OG0000010	gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1	XM_023451209.2.p1, XM_023444620.2.p1, XM_023444618.2.p1, XM_023441248.2.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	XM_023438383.2.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1, gnl|WGS_AAJJ|TC012913-RA.p1	XM_023453242.2.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_046945051.1.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	XM_023442404.2.p1, XM_023447375.2.p1
OG0000011	gnl|WGS_AAJJ|TC005437-RA.p1, gnl|WGS_AAJJ|TC005438-RA.p1, gnl|WGS_AAJJ|TC034169-RA.p1, gnl|WGS_AAJJ|TC005443-RA.p1, gnl|WGS_AAJJ|TC005436-RA.p1, gnl|WGS_AAJJ|TC005865-RA.p1	XM_023443995.2.p1, XM_023443988.2.p1, XM_046954154.1.p1, XM_023443990.2.p1, XM_023443989.2.p1, XM_023439956.2.p1, XM_023443992.2.p1, XM_023443973.2.p1, XM_023443978.2.p1, XM_023443971.2.p1
OG0000011	gnl|WGS_AAJJ|TC005982-RA.p1	XM_023443157.2.p1
OG0000011	gnl|WGS_AAJJ|TC006633-RA.p1, gnl|WGS_AAJJ|TC005491-RA.p1, gnl|WGS_AAJJ|TC034047-RA.p1, gnl|WGS_AAJJ|TC005490-RA.p1, gnl|WGS_AAJJ|TC034141-RA.p1, gnl|WGS_AAJJ|TC006631-RA.p1	XM_023452805.2.p1, XM_023452815.2.p1, XM_023452816.2.p1
OG0000011	gnl|WGS_AAJJ|TC006625-RA.p1	XM_046946925.1.p1
OG0000011	gnl|WGS_AAJJ|TC006413-RA.p1	XM_023452806.2.p1
OG0000011	gnl|WGS_AAJJ|TC010266-RA.p1	XM_046952990.1.p1, XM_023439811.2.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	XM_046950445.1.p1
OG0000011	gnl|WGS_AAJJ|TC006192-RA.p1, gnl|WGS_AAJJ|TC034074-RA.p1, gnl|WGS_AAJJ|TC005713-RA.p1, gnl|WGS_AAJJ|TC005712-RA.p1	XM_046954585.1.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1	XM_023451480.2.p1
OG0000013	gnl|WGS_AAJJ|TC015712-RA.p1	XM_023442884.2.p1
OG0000013	gnl|WGS_AAJJ|TC015718-RA.p1	XM_023443901.2.p1
OG0000013	gnl|WGS_AAJJ|TC033300-RA.p1	XM_046948072.1.p1
OG0000013	gnl|WGS_AAJJ|TC033429-RA.p1	XM_023451474.2.p1, XM_046946682.1.p1, XM_023451475.2.p1, XM_023451472.2.p1, XM_023451477.2.p1, XM_046946681.1.p1
OG0000013	gnl|WGS_AAJJ|TC015700-RA.p1, gnl|WGS_AAJJ|TC015719-RA.p1	XM_023443898.2.p1, XM_023443900.2.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	XM_023452637.2.p1
OG0000013	gnl|WGS_AAJJ|TC033430-RA.p1, gnl|WGS_AAJJ|TC015721-RA.p1, gnl|WGS_AAJJ|TC008348-RA.p1	XM_023443902.2.p1, XM_023443894.2.p1, XM_023443895.2.p1
OG0000014	gnl|WGS_AAJJ|TC007334-RA.p1	XM_046956673.1.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1	XM_046954863.1.p1
OG0000014	gnl|WGS_AAJJ|TC006788-RA.p1	XM_023450527.2.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_023440537.2.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	XM_023436392.2.p1
OG0000014	gnl|WGS_AAJJ|TC007133-RA.p1, gnl|WGS_AAJJ|TC007132-RA.p1	XM_023438080.2.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_046947720.1.p1, XM_046947718.1.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_023435422.2.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_023437107.2.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_046947145.1.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	XM_046955178.1.p1, XM_046955180.1.p1, XM_046955182.1.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_046946509.1.p1
OG0000014	gnl|WGS_AAJJ|TC001726-RB.p1, gnl|WGS_AAJJ|TC031568-RA.p1	XM_046955092.1.p1
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_023438272.2.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1	XM_046946792.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_023452844.2.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_023452743.2.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_023450690.2.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_023437520.2.p1, XM_046946106.1.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_023444845.2.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_023438869.2.p1
OG0000015	gnl|WGS_AAJJ|TC014776-RA.p1, gnl|WGS_AAJJ|TC014403-RA.p1	XM_046945994.1.p1, XM_023437312.2.p1
OG0000015	gnl|WGS_AAJJ|TC009892-RA.p1, gnl|WGS_AAJJ|TC009891-RA.p1, gnl|WGS_AAJJ|TC014092-RA.p1, gnl|WGS_AAJJ|TC013751-RA.p1, gnl|WGS_AAJJ|TC013749-RA.p1, gnl|WGS_AAJJ|TC014089-RA.p1, gnl|WGS_AAJJ|TC014880-RA.p1, gnl|WGS_AAJJ|TC010962-RA.p1, gnl|WGS_AAJJ|TC033612-RA.p1, gnl|WGS_AAJJ|TC015346-RA.p1, gnl|WGS_AAJJ|TC033390-RA.p1, gnl|WGS_AAJJ|TC008570-RA.p1, gnl|WGS_AAJJ|TC013752-RA.p1, gnl|WGS_AAJJ|TC014589-RA.p1, gnl|WGS_AAJJ|TC014775-RA.p1, gnl|WGS_AAJJ|TC010434-RA.p1	XM_046950425.1.p1, XM_046950424.1.p1, XM_023439005.2.p1, XM_023437748.2.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_046953106.1.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	XM_023453387.2.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	XM_046950331.1.p1, XM_023453388.2.p1
OG0000018	gnl|WGS_AAJJ|TC013562-RA.p1	XM_023450872.2.p1
OG0000018	gnl|WGS_AAJJ|TC013561-RA.p1	XM_023453385.2.p1
OG0000018	gnl|WGS_AAJJ|TC013404-RA.p1	XM_023446167.2.p1
OG0000018	gnl|WGS_AAJJ|TC001182-RA.p1, gnl|WGS_AAJJ|TC001183-RA.p1	XM_023439843.2.p1, XM_023439850.2.p1, XM_023439853.2.p1, XM_023439854.2.p1, XM_023439841.2.p1, XM_046949126.1.p1, XM_023439862.2.p1, XM_046949125.1.p1
OG0000018	gnl|WGS_AAJJ|TC000432-RA.p1	XM_046950132.1.p1, XM_023452107.2.p1, XM_023451958.2.p1, XM_023451970.2.p1, XM_023451902.2.p1, XM_023444427.2.p1
OG0000018	gnl|WGS_AAJJ|TC015517-RA.p1, gnl|WGS_AAJJ|TC015531-RA.p1, gnl|WGS_AAJJ|TC015194-RA.p1	XM_023452666.2.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	XM_046949044.1.p1
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	XM_046950519.1.p1
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	XM_046948348.1.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1	XM_046948756.1.p1
OG0000020	gnl|WGS_AAJJ|TC000903-RA.p2	XM_046949228.1.p1, XM_023435449.2.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	XM_023438288.2.p1
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	XM_023442029.2.p1
OG0000020	gnl|WGS_AAJJ|TC001164-RA.p1	XM_023450437.2.p1
OG0000020	gnl|WGS_AAJJ|TC033532-RA.p1	XM_046954686.1.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	XM_023451599.2.p1
OG0000020	gnl|WGS_AAJJ|TC030553-RA.p1	XM_023443026.2.p1
OG0000020	gnl|WGS_AAJJ|TC006888-RA.p1	XM_023451135.2.p1
OG0000020	gnl|WGS_AAJJ|TC030982-RA.p1	XM_046950348.1.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	XM_046953048.1.p1
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	XM_023435246.2.p1
OG0000020	gnl|WGS_AAJJ|TC000925-RA.p1	XM_046950121.1.p1
OG0000021	gnl|WGS_AAJJ|TC015753-RA.p1	XM_023437517.2.p1
OG0000021	gnl|WGS_AAJJ|TC015052-RA.p1	XM_023442294.2.p1
OG0000021	gnl|WGS_AAJJ|TC015051-RA.p1	XM_023451425.2.p1
OG0000021	gnl|WGS_AAJJ|TC006096-RA.p1	XM_046946304.1.p1, XM_046947142.1.p1, XM_023440447.2.p1, XM_046955395.1.p1, XM_023440363.2.p1
OG0000021	gnl|WGS_AAJJ|TC000107-RA.p1	XM_023447154.2.p1, XM_046954356.1.p1, XM_046954357.1.p1
OG0000021	gnl|WGS_AAJJ|TC015381-RA.p1	XM_046948840.1.p1
OG0000021	gnl|WGS_AAJJ|TC015576-RA.p1, gnl|WGS_AAJJ|TC015379-RA.p1, gnl|WGS_AAJJ|TC033309-RA.p1	XM_046953966.1.p1
OG0000022	gnl|WGS_AAJJ|TC013089-RA.p1	XM_023446108.2.p1, XM_046945388.1.p1
OG0000022	gnl|WGS_AAJJ|TC011878-RA.p1	XM_023452903.2.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	XM_023442051.2.p1, XM_046952362.1.p1
OG0000023	gnl|WGS_AAJJ|TC005485-RA.p1	XM_046952533.1.p1
OG0000023	gnl|WGS_AAJJ|TC014710-RB.p1	XM_046950123.1.p1
OG0000023	gnl|WGS_AAJJ|TC010960-RA.p1	XM_023446274.2.p1
OG0000023	gnl|WGS_AAJJ|TC000119-RA.p1	XM_023443266.2.p1
OG0000023	gnl|WGS_AAJJ|TC031238-RA.p1	XM_023442390.2.p1
OG0000023	gnl|WGS_AAJJ|TC008640-RA.p1	XM_023436443.2.p1
OG0000023	gnl|WGS_AAJJ|TC010846-RA.p1	XM_046949822.1.p1
OG0000023	gnl|WGS_AAJJ|TC034619-RA.p1, gnl|WGS_AAJJ|TC000077-RA.p1	XM_023438012.2.p1
OG0000023	gnl|WGS_AAJJ|TC000076-RA.p1	XM_046947919.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_046948842.1.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	XM_046950896.1.p1
OG0000024	gnl|WGS_AAJJ|TC006095-RA.p1	XM_023447593.2.p1, XM_046945039.1.p1
OG0000024	gnl|WGS_AAJJ|TC033776-RA.p1	XM_023436980.2.p1
OG0000024	gnl|WGS_AAJJ|TC012362-RA.p1	XM_046946688.1.p1
OG0000024	gnl|WGS_AAJJ|TC002260-RA.p1	XM_023441629.2.p1, XM_046955007.1.p1
OG0000024	gnl|WGS_AAJJ|TC004432-RB.p1	XM_046954142.1.p1
OG0000024	gnl|WGS_AAJJ|TC034797-RA.p1, gnl|WGS_AAJJ|TC015541-RA.p1, gnl|WGS_AAJJ|TC034728-RA.p1, gnl|WGS_AAJJ|TC033005-RA.p1	XM_023445544.2.p1, XM_023445549.2.p1, XM_046950518.1.p1
OG0000024	gnl|WGS_AAJJ|TC034701-RA.p1	XM_046955908.1.p1, XM_046955901.1.p1
OG0000024	gnl|WGS_AAJJ|TC009510-RA.p2	XM_023447939.2.p1, XM_046956135.1.p1, XM_023449415.2.p1, XM_023449414.2.p1, XM_046949796.1.p1, XM_023453097.2.p1
OG0000024	gnl|WGS_AAJJ|TC002095-RA.p1	XM_046955707.1.p1, XM_023450757.2.p1, XM_023448271.1.p1, XM_023448269.2.p1, XM_046947038.1.p1, XM_046947037.1.p1
OG0000024	gnl|WGS_AAJJ|TC005542-RA.p1, gnl|WGS_AAJJ|TC034126-RA.p1, gnl|WGS_AAJJ|TC015087-RA.p1, gnl|WGS_AAJJ|TC003563-RA.p1, gnl|WGS_AAJJ|TC006575-RA.p1, gnl|WGS_AAJJ|TC034125-RA.p1, gnl|WGS_AAJJ|TC031055-RA.p1, gnl|WGS_AAJJ|TC012955-RA.p1, gnl|WGS_AAJJ|TC006574-RA.p1	XM_046954896.1.p1, XM_046956046.1.p1, XM_046954897.1.p1, XM_046954168.1.p1, XM_023443700.2.p1, XM_023447080.2.p1
OG0000025	gnl|WGS_AAJJ|TC010506-RA.p1	XM_023436806.2.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	XM_023442484.2.p1
OG0000025	gnl|WGS_AAJJ|TC003564-RA.p1	XM_046954166.1.p1, XM_023446214.2.p1
OG0000025	gnl|WGS_AAJJ|TC010761-RA.p1	XM_046948002.1.p1, XM_023451792.2.p1, XM_023451793.2.p1, XM_023451790.2.p1, XM_023451791.2.p1, XM_023451794.2.p1
