OG0000002	gnl|WGS_AAJJ|TC001023-RA.p1	XM_017072431.2.p1, XM_017072537.2.p1, XM_017072849.2.p1, XM_017069147.2.p1, XM_017078823.1.p1
OG0000002	gnl|WGS_AAJJ|TC000547-RA.p1	XM_017078860.2.p1
OG0000002	gnl|WGS_AAJJ|TC004770-RA.p1, gnl|WGS_AAJJ|TC013326-RA.p1	XM_036816279.1.p1, XM_017079991.2.p1
OG0000002	gnl|WGS_AAJJ|TC004624-RA.p1	XM_017076503.2.p1
OG0000002	gnl|WGS_AAJJ|TC013613-RA.p1	XM_036816948.1.p1
OG0000002	gnl|WGS_AAJJ|TC004635-RA.p1	XM_017090566.2.p1
OG0000002	gnl|WGS_AAJJ|TC032356-RA.p1	XM_017084442.2.p1
OG0000002	gnl|WGS_AAJJ|TC002785-RA.p1, gnl|WGS_AAJJ|TC002786-RA.p1	XM_036817215.1.p1, XM_017070583.2.p1, XM_017083269.2.p1
OG0000002	gnl|WGS_AAJJ|TC004418-RA.p1	XM_017076179.2.p1
OG0000003	gnl|WGS_AAJJ|TC031414-RA.p1, gnl|WGS_AAJJ|TC031413-RA.p1, gnl|WGS_AAJJ|TC010955-RA.p1	XM_017067937.2.p1, XM_036812815.1.p1, XM_017085032.2.p1, XM_017070227.2.p1, XM_017068367.2.p1, XM_017090316.2.p1
OG0000004	gnl|WGS_AAJJ|TC000723-RA.p2, gnl|WGS_AAJJ|TC000722-RA.p1, gnl|WGS_AAJJ|TC000721-RA.p1, gnl|WGS_AAJJ|TC000724-RA.p1, gnl|WGS_AAJJ|TC000725-RA.p1, gnl|WGS_AAJJ|TC007724-RA.p1	XM_017080218.2.p2
OG0000004	gnl|WGS_AAJJ|TC000853-RA.p1	XM_017075547.2.p1, XM_017079323.2.p1
OG0000004	gnl|WGS_AAJJ|TC013812-RA.p1	XM_017079482.2.p1
OG0000004	gnl|WGS_AAJJ|TC015901-RA.p1	XM_017078165.2.p2
OG0000004	gnl|WGS_AAJJ|TC013828-RA.p1, gnl|WGS_AAJJ|TC013988-RA.p1, gnl|WGS_AAJJ|TC013987-RA.p1, gnl|WGS_AAJJ|TC011149-RA.p1, gnl|WGS_AAJJ|TC011148-RA.p1, gnl|WGS_AAJJ|TC013990-RA.p1, gnl|WGS_AAJJ|TC013811-RA.p2, gnl|WGS_AAJJ|TC013827-RA.p1, gnl|WGS_AAJJ|TC013826-RA.p1, gnl|WGS_AAJJ|TC013817-RA.p1, gnl|WGS_AAJJ|TC013816-RA.p1, gnl|WGS_AAJJ|TC013809-RA.p1	XM_017078159.2.p2
OG0000004	gnl|WGS_AAJJ|TC015908-RA.p2, gnl|WGS_AAJJ|TC013815-RA.p1	XM_017089137.2.p1, XM_036814763.1.p1, XM_017075549.2.p2
OG0000004	gnl|WGS_AAJJ|TC013808-RA.p1	XM_017078228.2.p1
OG0000004	gnl|WGS_AAJJ|TC002908-RA.p1	XM_017078093.2.p1
OG0000005	gnl|WGS_AAJJ|TC032845-RA.p1	XM_036822117.1.p1
OG0000005	gnl|WGS_AAJJ|TC030780-RA.p1, gnl|WGS_AAJJ|TC030780-RB.p1	XM_017070031.2.p1, XM_017082950.2.p1, XM_017068387.2.p1, XM_017081806.2.p1
OG0000005	gnl|WGS_AAJJ|TC034323-RA.p1, gnl|WGS_AAJJ|TC034242-RA.p1, gnl|WGS_AAJJ|TC012285-RA.p1, gnl|WGS_AAJJ|TC012282-RA.p1, gnl|WGS_AAJJ|TC034240-RA.p1, gnl|WGS_AAJJ|TC034241-RA.p1, gnl|WGS_AAJJ|TC012281-RA.p1, gnl|WGS_AAJJ|TC012283-RA.p1, gnl|WGS_AAJJ|TC033603-RA.p1, gnl|WGS_AAJJ|TC004273-RA.p1, gnl|WGS_AAJJ|TC004274-RA.p1	XM_036818777.1.p1, XM_036818532.1.p1, XM_017069461.2.p1, XM_036818301.1.p1, XM_036819735.1.p1, XM_017069506.2.p1, XM_017076173.2.p1, XM_017076152.2.p1, XM_017076167.2.p1, XM_017069501.2.p1, XM_036818440.1.p1, XM_017069500.2.p1, XM_017075736.2.p1
OG0000006	gnl|WGS_AAJJ|TC009412-RA.p1	XM_017077459.2.p1
OG0000006	gnl|WGS_AAJJ|TC003478-RA.p1	XM_017084924.2.p1
OG0000006	gnl|WGS_AAJJ|TC012662-RA.p1, gnl|WGS_AAJJ|TC012501-RA.p1, gnl|WGS_AAJJ|TC012500-RA.p1, gnl|WGS_AAJJ|TC012499-RA.p1, gnl|WGS_AAJJ|TC012502-RA.p1, gnl|WGS_AAJJ|TC012495-RA.p1, gnl|WGS_AAJJ|TC034363-RA.p1, gnl|WGS_AAJJ|TC012498-RA.p1, gnl|WGS_AAJJ|TC012503-RA.p1, gnl|WGS_AAJJ|TC012504-RA.p1	XM_036813022.1.p1, XM_017081162.2.p1, XM_017081151.2.p1, XM_017081183.2.p1
OG0000006	gnl|WGS_AAJJ|TC002721-RA.p1, gnl|WGS_AAJJ|TC002722-RB.p1, gnl|WGS_AAJJ|TC010423-RA.p1, gnl|WGS_AAJJ|TC014125-RA.p1, gnl|WGS_AAJJ|TC013679-RA.p1, gnl|WGS_AAJJ|TC013680-RA.p1, gnl|WGS_AAJJ|TC015992-RA.p1, gnl|WGS_AAJJ|TC013681-RA.p1, gnl|WGS_AAJJ|TC014641-RA.p1, gnl|WGS_AAJJ|TC013773-RA.p1, gnl|WGS_AAJJ|TC033050-RA.p1	XM_017087429.2.p1, XM_017087430.2.p1, XM_017068663.2.p1, XM_017087528.2.p1, XM_017068812.2.p1, XM_017083926.2.p1, XM_017083927.2.p1, XM_017087211.2.p1, XM_017083645.2.p1, XM_036815786.1.p1, XM_017083644.2.p1, XM_017074363.2.p1, XM_017073490.2.p1, XM_036814910.1.p1
OG0000006	gnl|WGS_AAJJ|TC008058-RA.p1	XM_017083879.2.p1
OG0000006	gnl|WGS_AAJJ|TC007061-RA.p1	XM_017083859.2.p1
OG0000007	gnl|WGS_AAJJ|TC012952-RA.p1, gnl|WGS_AAJJ|TC031727-RA.p1, gnl|WGS_AAJJ|TC033506-RA.p1, gnl|WGS_AAJJ|TC031778-RA.p1	XM_036812951.1.p2
OG0000007	gnl|WGS_AAJJ|TC016404-RA.p1, gnl|WGS_AAJJ|TC031295-RA.p1, gnl|WGS_AAJJ|TC012951-RA.p2	XR_005015070.1.p2
OG0000008	gnl|WGS_AAJJ|TC013137-RA.p1	XM_017072795.2.p1
OG0000008	gnl|WGS_AAJJ|TC014770-RA.p1	XM_036815464.1.p2, XM_017078176.2.p1, XM_017078138.2.p1, XM_017089368.2.p1, XM_017077564.2.p1, XM_017069143.2.p1, XM_017069142.2.p3, XM_017087580.2.p1, XM_017087567.1.p2, XM_017087568.1.p1, XM_017069145.2.p2, XM_036815026.1.p1
OG0000008	gnl|WGS_AAJJ|TC013135-RA.p1	XM_017074522.2.p2
OG0000008	gnl|WGS_AAJJ|TC004547-RA.p1, gnl|WGS_AAJJ|TC004546-RA.p1, gnl|WGS_AAJJ|TC004548-RA.p1	XM_036821368.1.p1
OG0000008	gnl|WGS_AAJJ|TC013138-RA.p1	XM_017072602.2.p2
OG0000008	gnl|WGS_AAJJ|TC033231-RA.p1	XM_017072495.2.p1
OG0000008	gnl|WGS_AAJJ|TC013128-RA.p1	XM_017074040.2.p2
OG0000008	gnl|WGS_AAJJ|TC014498-RA.p1, gnl|WGS_AAJJ|TC014497-RA.p1	XM_017078171.2.p2, XM_017077811.2.p1
OG0000008	gnl|WGS_AAJJ|TC013307-RA.p1	XM_017077592.2.p1, XM_017078139.2.p2, XM_017079510.2.p1, XM_017078102.2.p1, XM_017078090.2.p2, XM_017078070.2.p2, XM_017077921.2.p1, XM_017077919.2.p1, XM_017078116.2.p2
OG0000008	gnl|WGS_AAJJ|TC013134-RA.p1, gnl|WGS_AAJJ|TC013133-RA.p1	XM_017072574.2.p1
OG0000008	gnl|WGS_AAJJ|TC000442-RA.p1	XM_017077458.2.p1
OG0000009	gnl|WGS_AAJJ|TC001412-RA.p1, gnl|WGS_AAJJ|TC034160-RA.p1, gnl|WGS_AAJJ|TC034161-RA.p1, gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1, gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1, gnl|WGS_AAJJ|TC034222-RA.p1	XM_017080481.2.p1
OG0000009	gnl|WGS_AAJJ|TC003228-RA.p1, gnl|WGS_AAJJ|TC034087-RA.p1	XM_017089223.2.p1, XM_017074478.1.p1, XM_017073880.2.p1
OG0000009	gnl|WGS_AAJJ|TC012566-RA.p1	XM_017080444.2.p1
OG0000009	gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	XM_017073381.2.p1
OG0000010	gnl|WGS_AAJJ|TC009693-RA.p1, gnl|WGS_AAJJ|TC009692-RA.p1, gnl|WGS_AAJJ|TC009694-RA.p1, gnl|WGS_AAJJ|TC009691-RA.p1, gnl|WGS_AAJJ|TC005499-RA.p1, gnl|WGS_AAJJ|TC009690-RA.p1, gnl|WGS_AAJJ|TC015229-RA.p1, gnl|WGS_AAJJ|TC015230-RA.p1, gnl|WGS_AAJJ|TC009697-RA.p1, gnl|WGS_AAJJ|TC033626-RA.p1, gnl|WGS_AAJJ|TC009698-RA.p1, gnl|WGS_AAJJ|TC033627-RA.p1, gnl|WGS_AAJJ|TC034086-RA.p1	XM_017087157.2.p1, XM_036819187.1.p1, XM_017073281.2.p1, XM_017079977.2.p1, XM_036819323.1.p1, XM_017079981.2.p1, XM_017079964.2.p1, XM_036819324.1.p1, XM_017079962.2.p1, XM_036819326.1.p1, XM_017079961.2.p1, XM_036819325.1.p1, XM_017087153.2.p1
OG0000010	gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1	XM_017077742.2.p1, XM_017079519.2.p1
OG0000010	gnl|WGS_AAJJ|TC013193-RA.p1	XM_036813034.1.p1
OG0000010	gnl|WGS_AAJJ|TC014795-RA.p1	XM_017086541.2.p1
OG0000010	gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1	XM_036818555.1.p1, XM_017073685.2.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	XM_017072601.2.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1, gnl|WGS_AAJJ|TC012913-RA.p1	XM_036817583.1.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_017068936.2.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	XM_017074619.2.p1
OG0000011	gnl|WGS_AAJJ|TC005437-RA.p1, gnl|WGS_AAJJ|TC005438-RA.p1, gnl|WGS_AAJJ|TC034169-RA.p1, gnl|WGS_AAJJ|TC005443-RA.p1, gnl|WGS_AAJJ|TC005436-RA.p1, gnl|WGS_AAJJ|TC005865-RA.p1	XM_017072646.2.p1, XM_017071911.2.p1, XM_017071913.2.p1, XM_036814063.1.p1, XM_036814061.1.p1, XM_017072684.2.p1, XM_017071910.2.p1, XM_036819677.1.p1, XM_036813082.1.p1, XM_017087825.2.p1, XM_017085733.2.p1, XM_017085559.2.p1, XM_017085682.2.p1
OG0000011	gnl|WGS_AAJJ|TC005982-RA.p1	XM_017070466.2.p1
OG0000011	gnl|WGS_AAJJ|TC006633-RA.p1, gnl|WGS_AAJJ|TC005491-RA.p1, gnl|WGS_AAJJ|TC034047-RA.p1, gnl|WGS_AAJJ|TC005490-RA.p1, gnl|WGS_AAJJ|TC034141-RA.p1, gnl|WGS_AAJJ|TC006631-RA.p1	XM_017090212.2.p1, XM_017090283.2.p1, XM_017089464.2.p1
OG0000011	gnl|WGS_AAJJ|TC006625-RA.p1	XM_017068801.2.p1
OG0000011	gnl|WGS_AAJJ|TC006413-RA.p1	XM_017089750.2.p1
OG0000011	gnl|WGS_AAJJ|TC010266-RA.p1	XM_017072290.2.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	XM_036821747.1.p1
OG0000011	gnl|WGS_AAJJ|TC006192-RA.p1, gnl|WGS_AAJJ|TC034074-RA.p1, gnl|WGS_AAJJ|TC005713-RA.p1, gnl|WGS_AAJJ|TC005712-RA.p1	XM_017085659.2.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1	XM_036821291.1.p1
OG0000013	gnl|WGS_AAJJ|TC015712-RA.p1	XM_017068465.2.p1
OG0000013	gnl|WGS_AAJJ|TC015717-RA.p1	XM_017068278.2.p1
OG0000013	gnl|WGS_AAJJ|TC015718-RA.p1	XM_017068462.2.p1
OG0000013	gnl|WGS_AAJJ|TC033300-RA.p1	XM_017084121.2.p1
OG0000013	gnl|WGS_AAJJ|TC033429-RA.p1	XM_017068464.2.p1, XM_017068463.2.p1, XM_017068466.2.p1
OG0000013	gnl|WGS_AAJJ|TC015700-RA.p1, gnl|WGS_AAJJ|TC015719-RA.p1	XM_017068468.2.p1, XM_017068471.2.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	XM_017080078.2.p1
OG0000013	gnl|WGS_AAJJ|TC033430-RA.p1, gnl|WGS_AAJJ|TC015721-RA.p1, gnl|WGS_AAJJ|TC008348-RA.p1	XM_017068484.2.p1, XM_017068470.2.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1	XM_036813669.1.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_017071418.2.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	XM_036815816.1.p1, XM_036815815.1.p1, XM_017079571.2.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_036818027.1.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_017089939.2.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_017089392.2.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_036820874.1.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	XM_017072364.2.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_017072505.2.p2
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_036820301.1.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1	XM_036820638.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_036813703.1.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_017072429.2.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_036817682.1.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_017083200.2.p1, XM_036820696.1.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_036820196.1.p1, XM_017081778.2.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_017080336.2.p1
OG0000015	gnl|WGS_AAJJ|TC014776-RA.p1, gnl|WGS_AAJJ|TC014403-RA.p1	XM_017076670.2.p1
OG0000015	gnl|WGS_AAJJ|TC009892-RA.p1, gnl|WGS_AAJJ|TC009891-RA.p1, gnl|WGS_AAJJ|TC014092-RA.p1, gnl|WGS_AAJJ|TC013751-RA.p1, gnl|WGS_AAJJ|TC013749-RA.p1, gnl|WGS_AAJJ|TC014089-RA.p1, gnl|WGS_AAJJ|TC014880-RA.p1, gnl|WGS_AAJJ|TC010962-RA.p1, gnl|WGS_AAJJ|TC033612-RA.p1, gnl|WGS_AAJJ|TC015346-RA.p1, gnl|WGS_AAJJ|TC033390-RA.p1, gnl|WGS_AAJJ|TC008570-RA.p1, gnl|WGS_AAJJ|TC013752-RA.p1, gnl|WGS_AAJJ|TC014589-RA.p1, gnl|WGS_AAJJ|TC014775-RA.p1, gnl|WGS_AAJJ|TC010434-RA.p1	XM_036816654.1.p1, XM_017089718.2.p1, XM_017090542.2.p1, XM_036818830.1.p1, XM_017075254.2.p1, XM_036817662.1.p1, XM_036812703.1.p1, XM_036819344.1.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_017089444.2.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	XM_017069341.2.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	XM_036819041.1.p1
OG0000018	gnl|WGS_AAJJ|TC013562-RA.p1	XM_017072380.2.p1
OG0000018	gnl|WGS_AAJJ|TC013561-RA.p1	XM_017069339.2.p1
OG0000018	gnl|WGS_AAJJ|TC013404-RA.p1	XM_036817444.1.p1
OG0000018	gnl|WGS_AAJJ|TC001182-RA.p1, gnl|WGS_AAJJ|TC001183-RA.p1	XM_017081709.2.p1, XM_017071667.2.p1, XM_017069598.2.p1, XM_017079756.2.p1, XM_017071676.2.p1
OG0000018	gnl|WGS_AAJJ|TC000432-RA.p1	XM_017082765.2.p1, XM_036819625.1.p1, XM_017082781.2.p1, XM_017071407.2.p2
OG0000018	gnl|WGS_AAJJ|TC015517-RA.p1, gnl|WGS_AAJJ|TC015531-RA.p1, gnl|WGS_AAJJ|TC015194-RA.p1	XM_017069949.2.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	XM_036818985.1.p1
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	XM_036818984.1.p1
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	XM_036819079.1.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1	XM_036817866.1.p1
OG0000020	gnl|WGS_AAJJ|TC000903-RA.p2	XM_036817879.1.p1, XM_036817881.1.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	XM_036817874.1.p1
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	XM_017090449.2.p1
OG0000020	gnl|WGS_AAJJ|TC033532-RA.p1	XM_017074948.2.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	XM_017072605.2.p1
OG0000020	gnl|WGS_AAJJ|TC030553-RA.p1	XM_036819474.1.p1
OG0000020	gnl|WGS_AAJJ|TC006888-RA.p1	XM_017079186.2.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	XM_036816201.1.p1
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	XM_017080274.2.p1
OG0000020	gnl|WGS_AAJJ|TC000925-RA.p1	XM_036819244.1.p1
OG0000021	gnl|WGS_AAJJ|TC015753-RA.p1	XM_036816956.1.p1
OG0000021	gnl|WGS_AAJJ|TC015052-RA.p1	XM_036813707.1.p1
OG0000021	gnl|WGS_AAJJ|TC015051-RA.p1	XM_017085228.2.p1
OG0000021	gnl|WGS_AAJJ|TC006096-RA.p1	XM_017083839.2.p1, XM_017076211.2.p1
OG0000021	gnl|WGS_AAJJ|TC000107-RA.p1	XM_017074528.2.p1, XM_017074527.2.p1
OG0000021	gnl|WGS_AAJJ|TC015381-RA.p1	XM_017077293.2.p1
OG0000021	gnl|WGS_AAJJ|TC015576-RA.p1, gnl|WGS_AAJJ|TC015379-RA.p1, gnl|WGS_AAJJ|TC033309-RA.p1	XM_017072199.2.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	XM_036815171.1.p1, XM_036815177.1.p1
OG0000023	gnl|WGS_AAJJ|TC005485-RA.p1	XM_036815682.1.p1
OG0000023	gnl|WGS_AAJJ|TC014710-RB.p1	XM_017087001.2.p1
OG0000023	gnl|WGS_AAJJ|TC010960-RA.p1	XM_017078593.2.p1
OG0000023	gnl|WGS_AAJJ|TC000119-RA.p1	XM_017083572.2.p1
OG0000023	gnl|WGS_AAJJ|TC010846-RA.p1	XM_036816985.1.p1
OG0000023	gnl|WGS_AAJJ|TC000076-RA.p1	XM_036818323.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_036817603.1.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	XM_017089672.2.p1
OG0000024	gnl|WGS_AAJJ|TC006095-RA.p1	XM_017078115.2.p1
OG0000024	gnl|WGS_AAJJ|TC033776-RA.p1	XM_036819575.1.p1
OG0000024	gnl|WGS_AAJJ|TC012362-RA.p1	XM_017083423.2.p1
OG0000024	gnl|WGS_AAJJ|TC002260-RA.p1	XM_017072061.1.p1
OG0000024	gnl|WGS_AAJJ|TC004432-RB.p1	XM_017084789.2.p1, XM_017084788.2.p1, XM_017072657.2.p1
OG0000024	gnl|WGS_AAJJ|TC034797-RA.p1, gnl|WGS_AAJJ|TC015541-RA.p1, gnl|WGS_AAJJ|TC034728-RA.p1, gnl|WGS_AAJJ|TC033005-RA.p1	XM_036819394.1.p1, XM_017076649.2.p1
OG0000024	gnl|WGS_AAJJ|TC034701-RA.p1	XM_017079272.2.p1, XM_017083862.1.p1
OG0000024	gnl|WGS_AAJJ|TC009510-RA.p2	XM_017072801.2.p1, XM_036818472.1.p1, XM_036818470.1.p1
OG0000024	gnl|WGS_AAJJ|TC002095-RA.p1	XM_017071904.2.p1, XM_036814646.1.p1, XM_017087016.2.p1, XM_036821144.1.p1
OG0000024	gnl|WGS_AAJJ|TC005542-RA.p1, gnl|WGS_AAJJ|TC034126-RA.p1, gnl|WGS_AAJJ|TC015087-RA.p1, gnl|WGS_AAJJ|TC003563-RA.p1, gnl|WGS_AAJJ|TC006575-RA.p1, gnl|WGS_AAJJ|TC034125-RA.p1, gnl|WGS_AAJJ|TC031055-RA.p1, gnl|WGS_AAJJ|TC012955-RA.p1, gnl|WGS_AAJJ|TC006574-RA.p1	XM_017073610.2.p1, XM_036819028.1.p1, XM_036819027.1.p1, XM_017069091.2.p1
OG0000025	gnl|WGS_AAJJ|TC010506-RA.p1	XM_017087777.2.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	XM_017089569.2.p1
OG0000025	gnl|WGS_AAJJ|TC003564-RA.p1	XM_017079104.2.p1
OG0000025	gnl|WGS_AAJJ|TC010761-RA.p1	XM_017080236.2.p1, XM_017080234.2.p1, XM_017080233.2.p1, XM_017080235.2.p1, XM_017080214.2.p1, XM_017082098.2.p1, XM_017082094.2.p1, XM_017082095.2.p1, XM_017080238.2.p1, XM_017080232.2.p1
OG0000025	gnl|WGS_AAJJ|TC000585-RA.p1	XM_036817664.1.p1, XM_036817663.1.p1, XM_036817639.1.p1
OG0000025	gnl|WGS_AAJJ|TC001230-RA.p1	XM_036817588.1.p1
OG0000025	gnl|WGS_AAJJ|TC000561-RA.p1, gnl|WGS_AAJJ|TC012933-RA.p1, gnl|WGS_AAJJ|TC010997-RA.p1	XM_017071517.2.p1, XM_017071522.2.p1, XM_017071526.2.p1
OG0000025	gnl|WGS_AAJJ|TC002947-RA.p1	XM_017088981.2.p1, XM_017088985.2.p1
OG0000025	gnl|WGS_AAJJ|TC011448-RA.p1, gnl|WGS_AAJJ|TC014155-RA.p1, gnl|WGS_AAJJ|TC014156-RA.p1	XM_036814071.1.p1
OG0000027	gnl|WGS_AAJJ|TC032875-RA.p1, gnl|WGS_AAJJ|TC007185-RA.p1, gnl|WGS_AAJJ|TC034670-RA.p1, gnl|WGS_AAJJ|TC007182-RA.p1, gnl|WGS_AAJJ|TC032876-RA.p1	XM_017071033.2.p1, XM_017068499.2.p1, XM_017090340.2.p1, XM_036813810.1.p1, XM_017071059.2.p1, XM_017074138.2.p1, XM_017090511.2.p1
OG0000028	gnl|WGS_AAJJ|TC016280-RA.p1	XM_036817189.1.p1
OG0000028	gnl|WGS_AAJJ|TC011121-RA.p1	XM_036814538.1.p1
