OG0000023	gnl|WGS_AAJJ|TC000077-RA.p1	XM_029487815.1.p1
OG0000023	gnl|WGS_AAJJ|TC000076-RA.p1	XM_029488580.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_029485288.1.p1, XM_029491526.1.p1, XM_016806151.2.p1
OG0000024	gnl|WGS_AAJJ|TC006095-RA.p1	XM_029491182.1.p1
OG0000024	gnl|WGS_AAJJ|TC033776-RA.p1	XM_029486377.1.p1
OG0000024	gnl|WGS_AAJJ|TC012362-RA.p1	XM_029489285.1.p1
OG0000024	gnl|WGS_AAJJ|TC004432-RB.p1	XM_029490482.1.p1, XM_029489293.1.p1
OG0000024	gnl|WGS_AAJJ|TC009510-RA.p2	XM_029491121.1.p1, XM_029491491.1.p1, XM_003241456.4.p1, XM_016803971.2.p1, XM_016803957.2.p1, XM_016800603.2.p1, XM_029485861.1.p1
OG0000024	gnl|WGS_AAJJ|TC002095-RA.p1	XM_029490959.1.p1, XM_029490958.1.p1
OG0000025	gnl|WGS_AAJJ|TC010506-RA.p1	XM_001946441.5.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	XM_008180141.3.p1
OG0000025	gnl|WGS_AAJJ|TC000585-RA.p1	XM_003247775.4.p1
OG0000025	gnl|WGS_AAJJ|TC001230-RA.p1	XM_001951576.5.p1
OG0000025	gnl|WGS_AAJJ|TC000561-RA.p1, gnl|WGS_AAJJ|TC012933-RA.p1, gnl|WGS_AAJJ|TC010997-RA.p1	XM_001943373.5.p1, XM_029490327.1.p1, XM_016803652.2.p1, XM_029490954.1.p1, XM_001944133.5.p1
OG0000025	gnl|WGS_AAJJ|TC002947-RA.p1	XM_001944950.5.p1
OG0000025	gnl|WGS_AAJJ|TC011448-RA.p1, gnl|WGS_AAJJ|TC014155-RA.p1, gnl|WGS_AAJJ|TC014156-RA.p1	XM_001944683.5.p1
