OG0000002	gnl|WGS_AAJJ|TC033855-RA.p1	XM_044883361.1.p1
OG0000002	gnl|WGS_AAJJ|TC003081-RA.p1	XM_044872789.1.p1
OG0000002	gnl|WGS_AAJJ|TC000546-RA.p1	XM_044872012.1.p1
OG0000002	gnl|WGS_AAJJ|TC001023-RA.p1	XM_044875052.1.p1
OG0000002	gnl|WGS_AAJJ|TC000547-RA.p1	XM_044872538.1.p1
OG0000002	gnl|WGS_AAJJ|TC004770-RA.p1, gnl|WGS_AAJJ|TC013326-RA.p1	XM_044884868.1.p1, XM_044885019.1.p1
OG0000002	gnl|WGS_AAJJ|TC004624-RA.p1	XM_044879044.1.p1
OG0000002	gnl|WGS_AAJJ|TC013613-RA.p1	XM_044886118.1.p1
OG0000002	gnl|WGS_AAJJ|TC004635-RA.p1	XM_044884980.1.p1
OG0000002	gnl|WGS_AAJJ|TC002768-RA.p1	XM_044881982.1.p1
OG0000002	gnl|WGS_AAJJ|TC008505-RA.p1, gnl|WGS_AAJJ|TC032193-RA.p1	XM_044871145.1.p1, XM_044875231.1.p1, XM_044880444.1.p1
OG0000002	gnl|WGS_AAJJ|TC002785-RA.p1, gnl|WGS_AAJJ|TC002786-RA.p1	XM_044880441.1.p1, XM_044877243.1.p1, XM_044877254.1.p1, XM_044880661.1.p1, XM_044887859.1.p1, XM_044874352.1.p1, XM_044887858.1.p1
OG0000002	gnl|WGS_AAJJ|TC004418-RA.p1	XM_044887837.1.p1
OG0000003	gnl|WGS_AAJJ|TC034179-RA.p1, gnl|WGS_AAJJ|TC034829-RA.p1, gnl|WGS_AAJJ|TC000282-RA.p1, gnl|WGS_AAJJ|TC034188-RA.p1, gnl|WGS_AAJJ|TC005352-RA.p1, gnl|WGS_AAJJ|TC005351-RA.p1, gnl|WGS_AAJJ|TC005385-RA.p1, gnl|WGS_AAJJ|TC005386-RA.p1, gnl|WGS_AAJJ|TC005387-RA.p1, gnl|WGS_AAJJ|TC001546-RA.p1, gnl|WGS_AAJJ|TC006441-RA.p1, gnl|WGS_AAJJ|TC006444-RA.p1, gnl|WGS_AAJJ|TC006442-RA.p1, gnl|WGS_AAJJ|TC006445-RA.p1, gnl|WGS_AAJJ|TC034830-RA.p1, gnl|WGS_AAJJ|TC015218-RA.p1, gnl|WGS_AAJJ|TC005384-RA.p1	XM_044871781.1.p1, XM_044874618.1.p1, XM_044873354.1.p1, XM_044875367.1.p1, XM_044883158.1.p1, XM_044883040.1.p1, XM_044883471.1.p1, XM_044872957.1.p1, XM_044883038.1.p1, XM_044882088.1.p1, XM_044874917.1.p1, XM_044882087.1.p1, XM_044883048.1.p1, XM_044883044.1.p1
OG0000003	gnl|WGS_AAJJ|TC007316-RA.p1, gnl|WGS_AAJJ|TC033366-RA.p1	XM_044873423.1.p1
OG0000003	gnl|WGS_AAJJ|TC032509-RA.p1, gnl|WGS_AAJJ|TC015320-RA.p1, gnl|WGS_AAJJ|TC000151-RA.p1, gnl|WGS_AAJJ|TC000148-RB.p1, gnl|WGS_AAJJ|TC000153-RA.p1, gnl|WGS_AAJJ|TC000152-RA.p1	XM_044881192.1.p1
OG0000003	gnl|WGS_AAJJ|TC031414-RA.p1, gnl|WGS_AAJJ|TC031413-RA.p1, gnl|WGS_AAJJ|TC010955-RA.p1	XM_044873443.1.p1, XM_044873833.1.p1, XM_044886933.1.p1, XM_044877691.1.p1, XM_044877690.1.p1, XM_044878445.1.p1, XM_044871686.1.p1
OG0000004	gnl|WGS_AAJJ|TC016307-RA.p1	XM_044887805.1.p1
OG0000004	gnl|WGS_AAJJ|TC000721-RA.p1	XM_044875094.1.p1
OG0000004	gnl|WGS_AAJJ|TC007724-RA.p1	XM_044875316.1.p1
OG0000004	gnl|WGS_AAJJ|TC008770-RA.p1, gnl|WGS_AAJJ|TC000853-RA.p1, gnl|WGS_AAJJ|TC000719-RA.p1, gnl|WGS_AAJJ|TC000720-RA.p1	XM_044875089.1.p1
OG0000004	gnl|WGS_AAJJ|TC010057-RA.p1, gnl|WGS_AAJJ|TC010054-RA.p1, gnl|WGS_AAJJ|TC010056-RA.p1, gnl|WGS_AAJJ|TC008768-RA.p1, gnl|WGS_AAJJ|TC008769-RA.p1	XM_044879620.1.p1
OG0000004	gnl|WGS_AAJJ|TC015901-RA.p1	XM_044882240.1.p1
OG0000004	gnl|WGS_AAJJ|TC013816-RA.p1	XM_044887810.1.p1
OG0000004	gnl|WGS_AAJJ|TC015908-RA.p2, gnl|WGS_AAJJ|TC013815-RA.p1	XM_044887203.1.p1, XM_044887202.1.p1, XM_044887204.1.p1, XM_044887089.1.p1, XM_044884276.1.p1
OG0000004	gnl|WGS_AAJJ|TC013808-RA.p1	XM_044872759.1.p1
OG0000004	gnl|WGS_AAJJ|TC002908-RA.p1	XM_044886675.1.p1
OG0000004	gnl|WGS_AAJJ|TC011337-RA.p1	XM_044881624.1.p1, XM_044879610.1.p1
OG0000005	gnl|WGS_AAJJ|TC032845-RA.p1	XM_044872793.1.p1
OG0000005	gnl|WGS_AAJJ|TC030780-RA.p1, gnl|WGS_AAJJ|TC030780-RB.p1	XM_044877925.1.p1, XM_044877510.1.p1, XM_044877930.1.p1, XM_044877929.1.p1, XM_044877926.1.p1, XM_044877508.1.p1, XM_044877507.1.p1, XM_044877509.1.p1, XM_044877506.1.p1, XM_044877505.1.p1
OG0000005	gnl|WGS_AAJJ|TC032756-RA.p1, gnl|WGS_AAJJ|TC032756-RB.p1, gnl|WGS_AAJJ|TC007632-RA.p1	XM_044882884.1.p1, XM_044883987.1.p1
OG0000005	gnl|WGS_AAJJ|TC034323-RA.p1, gnl|WGS_AAJJ|TC034242-RA.p1, gnl|WGS_AAJJ|TC012285-RA.p1, gnl|WGS_AAJJ|TC012282-RA.p1, gnl|WGS_AAJJ|TC034240-RA.p1, gnl|WGS_AAJJ|TC034241-RA.p1	XM_044873497.1.p1, XM_044873498.1.p1
OG0000005	gnl|WGS_AAJJ|TC033603-RA.p1, gnl|WGS_AAJJ|TC004273-RA.p1, gnl|WGS_AAJJ|TC004274-RA.p1	XM_044873494.1.p1, XM_044872560.1.p1, XM_044872813.1.p1, XM_044873496.1.p1, XM_044873095.1.p1, XM_044873093.1.p1, XM_044875190.1.p1, XM_044873094.1.p1
OG0000005	gnl|WGS_AAJJ|TC008675-RA.p1, gnl|WGS_AAJJ|TC010152-RA.p1	XM_044881087.1.p1, XM_044881043.1.p1
OG0000005	gnl|WGS_AAJJ|TC002562-RA.p1	XM_044877831.1.p1, XM_044872039.1.p1, XM_044875340.1.p1, XM_044873213.1.p1, XM_044875334.1.p1, XM_044872711.1.p1, XM_044872038.1.p1, XM_044883414.1.p1, XM_044873470.1.p1, XM_044883981.1.p1, XM_044878513.1.p1, XM_044881902.1.p1, XM_044876986.1.p1, XM_044876764.1.p1, XM_044883358.1.p1, XM_044877440.1.p1
OG0000005	gnl|WGS_AAJJ|TC003857-RA.p1	XM_044872385.1.p1, XM_044875342.1.p1
OG0000005	gnl|WGS_AAJJ|TC009395-RA.p1	XM_044877392.1.p1, XM_044877837.1.p1, XM_044873356.1.p1
OG0000006	gnl|WGS_AAJJ|TC009412-RA.p1	XM_044880826.1.p1, XM_044881607.1.p1
OG0000006	gnl|WGS_AAJJ|TC003478-RA.p1	XM_044876467.1.p1
OG0000006	gnl|WGS_AAJJ|TC012662-RA.p1, gnl|WGS_AAJJ|TC012501-RA.p1, gnl|WGS_AAJJ|TC012500-RA.p1, gnl|WGS_AAJJ|TC012499-RA.p1, gnl|WGS_AAJJ|TC012502-RA.p1, gnl|WGS_AAJJ|TC012495-RA.p1, gnl|WGS_AAJJ|TC034363-RA.p1, gnl|WGS_AAJJ|TC012498-RA.p1, gnl|WGS_AAJJ|TC012503-RA.p1, gnl|WGS_AAJJ|TC012504-RA.p1	XM_044883004.1.p1, XM_044883000.1.p1, XM_044883006.1.p1, XM_044874986.1.p1, XM_044878467.1.p1, XM_044872218.1.p1
OG0000006	gnl|WGS_AAJJ|TC002721-RA.p1, gnl|WGS_AAJJ|TC002722-RB.p1, gnl|WGS_AAJJ|TC010423-RA.p1, gnl|WGS_AAJJ|TC014125-RA.p1, gnl|WGS_AAJJ|TC013679-RA.p1, gnl|WGS_AAJJ|TC013680-RA.p1, gnl|WGS_AAJJ|TC015992-RA.p1, gnl|WGS_AAJJ|TC013681-RA.p1, gnl|WGS_AAJJ|TC014641-RA.p1, gnl|WGS_AAJJ|TC013773-RA.p1, gnl|WGS_AAJJ|TC033050-RA.p1	XM_044874962.1.p1, XM_044873389.1.p1, XM_044874963.1.p1
OG0000006	gnl|WGS_AAJJ|TC008058-RA.p1	XM_044880579.1.p1
OG0000006	gnl|WGS_AAJJ|TC007061-RA.p1	XM_044874764.1.p1
OG0000006	gnl|WGS_AAJJ|TC032033-RA.p1, gnl|WGS_AAJJ|TC004973-RA.p1	XM_044873437.1.p1, XM_044877777.1.p1
OG0000007	gnl|WGS_AAJJ|TC031613-RA.p1	XM_044872197.1.p1
OG0000007	gnl|WGS_AAJJ|TC004268-RA.p1, gnl|WGS_AAJJ|TC002641-RA.p1, gnl|WGS_AAJJ|TC002008-RA.p1, gnl|WGS_AAJJ|TC012949-RA.p1, gnl|WGS_AAJJ|TC031670-RA.p1, gnl|WGS_AAJJ|TC002946-RA.p1, gnl|WGS_AAJJ|TC001491-RA.p1	XM_044877598.1.p1, XM_044884096.1.p1
OG0000007	gnl|WGS_AAJJ|TC006847-RA.p1	XM_044884062.1.p1
OG0000007	gnl|WGS_AAJJ|TC031295-RA.p1	XM_044877356.1.p1
OG0000007	gnl|WGS_AAJJ|TC012951-RA.p2	XM_044884141.1.p1
OG0000007	gnl|WGS_AAJJ|TC031934-RA.p1	XM_044887756.1.p1
OG0000008	gnl|WGS_AAJJ|TC013137-RA.p1	XM_044887143.1.p1
OG0000008	gnl|WGS_AAJJ|TC014771-RA.p3, gnl|WGS_AAJJ|TC014770-RA.p1	XM_044887150.1.p1
OG0000008	gnl|WGS_AAJJ|TC013135-RA.p1	XM_044886768.1.p1
OG0000008	gnl|WGS_AAJJ|TC004547-RA.p1, gnl|WGS_AAJJ|TC004546-RA.p1, gnl|WGS_AAJJ|TC004548-RA.p1, gnl|WGS_AAJJ|TC003834-RA.p1, gnl|WGS_AAJJ|TC002595-RA.p1, gnl|WGS_AAJJ|TC003835-RA.p2, gnl|WGS_AAJJ|TC003832-RA.p1	XM_044870937.1.p1, XM_044888138.1.p1
OG0000008	gnl|WGS_AAJJ|TC013138-RA.p1	XM_044887142.1.p1
OG0000008	gnl|WGS_AAJJ|TC033231-RA.p1	XM_044887729.1.p1
OG0000008	gnl|WGS_AAJJ|TC013128-RA.p1	XM_044881080.1.p1
OG0000008	gnl|WGS_AAJJ|TC013136-RA.p1	XM_044886190.1.p1
OG0000008	gnl|WGS_AAJJ|TC014500-RA.p1, gnl|WGS_AAJJ|TC014499-RA.p1	XM_044880907.1.p1
OG0000008	gnl|WGS_AAJJ|TC014498-RA.p1, gnl|WGS_AAJJ|TC014497-RA.p1	XM_044887764.1.p1
OG0000008	gnl|WGS_AAJJ|TC013307-RA.p1	XM_044887511.1.p1, XM_044886371.1.p1
OG0000008	gnl|WGS_AAJJ|TC013133-RA.p1	XM_044887104.1.p1, XM_044887105.1.p1, XM_044887106.1.p1, XM_044882974.1.p1
OG0000008	gnl|WGS_AAJJ|TC000442-RA.p1	XM_044882570.1.p1
OG0000008	gnl|WGS_AAJJ|TC004500-RA.p1	XM_044880410.1.p1
OG0000008	gnl|WGS_AAJJ|TC033175-RA.p1	XM_044881758.1.p1
OG0000009	gnl|WGS_AAJJ|TC009681-RA.p1, gnl|WGS_AAJJ|TC009682-RA.p1, gnl|WGS_AAJJ|TC033441-RA.p1	XM_044872730.1.p1, XM_044872286.1.p1
OG0000009	gnl|WGS_AAJJ|TC032878-RA.p1	XM_044872339.1.p1, XM_044872340.1.p1, XM_044872121.1.p1
OG0000009	gnl|WGS_AAJJ|TC000733-RA.p1, gnl|WGS_AAJJ|TC012290-RA.p1, gnl|WGS_AAJJ|TC012289-RA.p1, gnl|WGS_AAJJ|TC012291-RA.p1, gnl|WGS_AAJJ|TC034243-RA.p1	XM_044877646.1.p1, XM_044876841.1.p1
OG0000009	gnl|WGS_AAJJ|TC001412-RA.p1, gnl|WGS_AAJJ|TC034160-RA.p1, gnl|WGS_AAJJ|TC034161-RA.p1, gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1, gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1, gnl|WGS_AAJJ|TC034222-RA.p1	XM_044886733.1.p1, XM_044871601.1.p1
OG0000009	gnl|WGS_AAJJ|TC003228-RA.p1, gnl|WGS_AAJJ|TC034087-RA.p1	XM_044878904.1.p1, XM_044878878.1.p1
OG0000009	gnl|WGS_AAJJ|TC012566-RA.p1	XM_044884209.1.p1
OG0000009	gnl|WGS_AAJJ|TC012830-RA.p1	XM_044886997.1.p1
OG0000009	gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	XM_044885648.1.p1
OG0000010	gnl|WGS_AAJJ|TC006732-RA.p1, gnl|WGS_AAJJ|TC006733-RA.p1, gnl|WGS_AAJJ|TC000804-RA.p1, gnl|WGS_AAJJ|TC000803-RA.p1, gnl|WGS_AAJJ|TC016251-RB.p1, gnl|WGS_AAJJ|TC032046-RA.p1, gnl|WGS_AAJJ|TC003375-RA.p1, gnl|WGS_AAJJ|TC003379-RA.p1, gnl|WGS_AAJJ|TC033919-RA.p1, gnl|WGS_AAJJ|TC005133-RA.p1, gnl|WGS_AAJJ|TC007922-RA.p1, gnl|WGS_AAJJ|TC032047-RA.p1, gnl|WGS_AAJJ|TC015089-RA.p1, gnl|WGS_AAJJ|TC012856-RA.p1	XM_044887831.1.p1, XM_044878162.1.p1
OG0000010	gnl|WGS_AAJJ|TC015229-RA.p1, gnl|WGS_AAJJ|TC015230-RA.p1, gnl|WGS_AAJJ|TC009697-RA.p1, gnl|WGS_AAJJ|TC033626-RA.p1, gnl|WGS_AAJJ|TC009698-RA.p1, gnl|WGS_AAJJ|TC033627-RA.p1, gnl|WGS_AAJJ|TC034086-RA.p1	XM_044873567.1.p1, XM_044879793.1.p1, XM_044875198.1.p1, XM_044873758.1.p1
OG0000010	gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1	XM_044878818.1.p1, XM_044878816.1.p1, XM_044881024.1.p1, XM_044878958.1.p1, XM_044881025.1.p1
OG0000010	gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1	XM_044874567.1.p1, XM_044874571.1.p1, XM_044871879.1.p1, XM_044872585.1.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	XM_044886193.1.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1, gnl|WGS_AAJJ|TC012913-RA.p1	XM_044879310.1.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_044878533.1.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	XM_044881516.1.p1
OG0000011	gnl|WGS_AAJJ|TC005437-RA.p1, gnl|WGS_AAJJ|TC005438-RA.p1, gnl|WGS_AAJJ|TC034169-RA.p1, gnl|WGS_AAJJ|TC005443-RA.p1, gnl|WGS_AAJJ|TC005436-RA.p1, gnl|WGS_AAJJ|TC005865-RA.p1	XM_044872261.1.p1, XM_044872522.1.p1
OG0000011	gnl|WGS_AAJJ|TC006633-RA.p1, gnl|WGS_AAJJ|TC005491-RA.p1, gnl|WGS_AAJJ|TC034047-RA.p1, gnl|WGS_AAJJ|TC005490-RA.p1, gnl|WGS_AAJJ|TC034141-RA.p1, gnl|WGS_AAJJ|TC006631-RA.p1	XM_044876494.1.p1
OG0000011	gnl|WGS_AAJJ|TC006625-RA.p1	XM_044873055.1.p1
OG0000011	gnl|WGS_AAJJ|TC006413-RA.p1	XM_044881815.1.p1
OG0000011	gnl|WGS_AAJJ|TC010266-RA.p1	XM_044870914.1.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	XM_044886881.1.p1
OG0000011	gnl|WGS_AAJJ|TC006192-RA.p1, gnl|WGS_AAJJ|TC034074-RA.p1, gnl|WGS_AAJJ|TC005713-RA.p1, gnl|WGS_AAJJ|TC005712-RA.p1	XM_044883589.1.p1
OG0000013	gnl|WGS_AAJJ|TC006533-RA.p1	XM_044884006.1.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1	XM_044884720.1.p1
OG0000013	gnl|WGS_AAJJ|TC015712-RA.p1	XM_044882216.1.p1
OG0000013	gnl|WGS_AAJJ|TC015717-RA.p1	XM_044882818.1.p1
OG0000013	gnl|WGS_AAJJ|TC015718-RA.p1	XM_044882214.1.p1
OG0000013	gnl|WGS_AAJJ|TC033746-RA.p1	XM_044880839.1.p1
OG0000013	gnl|WGS_AAJJ|TC033300-RA.p1	XM_044881862.1.p1
OG0000013	gnl|WGS_AAJJ|TC010931-RA.p1, gnl|WGS_AAJJ|TC016355-RA.p1	XM_044873122.1.p1, XM_044871333.1.p1, XM_044887255.1.p1
OG0000013	gnl|WGS_AAJJ|TC033429-RA.p1	XM_044883555.1.p1, XM_044882845.1.p1, XM_044882219.1.p1
OG0000013	gnl|WGS_AAJJ|TC015700-RA.p1, gnl|WGS_AAJJ|TC015719-RA.p1	XM_044882212.1.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	XM_044879265.1.p1
OG0000013	gnl|WGS_AAJJ|TC033430-RA.p1, gnl|WGS_AAJJ|TC015721-RA.p1, gnl|WGS_AAJJ|TC008348-RA.p1	XM_044882217.1.p1, XM_044882850.1.p1, XM_044882218.1.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1	XM_044883907.1.p1
OG0000014	gnl|WGS_AAJJ|TC006788-RA.p1	XM_044883908.1.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_044886140.1.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	XM_044872718.1.p1
OG0000014	gnl|WGS_AAJJ|TC007132-RA.p1	XM_044873394.1.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_044883856.1.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_044882312.1.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_044873267.1.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_044879695.1.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	XM_044880245.1.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_044875379.1.p1
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_044874584.1.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1	XM_044874877.1.p1
OG0000014	gnl|WGS_AAJJ|TC003355-RB.p1	XM_044873949.1.p1, XM_044873952.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_044880838.1.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_044880837.1.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_044872068.1.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_044877613.1.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_044880985.1.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_044878365.1.p1
OG0000015	gnl|WGS_AAJJ|TC014776-RA.p1	XM_044871807.1.p1, XM_044871812.1.p1, XM_044872848.1.p1, XM_044872847.1.p1
OG0000015	gnl|WGS_AAJJ|TC014403-RA.p1	XM_044874184.1.p1, XM_044874186.1.p1, XM_044873733.1.p1
OG0000015	gnl|WGS_AAJJ|TC014589-RA.p1	XM_044882912.1.p1
OG0000015	gnl|WGS_AAJJ|TC014775-RA.p1	XM_044872697.1.p1
OG0000015	gnl|WGS_AAJJ|TC010434-RA.p1	XM_044871691.1.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_044878700.1.p1
OG0000017	gnl|WGS_AAJJ|TC011307-RA.p1, gnl|WGS_AAJJ|TC011306-RA.p1	XM_044871817.1.p1, XM_044884039.1.p1
OG0000017	gnl|WGS_AAJJ|TC001315-RA.p1, gnl|WGS_AAJJ|TC001314-RA.p1, gnl|WGS_AAJJ|TC001313-RA.p1, gnl|WGS_AAJJ|TC032075-RA.p1, gnl|WGS_AAJJ|TC032070-RA.p1, gnl|WGS_AAJJ|TC032072-RA.p1, gnl|WGS_AAJJ|TC030306-RA.p1, gnl|WGS_AAJJ|TC000732-RA.p1, gnl|WGS_AAJJ|TC030311-RA.p1, gnl|WGS_AAJJ|TC034552-RA.p1, gnl|WGS_AAJJ|TC000841-RA.p1	XM_044887916.1.p1, XM_044871801.1.p1, XM_044881323.1.p1
OG0000017	gnl|WGS_AAJJ|TC030320-RA.p1, gnl|WGS_AAJJ|TC032272-RA.p1, gnl|WGS_AAJJ|TC030318-RA.p1, gnl|WGS_AAJJ|TC004944-RA.p1, gnl|WGS_AAJJ|TC030317-RA.p1, gnl|WGS_AAJJ|TC032074-RA.p1, gnl|WGS_AAJJ|TC032073-RA.p1, gnl|WGS_AAJJ|TC001271-RA.p1, gnl|WGS_AAJJ|TC001272-RA.p1, gnl|WGS_AAJJ|TC001273-RA.p1, gnl|WGS_AAJJ|TC030315-RA.p1, gnl|WGS_AAJJ|TC001275-RA.p1, gnl|WGS_AAJJ|TC011420-RA.p1, gnl|WGS_AAJJ|TC015463-RA.p1, gnl|WGS_AAJJ|TC031406-RA.p1, gnl|WGS_AAJJ|TC030314-RA.p1, gnl|WGS_AAJJ|TC030304-RA.p1, gnl|WGS_AAJJ|TC006448-RA.p1, gnl|WGS_AAJJ|TC006449-RA.p1, gnl|WGS_AAJJ|TC034089-RA.p1, gnl|WGS_AAJJ|TC034088-RA.p1, gnl|WGS_AAJJ|TC005677-RA.p1, gnl|WGS_AAJJ|TC003052-RA.p1, gnl|WGS_AAJJ|TC032357-RA.p1, gnl|WGS_AAJJ|TC030303-RA.p1, gnl|WGS_AAJJ|TC032283-RA.p1, gnl|WGS_AAJJ|TC003598-RA.p1, gnl|WGS_AAJJ|TC008579-RA.p1, gnl|WGS_AAJJ|TC003219-RA.p1, gnl|WGS_AAJJ|TC003218-RA.p1, gnl|WGS_AAJJ|TC003080-RA.p1	XM_044871975.1.p1, XM_044873371.1.p1
OG0000018	gnl|WGS_AAJJ|TC032992-RA.p1	XM_044888082.1.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	XM_044872150.1.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	XM_044886998.1.p1
OG0000018	gnl|WGS_AAJJ|TC013562-RA.p1	XM_044887547.1.p1
OG0000018	gnl|WGS_AAJJ|TC013561-RA.p1	XM_044886622.1.p1
OG0000018	gnl|WGS_AAJJ|TC014248-RA.p1	XM_044885754.1.p1
OG0000018	gnl|WGS_AAJJ|TC013657-RA.p1	XM_044887621.1.p1
OG0000018	gnl|WGS_AAJJ|TC013660-RA.p1, gnl|WGS_AAJJ|TC014397-RA.p1	XM_044872127.1.p1
OG0000018	gnl|WGS_AAJJ|TC013658-RA.p1, gnl|WGS_AAJJ|TC013659-RA.p1	XM_044872138.1.p1
OG0000018	gnl|WGS_AAJJ|TC013404-RA.p1	XM_044887630.1.p1
OG0000018	gnl|WGS_AAJJ|TC013403-RA.p1	XM_044887427.1.p1
OG0000018	gnl|WGS_AAJJ|TC000432-RA.p1	XM_044887815.1.p1
