OG0000006	gnl|WGS_AAJJ|TC008058-RA.p1	XM_006559340.3.p1
OG0000008	gnl|WGS_AAJJ|TC014771-RA.p3, gnl|WGS_AAJJ|TC014770-RA.p1	XM_026444628.1.p1
OG0000008	gnl|WGS_AAJJ|TC013135-RA.p1	NM_001270827.1.p1, NM_001270813.1.p1
OG0000008	gnl|WGS_AAJJ|TC003832-RA.p1	XM_001122667.5.p1
OG0000008	gnl|WGS_AAJJ|TC013138-RA.p1	XM_001122709.5.p1
OG0000008	gnl|WGS_AAJJ|TC014500-RA.p1, gnl|WGS_AAJJ|TC014499-RA.p1	NM_001270830.1.p1
OG0000008	gnl|WGS_AAJJ|TC014498-RA.p1, gnl|WGS_AAJJ|TC014497-RA.p1	NM_001270825.1.p1, NM_001270824.1.p1
OG0000008	gnl|WGS_AAJJ|TC000442-RA.p1	NM_001167893.1.p1
OG0000009	gnl|WGS_AAJJ|TC009681-RA.p1, gnl|WGS_AAJJ|TC009682-RA.p1, gnl|WGS_AAJJ|TC033441-RA.p1, gnl|WGS_AAJJ|TC032878-RA.p1, gnl|WGS_AAJJ|TC007235-RA.p1, gnl|WGS_AAJJ|TC003287-RA.p1, gnl|WGS_AAJJ|TC003289-RA.p1, gnl|WGS_AAJJ|TC003288-RA.p1, gnl|WGS_AAJJ|TC008120-RA.p1, gnl|WGS_AAJJ|TC000733-RA.p1, gnl|WGS_AAJJ|TC012290-RA.p1, gnl|WGS_AAJJ|TC012289-RA.p1, gnl|WGS_AAJJ|TC012291-RA.p1, gnl|WGS_AAJJ|TC034243-RA.p1	XM_026441886.1.p1
OG0000009	gnl|WGS_AAJJ|TC001412-RA.p1, gnl|WGS_AAJJ|TC034160-RA.p1, gnl|WGS_AAJJ|TC034161-RA.p1, gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1, gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1, gnl|WGS_AAJJ|TC034222-RA.p1	XM_006571296.3.p1
OG0000009	gnl|WGS_AAJJ|TC003228-RA.p1, gnl|WGS_AAJJ|TC034087-RA.p1	XR_001706280.2.p1, XM_016917544.2.p1
OG0000009	gnl|WGS_AAJJ|TC012566-RA.p1	XM_397017.6.p1
OG0000009	gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	XM_006570576.3.p1, XM_026441801.1.p1, XM_006570578.3.p1
OG0000010	gnl|WGS_AAJJ|TC006732-RA.p1, gnl|WGS_AAJJ|TC006733-RA.p1, gnl|WGS_AAJJ|TC000804-RA.p1, gnl|WGS_AAJJ|TC000803-RA.p1, gnl|WGS_AAJJ|TC016251-RB.p1, gnl|WGS_AAJJ|TC032046-RA.p1, gnl|WGS_AAJJ|TC003375-RA.p1, gnl|WGS_AAJJ|TC003379-RA.p1, gnl|WGS_AAJJ|TC033919-RA.p1, gnl|WGS_AAJJ|TC005133-RA.p1, gnl|WGS_AAJJ|TC007922-RA.p1, gnl|WGS_AAJJ|TC032047-RA.p1, gnl|WGS_AAJJ|TC015089-RA.p1, gnl|WGS_AAJJ|TC012856-RA.p1, gnl|WGS_AAJJ|TC009693-RA.p1, gnl|WGS_AAJJ|TC009692-RA.p1, gnl|WGS_AAJJ|TC009694-RA.p1, gnl|WGS_AAJJ|TC009691-RA.p1, gnl|WGS_AAJJ|TC005499-RA.p1, gnl|WGS_AAJJ|TC009690-RA.p1, gnl|WGS_AAJJ|TC015229-RA.p1, gnl|WGS_AAJJ|TC015230-RA.p1, gnl|WGS_AAJJ|TC009697-RA.p1, gnl|WGS_AAJJ|TC033626-RA.p1, gnl|WGS_AAJJ|TC009698-RA.p1, gnl|WGS_AAJJ|TC033627-RA.p1, gnl|WGS_AAJJ|TC034086-RA.p1	NM_001134947.1.p1, XM_026444948.1.p1, XM_016912970.2.p1, NM_001142609.1.p1, XM_392696.7.p1
OG0000010	gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1	NM_001011563.1.p1, NM_001126244.1.p1
OG0000010	gnl|WGS_AAJJ|TC014795-RA.p1	XM_006566867.3.p1
OG0000010	gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1	XM_393293.7.p1
OG0000011	gnl|WGS_AAJJ|TC033320-RA.p1	XM_016912902.1.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_006562544.3.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	XM_006570430.3.p1, XM_026443920.1.p1
OG0000011	gnl|WGS_AAJJ|TC005437-RA.p1, gnl|WGS_AAJJ|TC005438-RA.p1, gnl|WGS_AAJJ|TC034169-RA.p1, gnl|WGS_AAJJ|TC005443-RA.p1, gnl|WGS_AAJJ|TC005436-RA.p1, gnl|WGS_AAJJ|TC005865-RA.p1	XM_624248.6.p1, XM_006569813.3.p1
OG0000011	gnl|WGS_AAJJ|TC005982-RA.p1	XM_394396.6.p1
OG0000011	gnl|WGS_AAJJ|TC006633-RA.p1, gnl|WGS_AAJJ|TC005491-RA.p1, gnl|WGS_AAJJ|TC034047-RA.p1, gnl|WGS_AAJJ|TC005490-RA.p1, gnl|WGS_AAJJ|TC034141-RA.p1, gnl|WGS_AAJJ|TC006631-RA.p1	XM_394045.7.p1
OG0000011	gnl|WGS_AAJJ|TC006625-RA.p1	XM_016912862.2.p1
OG0000011	gnl|WGS_AAJJ|TC006413-RA.p1	XM_006572136.3.p1
OG0000011	gnl|WGS_AAJJ|TC010266-RA.p1	XM_006561355.3.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	XM_006558663.3.p1
OG0000011	gnl|WGS_AAJJ|TC006192-RA.p1, gnl|WGS_AAJJ|TC034074-RA.p1, gnl|WGS_AAJJ|TC005713-RA.p1, gnl|WGS_AAJJ|TC005712-RA.p1	XM_006566475.3.p1
OG0000013	gnl|WGS_AAJJ|TC006533-RA.p1	XM_001121277.5.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1	XM_006564983.3.p1
OG0000013	gnl|WGS_AAJJ|TC015712-RA.p1	XM_016913988.2.p1
OG0000013	gnl|WGS_AAJJ|TC015717-RA.p1	XM_006564984.3.p1
OG0000013	gnl|WGS_AAJJ|TC015718-RA.p1	XM_003250519.4.p1
OG0000013	gnl|WGS_AAJJ|TC033746-RA.p1	XM_026445456.1.p1
OG0000013	gnl|WGS_AAJJ|TC033300-RA.p1	XM_026441998.1.p1
OG0000013	gnl|WGS_AAJJ|TC010931-RA.p1, gnl|WGS_AAJJ|TC016355-RA.p1	NM_001011574.1.p1, XM_006567631.3.p1
OG0000013	gnl|WGS_AAJJ|TC033429-RA.p1	XM_006565450.3.p1, XM_003250521.4.p1, XM_003251100.4.p1, XM_392145.7.p1, XM_394210.7.p1
OG0000013	gnl|WGS_AAJJ|TC015700-RA.p1, gnl|WGS_AAJJ|TC015719-RA.p1	XM_394219.6.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	XM_396549.6.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1	XM_006559295.3.p1
OG0000014	gnl|WGS_AAJJ|TC006788-RA.p1	XM_006559293.3.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_006562969.3.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	NM_001114188.1.p1, XM_016917992.2.p1
OG0000014	gnl|WGS_AAJJ|TC007133-RA.p1, gnl|WGS_AAJJ|TC007132-RA.p1	XM_016913630.2.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_026444767.1.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_001121339.5.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_006571156.3.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_006560612.3.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	XM_026445234.1.p1
OG0000014	gnl|WGS_AAJJ|TC031568-RA.p1	XM_001120111.5.p2
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_006571776.3.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1, gnl|WGS_AAJJ|TC003355-RB.p1	XM_006571236.3.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_001119966.5.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_006571337.3.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_006559187.2.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_391991.5.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_016914175.2.p1, XM_006561856.3.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_006558688.3.p1
OG0000015	gnl|WGS_AAJJ|TC014776-RA.p1	XM_026444010.1.p1, XM_026444009.1.p1
OG0000015	gnl|WGS_AAJJ|TC014403-RA.p1	XM_006563506.2.p1
OG0000015	gnl|WGS_AAJJ|TC014775-RA.p1	XM_006566698.3.p1
OG0000015	gnl|WGS_AAJJ|TC010434-RA.p1	XM_393750.7.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_001121775.5.p1
OG0000017	gnl|WGS_AAJJ|TC030320-RA.p1, gnl|WGS_AAJJ|TC032272-RA.p1, gnl|WGS_AAJJ|TC030318-RA.p1, gnl|WGS_AAJJ|TC004944-RA.p1, gnl|WGS_AAJJ|TC030317-RA.p1, gnl|WGS_AAJJ|TC032074-RA.p1, gnl|WGS_AAJJ|TC032073-RA.p1, gnl|WGS_AAJJ|TC001271-RA.p1, gnl|WGS_AAJJ|TC001272-RA.p1, gnl|WGS_AAJJ|TC001273-RA.p1, gnl|WGS_AAJJ|TC030315-RA.p1, gnl|WGS_AAJJ|TC001275-RA.p1, gnl|WGS_AAJJ|TC011420-RA.p1, gnl|WGS_AAJJ|TC015463-RA.p1, gnl|WGS_AAJJ|TC031406-RA.p1, gnl|WGS_AAJJ|TC030314-RA.p1, gnl|WGS_AAJJ|TC030304-RA.p1, gnl|WGS_AAJJ|TC006448-RA.p1, gnl|WGS_AAJJ|TC006449-RA.p1, gnl|WGS_AAJJ|TC034089-RA.p1, gnl|WGS_AAJJ|TC034088-RA.p1, gnl|WGS_AAJJ|TC005677-RA.p1, gnl|WGS_AAJJ|TC003052-RA.p1, gnl|WGS_AAJJ|TC032357-RA.p1, gnl|WGS_AAJJ|TC030303-RA.p1, gnl|WGS_AAJJ|TC032283-RA.p1, gnl|WGS_AAJJ|TC003598-RA.p1, gnl|WGS_AAJJ|TC008579-RA.p1, gnl|WGS_AAJJ|TC003219-RA.p1, gnl|WGS_AAJJ|TC003218-RA.p1, gnl|WGS_AAJJ|TC003080-RA.p1	XM_016915872.2.p1, XM_026444793.1.p1, XM_016915873.2.p1, XM_003250778.4.p1
OG0000018	gnl|WGS_AAJJ|TC032992-RA.p1	XM_001122741.5.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	XM_006561656.3.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	XM_396220.6.p1
OG0000018	gnl|WGS_AAJJ|TC013562-RA.p1	XM_625148.6.p1
OG0000018	gnl|WGS_AAJJ|TC013561-RA.p1	XM_001122696.5.p1
OG0000018	gnl|WGS_AAJJ|TC013657-RA.p1	XM_001122724.5.p1
OG0000018	gnl|WGS_AAJJ|TC013404-RA.p1, gnl|WGS_AAJJ|TC013403-RA.p1	XM_001122734.5.p1
OG0000018	gnl|WGS_AAJJ|TC015517-RA.p1, gnl|WGS_AAJJ|TC015531-RA.p1, gnl|WGS_AAJJ|TC015194-RA.p1	NM_001011640.1.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	XM_026445717.1.p1
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	XM_001120045.5.p2
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	NM_001011571.1.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1	XM_016917154.2.p1
OG0000020	gnl|WGS_AAJJ|TC000903-RA.p2	XM_026445701.1.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	XM_006559367.3.p1
OG0000020	gnl|WGS_AAJJ|TC001164-RA.p1	XM_016916875.2.p1
OG0000020	gnl|WGS_AAJJ|TC033532-RA.p1	XM_006560321.3.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	XM_001121332.5.p1
OG0000020	gnl|WGS_AAJJ|TC030553-RA.p1	XM_003249249.4.p1
OG0000020	gnl|WGS_AAJJ|TC006888-RA.p1	XM_001120954.5.p1
OG0000020	gnl|WGS_AAJJ|TC030982-RA.p1	XM_006564275.3.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	XM_001122113.5.p1
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	XM_006559348.3.p1
OG0000021	gnl|WGS_AAJJ|TC015753-RA.p1	XM_006565207.3.p1
OG0000021	gnl|WGS_AAJJ|TC015052-RA.p1	NM_001193290.1.p1
OG0000021	gnl|WGS_AAJJ|TC015051-RA.p1	NM_001242526.1.p1
OG0000021	gnl|WGS_AAJJ|TC000107-RA.p1	XM_006570507.3.p1
OG0000021	gnl|WGS_AAJJ|TC015576-RA.p1, gnl|WGS_AAJJ|TC015379-RA.p1, gnl|WGS_AAJJ|TC033309-RA.p1	XM_026444450.1.p1
OG0000021	gnl|WGS_AAJJ|TC006124-RA.p1, gnl|WGS_AAJJ|TC009833-RA.p1, gnl|WGS_AAJJ|TC009834-RA.p1, gnl|WGS_AAJJ|TC033959-RA.p1, gnl|WGS_AAJJ|TC006120-RA.p1, gnl|WGS_AAJJ|TC010578-RA.p1, gnl|WGS_AAJJ|TC011283-RA.p1, gnl|WGS_AAJJ|TC011214-RA.p1	XM_026444402.1.p1
OG0000021	gnl|WGS_AAJJ|TC015111-RA.p1	NM_001190920.1.p1
OG0000021	gnl|WGS_AAJJ|TC009785-RB.p1, gnl|WGS_AAJJ|TC009785-RA.p1	XM_026441298.1.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	XM_026439368.1.p1, XM_026439342.1.p1
OG0000023	gnl|WGS_AAJJ|TC007517-RA.p1	XM_026441302.1.p1
OG0000023	gnl|WGS_AAJJ|TC005485-RA.p1	XM_026445382.1.p1
OG0000023	gnl|WGS_AAJJ|TC014710-RB.p1	XM_026441466.1.p1, XM_026443844.1.p1, XM_026443846.1.p1
OG0000023	gnl|WGS_AAJJ|TC010801-RA.p1	XM_026440984.1.p1
OG0000023	gnl|WGS_AAJJ|TC000119-RA.p1	XM_006558997.3.p1
OG0000023	gnl|WGS_AAJJ|TC034873-RA.p1	XM_026445386.1.p1
OG0000023	gnl|WGS_AAJJ|TC010846-RA.p1	XM_026445507.1.p1
OG0000023	gnl|WGS_AAJJ|TC007516-RA.p1	XM_026441407.1.p1
OG0000023	gnl|WGS_AAJJ|TC034619-RA.p1, gnl|WGS_AAJJ|TC000077-RA.p1	XM_026445621.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_026442968.1.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	XM_026441371.1.p1, XM_026441288.1.p1
OG0000024	gnl|WGS_AAJJ|TC006095-RA.p1, gnl|WGS_AAJJ|TC033776-RA.p1	XM_016911474.2.p1
OG0000024	gnl|WGS_AAJJ|TC012362-RA.p1	XM_026446263.1.p1
OG0000024	gnl|WGS_AAJJ|TC002260-RA.p1	XM_016912978.2.p1
OG0000024	gnl|WGS_AAJJ|TC034647-RA.p1	XM_001120664.5.p1
OG0000024	gnl|WGS_AAJJ|TC034797-RA.p1, gnl|WGS_AAJJ|TC015541-RA.p1, gnl|WGS_AAJJ|TC034728-RA.p1, gnl|WGS_AAJJ|TC033005-RA.p1	XM_026446304.1.p1
OG0000024	gnl|WGS_AAJJ|TC034701-RA.p1	XM_003251603.3.p1
OG0000024	gnl|WGS_AAJJ|TC009510-RA.p2	XM_026443309.1.p1
OG0000024	gnl|WGS_AAJJ|TC002095-RA.p1	XM_026445367.1.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	XM_016915768.2.p1
OG0000025	gnl|WGS_AAJJ|TC003564-RA.p1	XM_026445410.1.p1, XM_026445995.1.p1, XM_026445987.1.p1
OG0000025	gnl|WGS_AAJJ|TC001230-RA.p1	XM_006565476.3.p1
OG0000025	gnl|WGS_AAJJ|TC002947-RA.p1	XM_026444351.1.p1
OG0000025	gnl|WGS_AAJJ|TC011448-RA.p1, gnl|WGS_AAJJ|TC014155-RA.p1, gnl|WGS_AAJJ|TC014156-RA.p1	XM_006563091.3.p1
OG0000027	gnl|WGS_AAJJ|TC007263-RA.p1, gnl|WGS_AAJJ|TC012841-RA.p1, gnl|WGS_AAJJ|TC012839-RA.p1, gnl|WGS_AAJJ|TC012838-RA.p1, gnl|WGS_AAJJ|TC034472-RA.p1, gnl|WGS_AAJJ|TC011635-RA.p1, gnl|WGS_AAJJ|TC012837-RA.p1, gnl|WGS_AAJJ|TC007981-RA.p1	XM_026443918.1.p1, XM_026443917.1.p1
OG0000027	gnl|WGS_AAJJ|TC032874-RA.p1	XM_393487.7.p1
OG0000027	gnl|WGS_AAJJ|TC032875-RA.p1, gnl|WGS_AAJJ|TC007185-RA.p1, gnl|WGS_AAJJ|TC034670-RA.p1, gnl|WGS_AAJJ|TC007182-RA.p1, gnl|WGS_AAJJ|TC032876-RA.p1	XM_394827.6.p1
OG0000028	gnl|WGS_AAJJ|TC016280-RA.p1	XM_006557786.3.p1
OG0000028	gnl|WGS_AAJJ|TC011121-RA.p1	XM_026441331.1.p1
OG0000028	gnl|WGS_AAJJ|TC008803-RA.p1, gnl|WGS_AAJJ|TC032134-RA.p1, gnl|WGS_AAJJ|TC032136-RA.p1	XM_006560017.3.p1
OG0000028	gnl|WGS_AAJJ|TC034274-RA.p1	XM_006557780.3.p1
OG0000028	gnl|WGS_AAJJ|TC016278-RB.p1	XM_001120442.5.p1
OG0000028	gnl|WGS_AAJJ|TC034275-RA.p1	XM_001120770.5.p1
OG0000028	gnl|WGS_AAJJ|TC011938-RA.p1	XM_397228.7.p1
OG0000028	gnl|WGS_AAJJ|TC010977-RA.p1	XM_006559407.3.p1, XM_016917028.2.p1, XM_006559410.3.p1
OG0000029	gnl|WGS_AAJJ|TC009101-RA.p1	XM_006571554.3.p1
OG0000029	gnl|WGS_AAJJ|TC010844-RA.p1	XM_016917352.2.p1
