OG0000002	gnl|WGS_AAJJ|TC004770-RA.p1, gnl|WGS_AAJJ|TC013326-RA.p1	XM_019052236.1.p1, XM_019061002.1.p1
OG0000002	gnl|WGS_AAJJ|TC004624-RA.p1	XM_019061756.1.p1
OG0000002	gnl|WGS_AAJJ|TC013613-RA.p1	XM_019044607.1.p1
OG0000002	gnl|WGS_AAJJ|TC004635-RA.p1	XM_019046517.1.p1
OG0000004	gnl|WGS_AAJJ|TC016307-RA.p1	XM_019061776.1.p1
OG0000004	gnl|WGS_AAJJ|TC003109-RA.p1	XM_019055907.1.p1, XM_019055950.1.p1
OG0000004	gnl|WGS_AAJJ|TC015901-RA.p1, gnl|WGS_AAJJ|TC013819-RA.p1, gnl|WGS_AAJJ|TC013821-RA.p1, gnl|WGS_AAJJ|TC013822-RA.p1, gnl|WGS_AAJJ|TC013992-RA.p1, gnl|WGS_AAJJ|TC013820-RA.p1, gnl|WGS_AAJJ|TC013824-RA.p1, gnl|WGS_AAJJ|TC013825-RA.p1	XM_019054835.1.p1
OG0000004	gnl|WGS_AAJJ|TC013815-RA.p1	XM_019044848.1.p1, XM_019054920.1.p1, XM_019054919.1.p1
OG0000004	gnl|WGS_AAJJ|TC011337-RA.p1	XM_019054824.1.p1
OG0000005	gnl|WGS_AAJJ|TC032845-RA.p1	XM_019041909.1.p1
OG0000005	gnl|WGS_AAJJ|TC030780-RA.p1, gnl|WGS_AAJJ|TC030780-RB.p1	XM_019049054.1.p1
OG0000005	gnl|WGS_AAJJ|TC034323-RA.p1, gnl|WGS_AAJJ|TC034242-RA.p1, gnl|WGS_AAJJ|TC012285-RA.p1, gnl|WGS_AAJJ|TC012282-RA.p1, gnl|WGS_AAJJ|TC034240-RA.p1, gnl|WGS_AAJJ|TC034241-RA.p1, gnl|WGS_AAJJ|TC012281-RA.p1, gnl|WGS_AAJJ|TC012283-RA.p1, gnl|WGS_AAJJ|TC033603-RA.p1, gnl|WGS_AAJJ|TC004273-RA.p1, gnl|WGS_AAJJ|TC004274-RA.p1	XR_002010305.1.p1, XM_019043717.1.p1, XM_019062399.1.p1, XM_019042962.1.p1, XM_019059858.1.p1, XM_019062452.1.p1, XM_019044504.1.p1, XM_019054855.1.p1, XM_019062383.1.p1, XM_019062395.1.p1, XM_019043725.1.p1, XM_019044505.1.p1, XM_019044506.1.p1, XM_019044511.1.p1, XM_019044531.1.p1, XM_019062463.1.p1, XM_019054756.1.p1, XM_019055915.1.p1, XM_019055723.1.p1, XM_019046022.1.p1, XM_019051581.1.p1, XM_019040813.1.p1, XM_019042019.1.p1, XM_019053643.1.p1, XM_019042756.1.p1, XM_019050113.1.p1, XM_019059444.1.p1, XM_019041430.1.p1, XM_019052410.1.p1
OG0000005	gnl|WGS_AAJJ|TC034813-RA.p1, gnl|WGS_AAJJ|TC008675-RA.p1, gnl|WGS_AAJJ|TC010152-RA.p1	XM_019050336.1.p1, XM_019049405.1.p1, XM_019050290.1.p1, XM_019051664.1.p1, XM_019050304.1.p1
OG0000006	gnl|WGS_AAJJ|TC009412-RA.p1	XM_019045778.1.p1, XM_019060298.1.p1
OG0000006	gnl|WGS_AAJJ|TC003478-RA.p1, gnl|WGS_AAJJ|TC012662-RA.p1, gnl|WGS_AAJJ|TC012501-RA.p1, gnl|WGS_AAJJ|TC012500-RA.p1, gnl|WGS_AAJJ|TC012499-RA.p1, gnl|WGS_AAJJ|TC012502-RA.p1, gnl|WGS_AAJJ|TC012495-RA.p1, gnl|WGS_AAJJ|TC034363-RA.p1, gnl|WGS_AAJJ|TC012498-RA.p1, gnl|WGS_AAJJ|TC012503-RA.p1, gnl|WGS_AAJJ|TC012504-RA.p1	XM_019060070.1.p1, XM_019051568.1.p1, XM_019056617.1.p1, XM_019056620.1.p1, XM_019051428.1.p1, XM_019051429.1.p1, XM_019059508.1.p1, XM_019056652.1.p1, XM_019053699.1.p1, XM_019053700.1.p1, XM_019053824.1.p1, XM_019061274.1.p1, XM_019061013.1.p1
OG0000006	gnl|WGS_AAJJ|TC003369-RA.p1, gnl|WGS_AAJJ|TC003368-RA.p1, gnl|WGS_AAJJ|TC002721-RA.p1, gnl|WGS_AAJJ|TC002722-RB.p1, gnl|WGS_AAJJ|TC010423-RA.p1, gnl|WGS_AAJJ|TC014125-RA.p1, gnl|WGS_AAJJ|TC013679-RA.p1, gnl|WGS_AAJJ|TC013680-RA.p1, gnl|WGS_AAJJ|TC015992-RA.p1, gnl|WGS_AAJJ|TC013681-RA.p1, gnl|WGS_AAJJ|TC014641-RA.p1, gnl|WGS_AAJJ|TC013773-RA.p1, gnl|WGS_AAJJ|TC033050-RA.p1	XM_019045005.1.p1
OG0000006	gnl|WGS_AAJJ|TC008058-RA.p1	XM_019054293.1.p1, XM_019059467.1.p1, XM_019059480.1.p1, XM_019059479.1.p1
OG0000006	gnl|WGS_AAJJ|TC015296-RA.p1, gnl|WGS_AAJJ|TC015292-RA.p1, gnl|WGS_AAJJ|TC033334-RA.p1, gnl|WGS_AAJJ|TC015291-RA.p1, gnl|WGS_AAJJ|TC033335-RA.p1, gnl|WGS_AAJJ|TC015343-RA.p1, gnl|WGS_AAJJ|TC033333-RA.p1, gnl|WGS_AAJJ|TC008523-RA.p1, gnl|WGS_AAJJ|TC032538-RA.p1, gnl|WGS_AAJJ|TC032539-RA.p1, gnl|WGS_AAJJ|TC011180-RA.p1, gnl|WGS_AAJJ|TC032033-RA.p1, gnl|WGS_AAJJ|TC004973-RA.p1	XM_019060213.1.p1
OG0000007	gnl|WGS_AAJJ|TC012952-RA.p1, gnl|WGS_AAJJ|TC031727-RA.p1, gnl|WGS_AAJJ|TC033506-RA.p1, gnl|WGS_AAJJ|TC031778-RA.p1	XM_019058023.1.p1
OG0000007	gnl|WGS_AAJJ|TC012951-RA.p2	XM_019059703.1.p1
OG0000007	gnl|WGS_AAJJ|TC031012-RA.p1	XM_019055800.1.p1
OG0000007	gnl|WGS_AAJJ|TC002322-RA.p1	XM_019058663.1.p1, XM_019045081.1.p1, XM_019040071.1.p1, XM_019052967.1.p1
OG0000007	gnl|WGS_AAJJ|TC002657-RA.p1	XM_019060411.1.p1, XM_019049909.1.p1
OG0000007	gnl|WGS_AAJJ|TC001405-RA.p1, gnl|WGS_AAJJ|TC034535-RC.p1, gnl|WGS_AAJJ|TC034535-RB.p1, gnl|WGS_AAJJ|TC030970-RA.p1, gnl|WGS_AAJJ|TC010553-RA.p1, gnl|WGS_AAJJ|TC002266-RA.p1, gnl|WGS_AAJJ|TC002639-RA.p1, gnl|WGS_AAJJ|TC031664-RA.p1, gnl|WGS_AAJJ|TC030925-RA.p1, gnl|WGS_AAJJ|TC005045-RA.p1, gnl|WGS_AAJJ|TC006946-RA.p1, gnl|WGS_AAJJ|TC032275-RA.p1, gnl|WGS_AAJJ|TC015149-RA.p1, gnl|WGS_AAJJ|TC034292-RB.p1, gnl|WGS_AAJJ|TC005079-RA.p1, gnl|WGS_AAJJ|TC032668-RA.p1, gnl|WGS_AAJJ|TC032951-RA.p1, gnl|WGS_AAJJ|TC031567-RA.p1, gnl|WGS_AAJJ|TC004186-RA.p1, gnl|WGS_AAJJ|TC004044-RA.p1, gnl|WGS_AAJJ|TC016174-RA.p1	XM_019051564.1.p1
OG0000008	gnl|WGS_AAJJ|TC013138-RA.p1	XM_019041814.1.p1
OG0000008	gnl|WGS_AAJJ|TC000442-RA.p1	XM_019041810.1.p1
OG0000008	gnl|WGS_AAJJ|TC004500-RA.p1	XM_019057933.1.p1
OG0000008	gnl|WGS_AAJJ|TC033176-RA.p1	XM_019053361.1.p1, XM_019048935.1.p1
OG0000009	gnl|WGS_AAJJ|TC009681-RA.p1, gnl|WGS_AAJJ|TC009682-RA.p1, gnl|WGS_AAJJ|TC033441-RA.p1, gnl|WGS_AAJJ|TC032878-RA.p1, gnl|WGS_AAJJ|TC007235-RA.p1, gnl|WGS_AAJJ|TC003287-RA.p1, gnl|WGS_AAJJ|TC003289-RA.p1, gnl|WGS_AAJJ|TC003288-RA.p1, gnl|WGS_AAJJ|TC008120-RA.p1, gnl|WGS_AAJJ|TC000733-RA.p1, gnl|WGS_AAJJ|TC012290-RA.p1, gnl|WGS_AAJJ|TC012289-RA.p1, gnl|WGS_AAJJ|TC012291-RA.p1, gnl|WGS_AAJJ|TC034243-RA.p1	XM_019047819.1.p1, XM_019050062.1.p1, XM_019047818.1.p1, XM_019057000.1.p1, XM_019046378.1.p1, XM_019046380.1.p1, XM_019046386.1.p1, XM_019046379.1.p1, XM_019051365.1.p1, XM_019051364.1.p1, XM_019051363.1.p1, XM_019044716.1.p1, XM_019051362.1.p1, XM_019051366.1.p1, XM_019054770.1.p1, XM_019042432.1.p1, XM_019054379.1.p1, XM_019057592.1.p1, XM_019060679.1.p1, XM_019060656.1.p1, XM_019047740.1.p1, XM_019047763.1.p1, XM_019047752.1.p1, XM_019050894.1.p1
OG0000009	gnl|WGS_AAJJ|TC001412-RA.p1, gnl|WGS_AAJJ|TC034160-RA.p1, gnl|WGS_AAJJ|TC034161-RA.p1, gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1, gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1, gnl|WGS_AAJJ|TC034222-RA.p1	XM_019054849.1.p1
OG0000009	gnl|WGS_AAJJ|TC003228-RA.p1, gnl|WGS_AAJJ|TC034087-RA.p1	XM_019045882.1.p1, XM_019046791.1.p1
OG0000009	gnl|WGS_AAJJ|TC012566-RA.p1	XM_019053901.1.p1
OG0000009	gnl|WGS_AAJJ|TC012830-RA.p1	XM_019042079.1.p1, XM_019042073.1.p1
OG0000009	gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	XM_019051841.1.p1, XM_019049581.1.p1
OG0000010	gnl|WGS_AAJJ|TC006732-RA.p1, gnl|WGS_AAJJ|TC006733-RA.p1, gnl|WGS_AAJJ|TC000804-RA.p1, gnl|WGS_AAJJ|TC000803-RA.p1, gnl|WGS_AAJJ|TC016251-RB.p1, gnl|WGS_AAJJ|TC032046-RA.p1, gnl|WGS_AAJJ|TC003375-RA.p1, gnl|WGS_AAJJ|TC003379-RA.p1, gnl|WGS_AAJJ|TC033919-RA.p1, gnl|WGS_AAJJ|TC005133-RA.p1, gnl|WGS_AAJJ|TC007922-RA.p1, gnl|WGS_AAJJ|TC032047-RA.p1, gnl|WGS_AAJJ|TC015089-RA.p1, gnl|WGS_AAJJ|TC012856-RA.p1, gnl|WGS_AAJJ|TC009693-RA.p1, gnl|WGS_AAJJ|TC009692-RA.p1, gnl|WGS_AAJJ|TC009694-RA.p1, gnl|WGS_AAJJ|TC009691-RA.p1, gnl|WGS_AAJJ|TC005499-RA.p1, gnl|WGS_AAJJ|TC009690-RA.p1, gnl|WGS_AAJJ|TC015229-RA.p1, gnl|WGS_AAJJ|TC015230-RA.p1, gnl|WGS_AAJJ|TC009697-RA.p1, gnl|WGS_AAJJ|TC033626-RA.p1, gnl|WGS_AAJJ|TC009698-RA.p1, gnl|WGS_AAJJ|TC033627-RA.p1, gnl|WGS_AAJJ|TC034086-RA.p1	XM_019046225.1.p1, XM_019046601.1.p1
OG0000010	gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1	XM_019044779.1.p1
OG0000010	gnl|WGS_AAJJ|TC014795-RA.p1	XM_019046766.1.p1, XM_019046240.1.p1, XM_019054461.1.p1, XM_019054454.1.p1, XM_019062091.1.p1, XM_019062188.1.p1, XM_019062431.1.p1, XM_019051580.1.p1, XM_019055122.1.p1, XM_019055212.1.p1, XM_019057215.1.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	XM_019057859.1.p1
OG0000011	gnl|WGS_AAJJ|TC033320-RA.p1	XM_019042325.1.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1, gnl|WGS_AAJJ|TC012913-RA.p1	XM_019058877.1.p1, XM_019058875.1.p1, XM_019051111.1.p1, XM_019040746.1.p1, XM_019048829.1.p1, XM_019051114.1.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_019048530.1.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	XM_019051584.1.p1
OG0000011	gnl|WGS_AAJJ|TC005437-RA.p1, gnl|WGS_AAJJ|TC005438-RA.p1, gnl|WGS_AAJJ|TC034169-RA.p1, gnl|WGS_AAJJ|TC005443-RA.p1, gnl|WGS_AAJJ|TC005436-RA.p1, gnl|WGS_AAJJ|TC005865-RA.p1	XM_019043211.1.p1, XM_019043205.1.p1, XM_019043208.1.p1, XM_019051984.1.p1, XM_019053497.1.p1
OG0000011	gnl|WGS_AAJJ|TC006633-RA.p1, gnl|WGS_AAJJ|TC005491-RA.p1, gnl|WGS_AAJJ|TC034047-RA.p1, gnl|WGS_AAJJ|TC005490-RA.p1, gnl|WGS_AAJJ|TC034141-RA.p1, gnl|WGS_AAJJ|TC006631-RA.p1	XM_019041456.1.p1, XM_019041458.1.p1, XM_019055579.1.p1
OG0000011	gnl|WGS_AAJJ|TC006413-RA.p1	XM_019053504.1.p1
OG0000011	gnl|WGS_AAJJ|TC010266-RA.p1	XM_019053738.1.p1, XM_019053740.1.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	XM_019053744.1.p1
OG0000013	gnl|WGS_AAJJ|TC006533-RA.p1	XM_019047673.1.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1	XM_019046915.1.p1
OG0000013	gnl|WGS_AAJJ|TC015712-RA.p1	XM_019046154.1.p1, XM_019046037.1.p1
OG0000013	gnl|WGS_AAJJ|TC015717-RA.p1	XM_019048817.1.p1
OG0000013	gnl|WGS_AAJJ|TC033300-RA.p1	XM_019052385.1.p1
OG0000013	gnl|WGS_AAJJ|TC033429-RA.p1	XM_019055567.1.p1
OG0000013	gnl|WGS_AAJJ|TC015700-RA.p1, gnl|WGS_AAJJ|TC015719-RA.p1	XM_019048805.1.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	XM_019045989.1.p1, XM_019053984.1.p1
OG0000013	gnl|WGS_AAJJ|TC033430-RA.p1, gnl|WGS_AAJJ|TC015721-RA.p1, gnl|WGS_AAJJ|TC008348-RA.p1	XM_019048667.1.p1, XM_019056975.1.p1, XM_019045937.1.p1
OG0000014	gnl|WGS_AAJJ|TC006788-RA.p1	XM_019060329.1.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_019056970.1.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	XM_019060074.1.p1
OG0000014	gnl|WGS_AAJJ|TC007132-RA.p1	XM_019045407.1.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_019060315.1.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_019048758.1.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_019047867.1.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_019050848.1.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	XM_019042805.1.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_019052966.1.p1
OG0000014	gnl|WGS_AAJJ|TC031568-RA.p1	XM_019053974.1.p1
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_019045232.1.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1	XM_019057193.1.p1
OG0000014	gnl|WGS_AAJJ|TC003355-RB.p1	XM_019057416.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_019042806.1.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_019042807.1.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_019053695.1.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_019060649.1.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_019044482.1.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_019052026.1.p1
OG0000015	gnl|WGS_AAJJ|TC014775-RA.p1	XM_019042030.1.p1
OG0000015	gnl|WGS_AAJJ|TC010434-RA.p1	XM_019044264.1.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_019047147.1.p1
OG0000016	gnl|WGS_AAJJ|TC032900-RA.p1	XM_019041912.1.p1
OG0000018	gnl|WGS_AAJJ|TC032992-RA.p1	XM_019060838.1.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	XM_019054861.1.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	XM_019054771.1.p1
OG0000018	gnl|WGS_AAJJ|TC013562-RA.p1	XM_019041496.1.p1
OG0000018	gnl|WGS_AAJJ|TC014248-RA.p1	XM_019041747.1.p1
OG0000018	gnl|WGS_AAJJ|TC013657-RA.p1	XM_019041806.1.p1, XM_019053662.1.p1
OG0000018	gnl|WGS_AAJJ|TC013658-RA.p1, gnl|WGS_AAJJ|TC013659-RA.p1	XM_019053663.1.p1
OG0000018	gnl|WGS_AAJJ|TC013404-RA.p1	XM_019060390.1.p1
OG0000018	gnl|WGS_AAJJ|TC013403-RA.p1	XM_019060536.1.p1
OG0000018	gnl|WGS_AAJJ|TC001182-RA.p1, gnl|WGS_AAJJ|TC001183-RA.p1	XM_019041644.1.p1, XM_019061723.1.p1, XM_019059042.1.p1
OG0000018	gnl|WGS_AAJJ|TC033355-RA.p1, gnl|WGS_AAJJ|TC015195-RA.p1, gnl|WGS_AAJJ|TC016232-RA.p1, gnl|WGS_AAJJ|TC015189-RA.p1, gnl|WGS_AAJJ|TC015190-RA.p1, gnl|WGS_AAJJ|TC032229-RA.p1, gnl|WGS_AAJJ|TC033465-RA.p1, gnl|WGS_AAJJ|TC033466-RA.p1, gnl|WGS_AAJJ|TC034730-RA.p1, gnl|WGS_AAJJ|TC033464-RA.p1, gnl|WGS_AAJJ|TC030901-RA.p1, gnl|WGS_AAJJ|TC016086-RA.p1, gnl|WGS_AAJJ|TC015843-RA.p1, gnl|WGS_AAJJ|TC015841-RA.p1, gnl|WGS_AAJJ|TC033467-RA.p1, gnl|WGS_AAJJ|TC015842-RA.p1, gnl|WGS_AAJJ|TC014878-RA.p1, gnl|WGS_AAJJ|TC015844-RA.p1	XM_019054251.1.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	XM_019052876.1.p1
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	XM_019046868.1.p1
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	XM_019052865.1.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1	XM_019052818.1.p1, XM_019052819.1.p1
OG0000020	gnl|WGS_AAJJ|TC000903-RA.p2	XM_019052820.1.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	XM_019052910.1.p2
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	XM_019049083.1.p1
OG0000020	gnl|WGS_AAJJ|TC001164-RA.p1	XM_019047481.1.p1
OG0000020	gnl|WGS_AAJJ|TC033532-RA.p1	XM_019051059.1.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	XM_019049905.1.p1
OG0000020	gnl|WGS_AAJJ|TC030553-RA.p1	XM_019051450.1.p2
OG0000020	gnl|WGS_AAJJ|TC006888-RA.p1	XM_019042951.1.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	XM_019048378.1.p1
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	XM_019046861.1.p1
OG0000020	gnl|WGS_AAJJ|TC000925-RA.p1	XM_019046762.1.p1
OG0000021	gnl|WGS_AAJJ|TC015753-RA.p1	XM_019061718.1.p1
OG0000021	gnl|WGS_AAJJ|TC015052-RA.p1	XM_019044614.1.p1
OG0000021	gnl|WGS_AAJJ|TC015051-RA.p1	XM_019044551.1.p1
OG0000021	gnl|WGS_AAJJ|TC006096-RA.p1	XM_019043915.1.p1
OG0000021	gnl|WGS_AAJJ|TC000107-RA.p1	XM_019058395.1.p1
OG0000021	gnl|WGS_AAJJ|TC015576-RA.p1, gnl|WGS_AAJJ|TC015379-RA.p1, gnl|WGS_AAJJ|TC033309-RA.p1	XM_019059024.1.p1
OG0000021	gnl|WGS_AAJJ|TC006124-RA.p1, gnl|WGS_AAJJ|TC009833-RA.p1, gnl|WGS_AAJJ|TC009834-RA.p1, gnl|WGS_AAJJ|TC033959-RA.p1, gnl|WGS_AAJJ|TC006120-RA.p1, gnl|WGS_AAJJ|TC010578-RA.p1, gnl|WGS_AAJJ|TC011283-RA.p1, gnl|WGS_AAJJ|TC011214-RA.p1	XM_019050130.1.p1, XM_019051243.1.p1, XM_019050038.1.p1
OG0000021	gnl|WGS_AAJJ|TC015188-RA.p1	XM_019051499.1.p1, XM_019051021.1.p1
OG0000021	gnl|WGS_AAJJ|TC009785-RB.p1, gnl|WGS_AAJJ|TC009785-RA.p1	XM_019041698.1.p1
OG0000022	gnl|WGS_AAJJ|TC000877-RA.p1	XM_019042532.1.p1, XM_019053586.1.p1
OG0000022	gnl|WGS_AAJJ|TC005890-RA.p1	XM_019041592.1.p1
OG0000022	gnl|WGS_AAJJ|TC013089-RA.p1	XM_019049666.1.p1, XM_019045634.1.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	XM_019056356.1.p1
OG0000023	gnl|WGS_AAJJ|TC005485-RA.p1	XM_019055479.1.p1
OG0000023	gnl|WGS_AAJJ|TC014710-RB.p1	XM_019059063.1.p1
OG0000023	gnl|WGS_AAJJ|TC010960-RA.p1, gnl|WGS_AAJJ|TC010801-RA.p1	XM_019062588.1.p1
OG0000023	gnl|WGS_AAJJ|TC010846-RA.p1	XM_019047343.1.p1
OG0000023	gnl|WGS_AAJJ|TC000076-RA.p1	XM_019055900.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_019051583.1.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	XM_019042957.1.p1
OG0000024	gnl|WGS_AAJJ|TC006095-RA.p1	XM_019050376.1.p1
OG0000024	gnl|WGS_AAJJ|TC033776-RA.p1	XM_019041521.1.p1, XM_019045409.1.p1
OG0000024	gnl|WGS_AAJJ|TC004432-RB.p1	XM_019060153.1.p1
