OG0000009	gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1	GDLS01015048.1.p1
OG0000009	gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1	GDLS01014254.1.p1
OG0000009	gnl|WGS_AAJJ|TC034222-RA.p1	GDLS01015203.1.p1
OG0000009	gnl|WGS_AAJJ|TC034087-RA.p1	GDLS01014832.1.p1
OG0000009	gnl|WGS_AAJJ|TC012830-RA.p1	GDLS01016006.1.p1
OG0000009	gnl|WGS_AAJJ|TC000121-RA.p1	GDLS01015703.1.p1
OG0000010	gnl|WGS_AAJJ|TC000804-RA.p1, gnl|WGS_AAJJ|TC000803-RA.p1	GDLS01000190.1.p1, GDLS01000189.1.p1
OG0000010	gnl|WGS_AAJJ|TC009693-RA.p1, gnl|WGS_AAJJ|TC009692-RA.p1, gnl|WGS_AAJJ|TC009694-RA.p1, gnl|WGS_AAJJ|TC009691-RA.p1, gnl|WGS_AAJJ|TC005499-RA.p1, gnl|WGS_AAJJ|TC009690-RA.p1	GDLS01015725.1.p1
OG0000010	gnl|WGS_AAJJ|TC015229-RA.p1, gnl|WGS_AAJJ|TC015230-RA.p1, gnl|WGS_AAJJ|TC009697-RA.p1, gnl|WGS_AAJJ|TC033626-RA.p1, gnl|WGS_AAJJ|TC009698-RA.p1, gnl|WGS_AAJJ|TC033627-RA.p1, gnl|WGS_AAJJ|TC034086-RA.p1	GDLS01015214.1.p1, GDLS01015032.1.p1
OG0000010	gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1	GDLS01016873.1.p1
OG0000010	gnl|WGS_AAJJ|TC013193-RA.p1	GDLS01000613.1.p1
OG0000010	gnl|WGS_AAJJ|TC014795-RA.p1	GDLS01015367.1.p1
OG0000010	gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1	GDLS01016689.1.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	GDLS01008521.1.p1
OG0000011	gnl|WGS_AAJJ|TC033320-RA.p1	GDLS01014546.1.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1	GDLS01014665.1.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	GDLS01000037.1.p1
OG0000011	gnl|WGS_AAJJ|TC005436-RA.p1	GDLS01014247.1.p1, GDLS01014915.1.p1, GDLS01010507.1.p1, GDLS01011919.1.p1
OG0000011	gnl|WGS_AAJJ|TC005865-RA.p1	GDLS01013576.1.p1, GDLS01015335.1.p1, GDLS01015240.1.p1, GDLS01014972.1.p1, GDLS01016575.1.p1
OG0000011	gnl|WGS_AAJJ|TC005982-RA.p1	GDLS01016741.1.p1
OG0000011	gnl|WGS_AAJJ|TC034141-RA.p1	GDLS01015037.1.p1, GDLS01014805.1.p1
OG0000011	gnl|WGS_AAJJ|TC006631-RA.p1	GDLS01014994.1.p1
OG0000011	gnl|WGS_AAJJ|TC010266-RA.p1	GDLS01015052.1.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	GDLS01016935.1.p1
OG0000011	gnl|WGS_AAJJ|TC006192-RA.p1	GDLS01014744.1.p1
OG0000011	gnl|WGS_AAJJ|TC034074-RA.p1, gnl|WGS_AAJJ|TC005713-RA.p1, gnl|WGS_AAJJ|TC005712-RA.p1	GDLS01012027.1.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1, gnl|WGS_AAJJ|TC015712-RA.p1, gnl|WGS_AAJJ|TC015717-RA.p1, gnl|WGS_AAJJ|TC015718-RA.p1	GDLS01007994.1.p1
OG0000013	gnl|WGS_AAJJ|TC016355-RA.p1	GDLS01015901.1.p1
OG0000013	gnl|WGS_AAJJ|TC015719-RA.p1	GDLS01015719.1.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	GDLS01015787.1.p1
OG0000013	gnl|WGS_AAJJ|TC033430-RA.p1, gnl|WGS_AAJJ|TC015721-RA.p1, gnl|WGS_AAJJ|TC008348-RA.p1	GDLS01015821.1.p1
OG0000013	gnl|WGS_AAJJ|TC007608-RA.p1, gnl|WGS_AAJJ|TC032860-RA.p1	GDLS01013132.1.p1, GDLS01016222.1.p1
OG0000013	gnl|WGS_AAJJ|TC002612-RA.p1, gnl|WGS_AAJJ|TC005907-RA.p1, gnl|WGS_AAJJ|TC005906-RA.p1, gnl|WGS_AAJJ|TC032565-RA.p1	GDLS01016160.1.p1
OG0000014	gnl|WGS_AAJJ|TC007334-RA.p1	GDLS01010885.1.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1, gnl|WGS_AAJJ|TC006788-RA.p1, gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	GDLS01009545.1.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	GDLS01014373.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	GDLS01006905.1.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	GDLS01012163.1.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	GDLS01014527.1.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	GDLS01009586.1.p1
OG0000015	gnl|WGS_AAJJ|TC014089-RA.p1	GDLS01017062.1.p1
OG0000015	gnl|WGS_AAJJ|TC010434-RA.p1	GDLS01007249.1.p1, GDLS01011413.1.p1
OG0000015	gnl|WGS_AAJJ|TC014386-RA.p1, gnl|WGS_AAJJ|TC014383-RA.p1, gnl|WGS_AAJJ|TC014379-RA.p1	GDLS01013410.1.p1, GDLS01014296.1.p1, GDLS01015515.1.p1, GDLS01016987.1.p1, GDLS01016990.1.p1, GDLS01016851.1.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	GDLS01015579.1.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	GDLS01014787.1.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	GDLS01008860.1.p1
OG0000018	gnl|WGS_AAJJ|TC013562-RA.p1	GDLS01016179.1.p1
OG0000018	gnl|WGS_AAJJ|TC013561-RA.p1	GDLS01012346.1.p1
OG0000018	gnl|WGS_AAJJ|TC014248-RA.p1	GDLS01016205.1.p1
OG0000018	gnl|WGS_AAJJ|TC013657-RA.p1	GDLS01012102.1.p1
OG0000018	gnl|WGS_AAJJ|TC013660-RA.p1	GDLS01012148.1.p1
OG0000018	gnl|WGS_AAJJ|TC014397-RA.p1	GDLS01013159.1.p1, GDLS01013274.1.p1
OG0000018	gnl|WGS_AAJJ|TC013658-RA.p1	GDLS01012976.1.p1
OG0000018	gnl|WGS_AAJJ|TC013403-RA.p1	GDLS01011788.1.p1
OG0000018	gnl|WGS_AAJJ|TC000432-RA.p1	GDLS01012888.1.p1
OG0000018	gnl|WGS_AAJJ|TC015517-RA.p1, gnl|WGS_AAJJ|TC015531-RA.p1	GDLS01013219.1.p1
OG0000018	gnl|WGS_AAJJ|TC033355-RA.p1, gnl|WGS_AAJJ|TC015195-RA.p1, gnl|WGS_AAJJ|TC016232-RA.p1, gnl|WGS_AAJJ|TC015189-RA.p1, gnl|WGS_AAJJ|TC015190-RA.p1, gnl|WGS_AAJJ|TC032229-RA.p1, gnl|WGS_AAJJ|TC033465-RA.p1, gnl|WGS_AAJJ|TC033466-RA.p1, gnl|WGS_AAJJ|TC034730-RA.p1, gnl|WGS_AAJJ|TC033464-RA.p1, gnl|WGS_AAJJ|TC030901-RA.p1, gnl|WGS_AAJJ|TC016086-RA.p1, gnl|WGS_AAJJ|TC015843-RA.p1, gnl|WGS_AAJJ|TC015841-RA.p1, gnl|WGS_AAJJ|TC033467-RA.p1, gnl|WGS_AAJJ|TC015842-RA.p1, gnl|WGS_AAJJ|TC014878-RA.p1, gnl|WGS_AAJJ|TC015844-RA.p1	GDLS01011713.1.p1
OG0000019	gnl|WGS_AAJJ|TC006950-RA.p1	GDLS01010749.1.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	GDLS01007966.1.p1
OG0000020	gnl|WGS_AAJJ|TC000916-RA.p1	GDLS01000159.1.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	GDLS01009367.1.p1
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	GDLS01016850.1.p1
OG0000020	gnl|WGS_AAJJ|TC001164-RA.p1	GDLS01010245.1.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	GDLS01013711.1.p1
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	GDLS01015004.1.p1
OG0000021	gnl|WGS_AAJJ|TC015052-RA.p1	GDLS01015772.1.p1
OG0000021	gnl|WGS_AAJJ|TC006096-RA.p1	GDLS01000761.1.p1
OG0000021	gnl|WGS_AAJJ|TC000107-RA.p1	GDLS01015565.1.p1
OG0000021	gnl|WGS_AAJJ|TC015379-RA.p1, gnl|WGS_AAJJ|TC033309-RA.p1	GDLS01014876.1.p1
OG0000021	gnl|WGS_AAJJ|TC006124-RA.p1	GDLS01015526.1.p1
OG0000021	gnl|WGS_AAJJ|TC015203-RA.p1, gnl|WGS_AAJJ|TC033617-RA.p1, gnl|WGS_AAJJ|TC014982-RA.p1	GDLS01014729.1.p1
OG0000021	gnl|WGS_AAJJ|TC009785-RB.p1, gnl|WGS_AAJJ|TC009785-RA.p1	GDLS01014647.1.p1
OG0000022	gnl|WGS_AAJJ|TC000673-RA.p1	GDLS01006193.1.p1
OG0000022	gnl|WGS_AAJJ|TC000877-RA.p1	GDLS01010729.1.p1
OG0000022	gnl|WGS_AAJJ|TC013089-RA.p1	GDLS01012009.1.p1
OG0000023	gnl|WGS_AAJJ|TC000077-RA.p1	GDLS01010688.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	GDLS01007310.1.p1, GDLS01013445.1.p1
OG0000024	gnl|WGS_AAJJ|TC012362-RA.p1	GDLS01006117.1.p1
OG0000024	gnl|WGS_AAJJ|TC006574-RA.p1	GDLS01008490.1.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	GDLS01014575.1.p1
OG0000025	gnl|WGS_AAJJ|TC003564-RA.p1	GDLS01016150.1.p1
OG0000025	gnl|WGS_AAJJ|TC000585-RA.p1	GDLS01000241.1.p1
OG0000025	gnl|WGS_AAJJ|TC000561-RA.p1, gnl|WGS_AAJJ|TC012933-RA.p1, gnl|WGS_AAJJ|TC010997-RA.p1	GDLS01007105.1.p1
OG0000025	gnl|WGS_AAJJ|TC002947-RA.p1	GDLS01015553.1.p1, GDLS01015122.1.p1
OG0000026	gnl|WGS_AAJJ|TC004170-RA.p1, gnl|WGS_AAJJ|TC008528-RA.p1	GDLS01012901.1.p1
OG0000027	gnl|WGS_AAJJ|TC007263-RA.p1	GDLS01007379.1.p1
OG0000027	gnl|WGS_AAJJ|TC007185-RA.p1, gnl|WGS_AAJJ|TC034670-RA.p1, gnl|WGS_AAJJ|TC007182-RA.p1, gnl|WGS_AAJJ|TC032876-RA.p1	GDLS01015713.1.p1
OG0000028	gnl|WGS_AAJJ|TC011121-RA.p1	GDLS01013197.1.p1
OG0000028	gnl|WGS_AAJJ|TC016279-RA.p1	GDLS01013303.1.p1
OG0000028	gnl|WGS_AAJJ|TC016278-RB.p1	GDLS01014463.1.p1
OG0000028	gnl|WGS_AAJJ|TC034275-RA.p1	GDLS01012931.1.p1
OG0000028	gnl|WGS_AAJJ|TC011937-RA.p1	GDLS01014414.1.p1
OG0000028	gnl|WGS_AAJJ|TC011938-RA.p1	GDLS01017009.1.p1
OG0000029	gnl|WGS_AAJJ|TC010603-RA.p1, gnl|WGS_AAJJ|TC010603-RB.p1	GDLS01015778.1.p1
OG0000029	gnl|WGS_AAJJ|TC033698-RA.p1	GDLS01010169.1.p1
OG0000029	gnl|WGS_AAJJ|TC009029-RA.p1	GDLS01011310.1.p1
OG0000029	gnl|WGS_AAJJ|TC000562-RA.p1	GDLS01013167.1.p1
OG0000029	gnl|WGS_AAJJ|TC034457-RA.p1	GDLS01015989.1.p1
OG0000029	gnl|WGS_AAJJ|TC033556-RA.p1	GDLS01014831.1.p1
OG0000029	gnl|WGS_AAJJ|TC008933-RA.p1	GDLS01012311.1.p1
OG0000030	gnl|WGS_AAJJ|TC007020-RA.p1	GDLS01007116.1.p1
OG0000031	gnl|WGS_AAJJ|TC000575-RA.p1	GDLS01015891.1.p1
OG0000031	gnl|WGS_AAJJ|TC000114-RA.p1	GDLS01010420.1.p1
OG0000031	gnl|WGS_AAJJ|TC013210-RA.p1	GDLS01011548.1.p1, GDLS01016481.1.p1
OG0000031	gnl|WGS_AAJJ|TC012996-RA.p1	GDLS01000322.1.p1
OG0000031	gnl|WGS_AAJJ|TC014726-RA.p1	GDLS01014804.1.p1
OG0000031	gnl|WGS_AAJJ|TC009514-RA.p1	GDLS01013549.1.p1
OG0000031	gnl|WGS_AAJJ|TC013380-RA.p1	GDLS01016992.1.p1
OG0000031	gnl|WGS_AAJJ|TC011051-RA.p1	GDLS01016460.1.p1
OG0000031	gnl|WGS_AAJJ|TC011009-RA.p1	GDLS01014334.1.p1
OG0000033	gnl|WGS_AAJJ|TC006914-RA.p1	GDLS01008303.1.p1
OG0000034	gnl|WGS_AAJJ|TC032889-RA.p1	GDLS01012290.1.p1, GDLS01011465.1.p1, GDLS01007351.1.p1, GDLS01007729.1.p1
OG0000034	gnl|WGS_AAJJ|TC007784-RA.p1, gnl|WGS_AAJJ|TC007784-RB.p1	GDLS01000876.1.p1, GDLS01010051.1.p1, GDLS01016273.1.p1, GDLS01011181.1.p1
OG0000035	gnl|WGS_AAJJ|TC035039-RA.p1, gnl|WGS_AAJJ|TC004208-RA.p1, gnl|WGS_AAJJ|TC031255-RA.p1, gnl|WGS_AAJJ|TC015850-RA.p1, gnl|WGS_AAJJ|TC033297-RA.p1, gnl|WGS_AAJJ|TC033486-RA.p1, gnl|WGS_AAJJ|TC016413-RA.p1	GDLS01012724.1.p1
OG0000036	gnl|WGS_AAJJ|TC032369-RA.p1	GDLS01011993.1.p1
OG0000036	gnl|WGS_AAJJ|TC031709-RA.p1	GDLS01013314.1.p1
OG0000036	gnl|WGS_AAJJ|TC014813-RA.p1	GDLS01014937.1.p1
OG0000036	gnl|WGS_AAJJ|TC001958-RA.p1	GDLS01012441.1.p1
OG0000036	gnl|WGS_AAJJ|TC031707-RA.p1	GDLS01012093.1.p1
OG0000036	gnl|WGS_AAJJ|TC002171-RA.p1	GDLS01014601.1.p1
OG0000036	gnl|WGS_AAJJ|TC006176-RA.p1	GDLS01007051.1.p1
OG0000037	gnl|WGS_AAJJ|TC011212-RA.p1	GDLS01013909.1.p1
OG0000037	gnl|WGS_AAJJ|TC034252-RA.p1	GDLS01013344.1.p1
OG0000037	gnl|WGS_AAJJ|TC003022-RA.p1	GDLS01012025.1.p1
OG0000037	gnl|WGS_AAJJ|TC004657-RA.p1, gnl|WGS_AAJJ|TC004656-RA.p1	GDLS01012503.1.p1, GDLS01013111.1.p1, GDLS01013321.1.p1
OG0000038	gnl|WGS_AAJJ|TC011756-RA.p1	GDLS01013070.1.p1
OG0000038	gnl|WGS_AAJJ|TC015378-RA.p1, gnl|WGS_AAJJ|TC015392-RA.p1, gnl|WGS_AAJJ|TC015583-RA.p1	GDLS01013100.1.p1
OG0000038	gnl|WGS_AAJJ|TC005929-RA.p1, gnl|WGS_AAJJ|TC008522-RA.p1, gnl|WGS_AAJJ|TC033406-RA.p1, gnl|WGS_AAJJ|TC015705-RA.p1, gnl|WGS_AAJJ|TC014975-RA.p1	GDLS01012507.1.p1
OG0000038	gnl|WGS_AAJJ|TC005119-RA.p1, gnl|WGS_AAJJ|TC011244-RA.p1, gnl|WGS_AAJJ|TC033428-RA.p1, gnl|WGS_AAJJ|TC015702-RA.p1, gnl|WGS_AAJJ|TC014976-RA.p1	GDLS01013621.1.p1
OG0000038	gnl|WGS_AAJJ|TC003315-RA.p1	GDLS01012729.1.p1
OG0000038	gnl|WGS_AAJJ|TC033338-RC.p1, gnl|WGS_AAJJ|TC015447-RA.p1	GDLS01013385.1.p1
OG0000038	gnl|WGS_AAJJ|TC015047-RA.p1, gnl|WGS_AAJJ|TC033461-RA.p1	GDLS01015102.1.p1
OG0000038	gnl|WGS_AAJJ|TC014917-RA.p1	GDLS01014112.1.p1
OG0000039	gnl|WGS_AAJJ|TC012547-RA.p1	GDLS01012226.1.p1
OG0000039	gnl|WGS_AAJJ|TC030733-RA.p1	GDLS01016077.1.p1
OG0000039	gnl|WGS_AAJJ|TC006676-RA.p1	GDLS01011380.1.p1
OG0000039	gnl|WGS_AAJJ|TC005972-RA.p1	GDLS01006335.1.p1
OG0000039	gnl|WGS_AAJJ|TC013883-RA.p1	GDLS01016325.1.p1
OG0000039	gnl|WGS_AAJJ|TC012393-RA.p1	GDLS01016056.1.p1
OG0000040	gnl|WGS_AAJJ|TC031512-RA.p1	GDLS01012644.1.p1
OG0000040	gnl|WGS_AAJJ|TC011998-RA.p1	GDLS01009299.1.p1
OG0000040	gnl|WGS_AAJJ|TC011997-RA.p1	GDLS01015822.1.p1
OG0000040	gnl|WGS_AAJJ|TC007047-RA.p1	GDLS01016485.1.p1
OG0000040	gnl|WGS_AAJJ|TC008454-RA.p1	GDLS01016448.1.p1
OG0000040	gnl|WGS_AAJJ|TC008293-RA.p1	GDLS01017127.1.p1
OG0000040	gnl|WGS_AAJJ|TC007466-RA.p1	GDLS01016466.1.p1
OG0000040	gnl|WGS_AAJJ|TC032938-RA.p1	GDLS01016230.1.p1
OG0000041	gnl|WGS_AAJJ|TC005733-RA.p1	GDLS01006870.1.p1
OG0000041	gnl|WGS_AAJJ|TC014111-RA.p1	GDLS01006838.1.p1
OG0000041	gnl|WGS_AAJJ|TC003812-RA.p1	GDLS01015728.1.p1
OG0000041	gnl|WGS_AAJJ|TC015915-RA.p1	GDLS01013615.1.p1
OG0000041	gnl|WGS_AAJJ|TC004134-RA.p1, gnl|WGS_AAJJ|TC003759-RA.p1, gnl|WGS_AAJJ|TC004751-RA.p1, gnl|WGS_AAJJ|TC014244-RA.p1	GDLS01016255.1.p1
OG0000041	gnl|WGS_AAJJ|TC014513-RA.p1	GDLS01008043.1.p1, GDLS01012643.1.p1
OG0000041	gnl|WGS_AAJJ|TC013493-RA.p1	GDLS01015921.1.p1
OG0000041	gnl|WGS_AAJJ|TC004397-RA.p1	GDLS01008660.1.p1, GDLS01000925.1.p1
OG0000042	gnl|WGS_AAJJ|TC033778-RA.p1	GDLS01007184.1.p1
OG0000042	gnl|WGS_AAJJ|TC013646-RA.p1	GDLS01015196.1.p1
OG0000042	gnl|WGS_AAJJ|TC015882-RA.p1	GDLS01014864.1.p1
OG0000042	gnl|WGS_AAJJ|TC014132-RA.p1	GDLS01011779.1.p1
OG0000043	gnl|WGS_AAJJ|TC031099-RA.p1	GDLS01012988.1.p1
OG0000043	gnl|WGS_AAJJ|TC003103-RA.p1	GDLS01012750.1.p1
OG0000043	gnl|WGS_AAJJ|TC004449-RA.p1	GDLS01000307.1.p1
OG0000043	gnl|WGS_AAJJ|TC032324-RA.p1	GDLS01010363.1.p1
OG0000045	gnl|WGS_AAJJ|TC009371-RA.p1	GDLS01016579.1.p1
OG0000046	gnl|WGS_AAJJ|TC032585-RA.p1, gnl|WGS_AAJJ|TC010353-RA.p1	GDLS01016319.1.p1
OG0000046	gnl|WGS_AAJJ|TC007247-RA.p1	GDLS01015966.1.p1
OG0000046	gnl|WGS_AAJJ|TC015144-RA.p1	GDLS01014659.1.p1, GDLS01011711.1.p1
