OG0000002	gnl|WGS_AAJJ|TC033855-RA.p1	XM_032921920.1.p1, XM_032921918.1.p1
OG0000002	gnl|WGS_AAJJ|TC003081-RA.p1	XM_032937831.1.p1, XM_032937832.1.p1, XM_032937829.1.p1, XM_032937299.1.p1
OG0000002	gnl|WGS_AAJJ|TC000545-RA.p1	XM_032929484.1.p2
OG0000002	gnl|WGS_AAJJ|TC004770-RA.p1, gnl|WGS_AAJJ|TC013326-RA.p1	XM_032938016.1.p1, XM_032938014.1.p1, XM_032938027.1.p1
OG0000002	gnl|WGS_AAJJ|TC004624-RA.p1	XM_032930220.1.p1, XM_032921973.1.p1, XM_032941629.1.p1
OG0000002	gnl|WGS_AAJJ|TC013613-RA.p1	XM_032935611.1.p1
OG0000002	gnl|WGS_AAJJ|TC004635-RA.p1	XM_032929288.1.p1, XM_032929762.1.p1, XM_032930209.1.p1, XM_032930207.1.p1, XM_032930212.1.p1, XM_032930206.1.p1, XM_032929331.1.p1, XM_032928841.1.p1, XM_032929357.1.p1, XM_032929252.1.p1, XM_032920848.1.p1, XM_032929305.1.p1, XM_032929397.1.p1, XM_032926543.1.p1
OG0000002	gnl|WGS_AAJJ|TC032356-RA.p1, gnl|WGS_AAJJ|TC002768-RA.p1	XM_032929702.1.p1
OG0000004	gnl|WGS_AAJJ|TC016307-RA.p1, gnl|WGS_AAJJ|TC000723-RA.p2, gnl|WGS_AAJJ|TC000722-RA.p1, gnl|WGS_AAJJ|TC000721-RA.p1, gnl|WGS_AAJJ|TC000724-RA.p1, gnl|WGS_AAJJ|TC000725-RA.p1, gnl|WGS_AAJJ|TC007724-RA.p1, gnl|WGS_AAJJ|TC008770-RA.p1, gnl|WGS_AAJJ|TC000853-RA.p1, gnl|WGS_AAJJ|TC000719-RA.p1, gnl|WGS_AAJJ|TC000720-RA.p1, gnl|WGS_AAJJ|TC003109-RA.p1, gnl|WGS_AAJJ|TC010057-RA.p1, gnl|WGS_AAJJ|TC010054-RA.p1, gnl|WGS_AAJJ|TC010056-RA.p1, gnl|WGS_AAJJ|TC008768-RA.p1, gnl|WGS_AAJJ|TC008769-RA.p1, gnl|WGS_AAJJ|TC002434-RA.p1, gnl|WGS_AAJJ|TC003509-RA.p1, gnl|WGS_AAJJ|TC013812-RA.p1, gnl|WGS_AAJJ|TC015901-RA.p1, gnl|WGS_AAJJ|TC013819-RA.p1, gnl|WGS_AAJJ|TC013821-RA.p1, gnl|WGS_AAJJ|TC013822-RA.p1, gnl|WGS_AAJJ|TC013992-RA.p1, gnl|WGS_AAJJ|TC013820-RA.p1, gnl|WGS_AAJJ|TC013824-RA.p1, gnl|WGS_AAJJ|TC013825-RA.p1, gnl|WGS_AAJJ|TC013828-RA.p1, gnl|WGS_AAJJ|TC013988-RA.p1, gnl|WGS_AAJJ|TC013987-RA.p1, gnl|WGS_AAJJ|TC011149-RA.p1, gnl|WGS_AAJJ|TC011148-RA.p1, gnl|WGS_AAJJ|TC013990-RA.p1, gnl|WGS_AAJJ|TC013811-RA.p2, gnl|WGS_AAJJ|TC013827-RA.p1, gnl|WGS_AAJJ|TC013826-RA.p1, gnl|WGS_AAJJ|TC013817-RA.p1, gnl|WGS_AAJJ|TC013816-RA.p1, gnl|WGS_AAJJ|TC013809-RA.p1, gnl|WGS_AAJJ|TC015908-RA.p2, gnl|WGS_AAJJ|TC013815-RA.p1, gnl|WGS_AAJJ|TC013818-RA.p1, gnl|WGS_AAJJ|TC013808-RA.p1, gnl|WGS_AAJJ|TC002908-RA.p1, gnl|WGS_AAJJ|TC011338-RA.p1	XM_032930894.1.p1
OG0000004	gnl|WGS_AAJJ|TC011337-RA.p1	XM_032938868.1.p1
OG0000005	gnl|WGS_AAJJ|TC032845-RA.p1	XM_032923795.1.p1, XM_032923366.1.p1, XM_032923965.1.p1, XM_032924176.1.p1, XR_004397817.1.p1, XM_032936538.1.p1, XM_032936537.1.p1, XM_032936541.1.p1, XM_032936539.1.p1, XM_032935609.1.p1, XM_032935610.1.p1, XM_032935612.1.p1, XM_032935614.1.p1
OG0000006	gnl|WGS_AAJJ|TC009412-RA.p1	XM_032937953.1.p1, XM_032938431.1.p1, XM_032937254.1.p1, XM_032937955.1.p1, XM_032937954.1.p1
OG0000006	gnl|WGS_AAJJ|TC003478-RA.p1, gnl|WGS_AAJJ|TC012662-RA.p1, gnl|WGS_AAJJ|TC012501-RA.p1, gnl|WGS_AAJJ|TC012500-RA.p1, gnl|WGS_AAJJ|TC012499-RA.p1, gnl|WGS_AAJJ|TC012502-RA.p1, gnl|WGS_AAJJ|TC012495-RA.p1, gnl|WGS_AAJJ|TC034363-RA.p1, gnl|WGS_AAJJ|TC012498-RA.p1, gnl|WGS_AAJJ|TC012503-RA.p1, gnl|WGS_AAJJ|TC012504-RA.p1	XM_032935207.1.p1, XM_032934615.1.p1, XM_032933653.1.p1, XM_032932637.1.p1, XM_032934980.1.p1, XM_032942396.1.p1, XM_032935208.1.p1, XM_032942017.1.p1, XM_032933288.1.p1, XM_032941827.1.p1, XM_032933294.1.p1, XM_032933292.1.p1, XM_032934045.1.p1, XM_032933287.1.p1, XM_032933158.1.p1, XM_032927131.1.p1, XM_032943157.1.p1, XM_032933350.1.p1, XM_032928698.1.p1, XM_032933349.1.p1, XM_032933348.1.p1
OG0000007	gnl|WGS_AAJJ|TC004268-RA.p1, gnl|WGS_AAJJ|TC002641-RA.p1, gnl|WGS_AAJJ|TC002008-RA.p1, gnl|WGS_AAJJ|TC012949-RA.p1, gnl|WGS_AAJJ|TC031670-RA.p1, gnl|WGS_AAJJ|TC002946-RA.p1, gnl|WGS_AAJJ|TC001491-RA.p1	XM_032934572.1.p1, XR_004397204.1.p1, XM_032931703.1.p1, XM_032935407.1.p1
OG0000007	gnl|WGS_AAJJ|TC016404-RA.p1, gnl|WGS_AAJJ|TC031295-RA.p1, gnl|WGS_AAJJ|TC012951-RA.p2	XM_032930065.1.p1
OG0000007	gnl|WGS_AAJJ|TC010720-RA.p1	XM_032942728.1.p1
OG0000007	gnl|WGS_AAJJ|TC006955-RA.p1	XM_032941146.1.p1, XM_032941030.1.p1
OG0000007	gnl|WGS_AAJJ|TC002322-RA.p1	XM_032928554.1.p1, XM_032941121.1.p1, XM_032935740.1.p1, XR_004399252.1.p2
OG0000007	gnl|WGS_AAJJ|TC004090-RA.p1, gnl|WGS_AAJJ|TC034100-RA.p1, gnl|WGS_AAJJ|TC031934-RA.p1, gnl|WGS_AAJJ|TC002657-RA.p1	XM_032943873.1.p1, XM_032942345.1.p1, XM_032935751.1.p1, XM_032924304.1.p1, XM_032941436.1.p1, XM_032943927.1.p1, XM_032934559.1.p1, XM_032942064.1.p1, XM_032943115.1.p1, XM_032940270.1.p1, XM_032934565.1.p1, XM_032935806.1.p1, XM_032924264.1.p2, XM_032942483.1.p1, XM_032940271.1.p1, XM_032923156.1.p1, XM_032935759.1.p1, XM_032924303.1.p1, XM_032942060.1.p1, XM_032942061.1.p1, XM_032924624.1.p1, XM_032929799.1.p1, XM_032920405.1.p1, XM_032928513.1.p1
OG0000007	gnl|WGS_AAJJ|TC030970-RA.p1, gnl|WGS_AAJJ|TC010553-RA.p1, gnl|WGS_AAJJ|TC002266-RA.p1, gnl|WGS_AAJJ|TC002639-RA.p1	XM_032934621.1.p1
OG0000008	gnl|WGS_AAJJ|TC013137-RA.p1, gnl|WGS_AAJJ|TC014771-RA.p3, gnl|WGS_AAJJ|TC014770-RA.p1, gnl|WGS_AAJJ|TC013135-RA.p1, gnl|WGS_AAJJ|TC013130-RA.p1, gnl|WGS_AAJJ|TC013129-RA.p1, gnl|WGS_AAJJ|TC013131-RA.p1, gnl|WGS_AAJJ|TC033228-RA.p1, gnl|WGS_AAJJ|TC014720-RA.p1, gnl|WGS_AAJJ|TC004547-RA.p1, gnl|WGS_AAJJ|TC004546-RA.p1, gnl|WGS_AAJJ|TC004548-RA.p1, gnl|WGS_AAJJ|TC003834-RA.p1, gnl|WGS_AAJJ|TC002595-RA.p1, gnl|WGS_AAJJ|TC003835-RA.p2, gnl|WGS_AAJJ|TC003832-RA.p1, gnl|WGS_AAJJ|TC033226-RA.p1, gnl|WGS_AAJJ|TC013138-RA.p1, gnl|WGS_AAJJ|TC033231-RA.p1, gnl|WGS_AAJJ|TC013128-RA.p1, gnl|WGS_AAJJ|TC013136-RA.p1	XM_032942607.1.p1, XM_032920691.1.p1, XM_032920632.1.p1, XM_032920690.1.p1, XM_032920682.1.p1, XM_032920677.1.p1, XM_032920650.1.p1, XM_032922531.1.p1, XM_032920830.1.p1, XM_032920671.1.p1, XM_032934714.1.p1, XM_032922532.1.p1, XM_032934716.1.p1, XM_032920552.1.p1, XM_032920653.1.p2, XM_032920699.1.p1
OG0000008	gnl|WGS_AAJJ|TC033176-RA.p1	XM_032921818.1.p1, XM_032920479.1.p1
OG0000009	gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	XM_032929806.1.p1
OG0000010	gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1, gnl|WGS_AAJJ|TC013193-RA.p1, gnl|WGS_AAJJ|TC014795-RA.p1, gnl|WGS_AAJJ|TC003378-RA.p1, gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1	XM_032922658.1.p1, XM_032939527.1.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	XM_032922148.1.p1
OG0000011	gnl|WGS_AAJJ|TC012913-RA.p1	XM_032941154.1.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_032931922.1.p1
OG0000011	gnl|WGS_AAJJ|TC005982-RA.p1	XM_032921276.1.p1, XR_004390688.1.p1, XM_032921821.1.p1, XM_032921822.1.p1, XM_032921823.1.p1
OG0000011	gnl|WGS_AAJJ|TC006625-RA.p1	XM_032931923.1.p1
OG0000011	gnl|WGS_AAJJ|TC008412-RA.p1, gnl|WGS_AAJJ|TC008413-RA.p1, gnl|WGS_AAJJ|TC008414-RA.p1, gnl|WGS_AAJJ|TC014088-RA.p1, gnl|WGS_AAJJ|TC014388-RA.p1, gnl|WGS_AAJJ|TC014387-RA.p1, gnl|WGS_AAJJ|TC006413-RA.p1, gnl|WGS_AAJJ|TC010266-RA.p1, gnl|WGS_AAJJ|TC006128-RA.p1, gnl|WGS_AAJJ|TC006192-RA.p1, gnl|WGS_AAJJ|TC034074-RA.p1, gnl|WGS_AAJJ|TC005713-RA.p1, gnl|WGS_AAJJ|TC005712-RA.p1	XM_032924595.1.p1, XM_032924597.1.p1, XM_032924603.1.p1, XM_032928954.1.p1
OG0000013	gnl|WGS_AAJJ|TC006533-RA.p1	XM_032931249.1.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1, gnl|WGS_AAJJ|TC006788-RA.p1	XM_032925804.1.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_032924925.1.p1, XM_032925099.1.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	XM_032923766.1.p1, XM_032923767.1.p1
OG0000014	gnl|WGS_AAJJ|TC007133-RA.p1, gnl|WGS_AAJJ|TC007132-RA.p1	XM_032935007.1.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_032939374.1.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_032923693.1.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_032921515.1.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	XM_032936333.1.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_032938914.1.p1
OG0000014	gnl|WGS_AAJJ|TC001726-RB.p1, gnl|WGS_AAJJ|TC031568-RA.p1	XM_032925510.1.p1
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_032922925.1.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1, gnl|WGS_AAJJ|TC003355-RB.p1	XM_032929352.1.p1, XM_032929409.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_032936712.1.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_032935619.1.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_032921220.1.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_032922483.1.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_032921036.1.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_032924945.1.p1
OG0000015	gnl|WGS_AAJJ|TC014386-RA.p1, gnl|WGS_AAJJ|TC014383-RA.p1, gnl|WGS_AAJJ|TC014379-RA.p1	XM_032941720.1.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_032928578.1.p1
OG0000018	gnl|WGS_AAJJ|TC032992-RA.p1, gnl|WGS_AAJJ|TC013559-RA.p1, gnl|WGS_AAJJ|TC013560-RA.p1, gnl|WGS_AAJJ|TC013562-RA.p1, gnl|WGS_AAJJ|TC013561-RA.p1, gnl|WGS_AAJJ|TC014248-RA.p1, gnl|WGS_AAJJ|TC013657-RA.p1, gnl|WGS_AAJJ|TC013660-RA.p1, gnl|WGS_AAJJ|TC014397-RA.p1, gnl|WGS_AAJJ|TC013658-RA.p1, gnl|WGS_AAJJ|TC013659-RA.p1, gnl|WGS_AAJJ|TC013404-RA.p1, gnl|WGS_AAJJ|TC013403-RA.p1, gnl|WGS_AAJJ|TC001182-RA.p1, gnl|WGS_AAJJ|TC001183-RA.p1, gnl|WGS_AAJJ|TC000432-RA.p1, gnl|WGS_AAJJ|TC015517-RA.p1, gnl|WGS_AAJJ|TC015531-RA.p1, gnl|WGS_AAJJ|TC015194-RA.p1, gnl|WGS_AAJJ|TC033355-RA.p1, gnl|WGS_AAJJ|TC015195-RA.p1, gnl|WGS_AAJJ|TC016232-RA.p1, gnl|WGS_AAJJ|TC015189-RA.p1, gnl|WGS_AAJJ|TC015190-RA.p1, gnl|WGS_AAJJ|TC032229-RA.p1, gnl|WGS_AAJJ|TC033465-RA.p1, gnl|WGS_AAJJ|TC033466-RA.p1, gnl|WGS_AAJJ|TC034730-RA.p1, gnl|WGS_AAJJ|TC033464-RA.p1, gnl|WGS_AAJJ|TC030901-RA.p1, gnl|WGS_AAJJ|TC016086-RA.p1, gnl|WGS_AAJJ|TC015843-RA.p1, gnl|WGS_AAJJ|TC015841-RA.p1, gnl|WGS_AAJJ|TC033467-RA.p1, gnl|WGS_AAJJ|TC015842-RA.p1, gnl|WGS_AAJJ|TC014878-RA.p1, gnl|WGS_AAJJ|TC015844-RA.p1	XM_032932344.1.p1
OG0000019	gnl|WGS_AAJJ|TC006950-RA.p1	XM_032942515.1.p1, XM_032935592.1.p1, XM_032937949.1.p1, XM_032941108.1.p1, XM_032938169.1.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	XM_032929676.1.p1
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	XM_032929674.1.p1
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	XM_032929672.1.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1	XM_032929652.1.p1
OG0000020	gnl|WGS_AAJJ|TC000903-RA.p2	XM_032929678.1.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	XM_032929649.1.p1
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	XM_032930663.1.p1
OG0000020	gnl|WGS_AAJJ|TC001164-RA.p1	XM_032930303.1.p1
OG0000020	gnl|WGS_AAJJ|TC033532-RA.p1	XM_032927778.1.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	XM_032926612.1.p1
OG0000020	gnl|WGS_AAJJ|TC030553-RA.p1	XM_032939179.1.p1
OG0000020	gnl|WGS_AAJJ|TC030982-RA.p1	XM_032921258.1.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	XM_032929417.1.p1
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	XM_032929673.1.p1
OG0000020	gnl|WGS_AAJJ|TC000925-RA.p1	XM_032929671.1.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	XM_032933120.1.p1
OG0000023	gnl|WGS_AAJJ|TC005485-RA.p1	XM_032930118.1.p1
OG0000023	gnl|WGS_AAJJ|TC010960-RA.p1, gnl|WGS_AAJJ|TC010801-RA.p1	XM_032929143.1.p1
OG0000023	gnl|WGS_AAJJ|TC008640-RA.p1, gnl|WGS_AAJJ|TC010846-RA.p1	XM_032939550.1.p1
OG0000023	gnl|WGS_AAJJ|TC034619-RA.p1, gnl|WGS_AAJJ|TC000077-RA.p1, gnl|WGS_AAJJ|TC000076-RA.p1	XM_032927369.1.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	XM_032921392.1.p1
OG0000024	gnl|WGS_AAJJ|TC034647-RA.p1, gnl|WGS_AAJJ|TC034797-RA.p1, gnl|WGS_AAJJ|TC015541-RA.p1, gnl|WGS_AAJJ|TC034728-RA.p1, gnl|WGS_AAJJ|TC033005-RA.p1, gnl|WGS_AAJJ|TC034701-RA.p1	XM_032940346.1.p1, XM_032921978.1.p1, XM_032921970.1.p1, XM_032921990.1.p1, XM_032922004.1.p1, XM_032921995.1.p1, XM_032923265.1.p1, XM_032943833.1.p1
OG0000025	gnl|WGS_AAJJ|TC010506-RA.p1	XM_032921769.1.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	XM_032922514.1.p1
OG0000025	gnl|WGS_AAJJ|TC003564-RA.p1	XM_032940299.1.p1, XM_032940298.1.p1
OG0000025	gnl|WGS_AAJJ|TC010761-RA.p1	XM_032932116.1.p1, XM_032932113.1.p1
OG0000025	gnl|WGS_AAJJ|TC032218-RA.p1	XR_004395693.1.p1
OG0000025	gnl|WGS_AAJJ|TC001230-RA.p1	XM_032932030.1.p1
OG0000025	gnl|WGS_AAJJ|TC000561-RA.p1, gnl|WGS_AAJJ|TC012933-RA.p1, gnl|WGS_AAJJ|TC010997-RA.p1	XM_032938565.1.p1, XM_032938567.1.p1, XM_032938568.1.p1, XM_032925882.1.p1, XM_032939036.1.p1
OG0000027	gnl|WGS_AAJJ|TC007263-RA.p1, gnl|WGS_AAJJ|TC012841-RA.p1, gnl|WGS_AAJJ|TC012839-RA.p1, gnl|WGS_AAJJ|TC012838-RA.p1, gnl|WGS_AAJJ|TC034472-RA.p1, gnl|WGS_AAJJ|TC011635-RA.p1, gnl|WGS_AAJJ|TC012837-RA.p1, gnl|WGS_AAJJ|TC007981-RA.p1	XM_032929852.1.p1, XM_032942670.1.p1, XM_032942671.1.p1, XM_032934230.1.p1, XM_032922684.1.p1, XM_032922686.1.p1, XM_032922699.1.p1, XM_032923373.1.p1, XM_032934437.1.p1, XM_032929853.1.p1, XM_032927841.1.p1, XM_032928057.1.p1, XM_032941878.1.p1, XM_032927939.1.p1, XM_032927842.1.p1, XM_032930370.1.p1, XM_032930368.1.p1, XM_032930391.1.p1, XM_032928785.1.p1, XM_032937370.1.p1, XM_032937371.1.p1, XM_032929854.1.p1, XM_032937372.1.p1
OG0000028	gnl|WGS_AAJJ|TC011121-RA.p1	XM_032932849.1.p1, XM_032942850.1.p1
OG0000028	gnl|WGS_AAJJ|TC011937-RA.p1, gnl|WGS_AAJJ|TC011938-RA.p1, gnl|WGS_AAJJ|TC010977-RA.p1	XM_032922177.1.p1
OG0000028	gnl|WGS_AAJJ|TC034276-RA.p1	XM_032921646.1.p1, XM_032921649.1.p1, XR_004390630.1.p1, XM_032921647.1.p1, XM_032941976.1.p1, XM_032921651.1.p1, XM_032921644.1.p1, XM_032921655.1.p1, XR_004390621.1.p1
OG0000029	gnl|WGS_AAJJ|TC009101-RA.p1, gnl|WGS_AAJJ|TC010603-RA.p1, gnl|WGS_AAJJ|TC010603-RB.p1	XM_032935948.1.p1
OG0000029	gnl|WGS_AAJJ|TC010844-RA.p1	XM_032922063.1.p1
OG0000029	gnl|WGS_AAJJ|TC033698-RA.p1, gnl|WGS_AAJJ|TC009029-RA.p1, gnl|WGS_AAJJ|TC010127-RA.p1, gnl|WGS_AAJJ|TC010130-RA.p1	XM_032938200.1.p1
OG0000029	gnl|WGS_AAJJ|TC010843-RA.p1, gnl|WGS_AAJJ|TC000562-RA.p1	XM_032925055.1.p1
OG0000029	gnl|WGS_AAJJ|TC004621-RB.p1, gnl|WGS_AAJJ|TC004621-RA.p1	XM_032937591.1.p1
OG0000029	gnl|WGS_AAJJ|TC032133-RA.p1, gnl|WGS_AAJJ|TC033556-RA.p1	XM_032923480.1.p1
OG0000029	gnl|WGS_AAJJ|TC008933-RA.p1	XM_032932718.1.p1
OG0000029	gnl|WGS_AAJJ|TC030995-RB.p1	XM_032921122.1.p1, XM_032937960.1.p1
OG0000029	gnl|WGS_AAJJ|TC013655-RA.p1	XM_032936140.1.p1, XM_032925368.1.p1
OG0000029	gnl|WGS_AAJJ|TC014172-RA.p1	XM_032943026.1.p1, XM_032939542.1.p1, XM_032922567.1.p1, XM_032938639.1.p1
OG0000032	gnl|WGS_AAJJ|TC016420-RA.p1	XM_032941543.1.p1, XM_032942777.1.p1, XM_032942785.1.p1
OG0000034	gnl|WGS_AAJJ|TC031718-RA.p1, gnl|WGS_AAJJ|TC007127-RA.p1, gnl|WGS_AAJJ|TC009917-RA.p1, gnl|WGS_AAJJ|TC007090-RA.p1, gnl|WGS_AAJJ|TC031689-RA.p1, gnl|WGS_AAJJ|TC007433-RA.p1, gnl|WGS_AAJJ|TC032724-RA.p1, gnl|WGS_AAJJ|TC032993-RA.p1, gnl|WGS_AAJJ|TC032717-RA.p1, gnl|WGS_AAJJ|TC032889-RA.p1, gnl|WGS_AAJJ|TC031341-RA.p1, gnl|WGS_AAJJ|TC031342-RA.p1, gnl|WGS_AAJJ|TC031628-RA.p1, gnl|WGS_AAJJ|TC007784-RA.p1, gnl|WGS_AAJJ|TC007784-RB.p1	XM_032938888.1.p1, XM_032938941.1.p1, XM_032943759.1.p1, XM_032937995.1.p1, XM_032938972.1.p1, XM_032938993.1.p1, XM_032932970.1.p1, XM_032935309.1.p1, XM_032935302.1.p1, XM_032935308.1.p1, XM_032935310.1.p1, XM_032941455.1.p1, XM_032929245.1.p1, XR_004401772.1.p1
OG0000035	gnl|WGS_AAJJ|TC012934-RA.p1	XM_032943448.1.p1, XR_004391093.1.p1
OG0000036	gnl|WGS_AAJJ|TC031709-RA.p1, gnl|WGS_AAJJ|TC014813-RA.p1, gnl|WGS_AAJJ|TC033775-RA.p1, gnl|WGS_AAJJ|TC001958-RA.p1, gnl|WGS_AAJJ|TC031707-RA.p1, gnl|WGS_AAJJ|TC002171-RA.p1	XM_032928476.1.p1, XM_032923724.1.p1, XM_032927929.1.p1, XM_032935519.1.p1, XM_032934940.1.p1
OG0000036	gnl|WGS_AAJJ|TC007930-RA.p1, gnl|WGS_AAJJ|TC006176-RA.p1	XM_032921386.1.p1
OG0000036	gnl|WGS_AAJJ|TC034674-RA.p1	XM_032935554.1.p1
OG0000036	gnl|WGS_AAJJ|TC035042-RA.p1	XM_032936215.1.p1, XM_032937487.1.p1, XM_032932149.1.p1, XM_032937537.1.p1
OG0000037	gnl|WGS_AAJJ|TC012153-RB.p1, gnl|WGS_AAJJ|TC011211-RA.p1, gnl|WGS_AAJJ|TC011212-RA.p1, gnl|WGS_AAJJ|TC034252-RA.p1, gnl|WGS_AAJJ|TC009725-RA.p1, gnl|WGS_AAJJ|TC009724-RA.p1, gnl|WGS_AAJJ|TC033487-RA.p1, gnl|WGS_AAJJ|TC005503-RA.p1, gnl|WGS_AAJJ|TC000236-RA.p1, gnl|WGS_AAJJ|TC003022-RA.p1, gnl|WGS_AAJJ|TC004657-RA.p1, gnl|WGS_AAJJ|TC004656-RA.p1	XM_032931891.1.p1, XM_032931894.1.p1, XM_032931892.1.p1, XM_032932022.1.p1, XM_032932026.1.p1, XM_032938537.1.p1, XM_032931970.1.p1, XM_032941097.1.p1, XM_032931967.1.p1, XM_032931926.1.p1, XM_032931927.1.p1, XR_004395389.1.p1, XR_004395391.1.p1, XR_004395394.1.p1, XM_032931928.1.p1
