OG0000002	gnl|WGS_AAJJ|TC000546-RA.p1	XM_014414881.2.p1
OG0000002	gnl|WGS_AAJJ|TC000545-RA.p1	XM_024363378.1.p1
OG0000002	gnl|WGS_AAJJ|TC001023-RA.p1	XM_024361880.1.p1
OG0000002	gnl|WGS_AAJJ|TC004770-RA.p1, gnl|WGS_AAJJ|TC013326-RA.p1	XM_014415790.2.p1, XM_014415807.2.p1, XM_014416022.1.p1, XM_014421923.1.p1, XM_014421922.1.p1
OG0000002	gnl|WGS_AAJJ|TC004624-RA.p1	XM_024362198.1.p1, XM_014422856.1.p1
OG0000002	gnl|WGS_AAJJ|TC013613-RA.p1	XM_024360186.1.p1
OG0000002	gnl|WGS_AAJJ|TC004635-RA.p1	XM_014429765.1.p1
OG0000002	gnl|WGS_AAJJ|TC032356-RA.p1	XM_024363820.1.p1, XM_024363546.1.p1, XM_014418581.1.p1, XM_014418580.1.p1, XM_024360478.1.p1
OG0000002	gnl|WGS_AAJJ|TC004418-RA.p1	XM_014421055.1.p1
OG0000003	gnl|WGS_AAJJ|TC031414-RA.p1, gnl|WGS_AAJJ|TC031413-RA.p1, gnl|WGS_AAJJ|TC010955-RA.p1	XM_014425704.2.p1
OG0000004	gnl|WGS_AAJJ|TC016307-RA.p1	XM_014423409.1.p1
OG0000004	gnl|WGS_AAJJ|TC008770-RA.p1, gnl|WGS_AAJJ|TC000853-RA.p1, gnl|WGS_AAJJ|TC000719-RA.p1, gnl|WGS_AAJJ|TC000720-RA.p1	XM_014415876.2.p1, XM_014415875.1.p1, XM_024360489.1.p1, XM_014415824.1.p2, XM_014415831.1.p1, XM_014415820.1.p1, XM_014415804.1.p1
OG0000004	gnl|WGS_AAJJ|TC002434-RA.p1, gnl|WGS_AAJJ|TC003509-RA.p1	XM_014422783.1.p1
OG0000004	gnl|WGS_AAJJ|TC013819-RA.p1, gnl|WGS_AAJJ|TC013821-RA.p1, gnl|WGS_AAJJ|TC013822-RA.p1, gnl|WGS_AAJJ|TC013992-RA.p1, gnl|WGS_AAJJ|TC013820-RA.p1, gnl|WGS_AAJJ|TC013824-RA.p1, gnl|WGS_AAJJ|TC013825-RA.p1	XM_014421399.1.p1
OG0000004	gnl|WGS_AAJJ|TC013809-RA.p1	XM_014430994.2.p1
OG0000004	gnl|WGS_AAJJ|TC013815-RA.p1	XM_014420308.1.p1
OG0000004	gnl|WGS_AAJJ|TC013808-RA.p1	XM_014430991.2.p1
OG0000004	gnl|WGS_AAJJ|TC002908-RA.p1	XM_014437755.1.p1
OG0000005	gnl|WGS_AAJJ|TC030780-RA.p1, gnl|WGS_AAJJ|TC030780-RB.p1	XM_014418208.1.p1, XM_014430261.2.p1
OG0000005	gnl|WGS_AAJJ|TC034323-RA.p1, gnl|WGS_AAJJ|TC034242-RA.p1, gnl|WGS_AAJJ|TC012285-RA.p1, gnl|WGS_AAJJ|TC012282-RA.p1, gnl|WGS_AAJJ|TC034240-RA.p1, gnl|WGS_AAJJ|TC034241-RA.p1, gnl|WGS_AAJJ|TC012281-RA.p1, gnl|WGS_AAJJ|TC012283-RA.p1, gnl|WGS_AAJJ|TC033603-RA.p1, gnl|WGS_AAJJ|TC004273-RA.p1, gnl|WGS_AAJJ|TC004274-RA.p1	XM_014433655.2.p1, XM_014433645.1.p1, XM_014437400.1.p1, XM_014433646.1.p1, XM_024363594.1.p1, XM_014433648.1.p1, XM_014437402.2.p1, XM_014437403.1.p1, XM_014418865.1.p1, XM_024363724.1.p1, XM_014418864.1.p1, XM_014416584.2.p1, XM_024360599.1.p1, XM_014433701.2.p1, XM_024360520.1.p1, XM_024360515.1.p1, XM_014433644.1.p1, XM_024360518.1.p1, XM_024360522.1.p1, XM_024360516.1.p1, XM_024360517.1.p1, XM_014430926.1.p1, XM_014430939.2.p1, XM_024364207.1.p1, XM_014437381.1.p1, XM_024360715.1.p1, XM_024363683.1.p1, XM_024360724.1.p1, XM_014420430.2.p1, XM_024361973.1.p1, XM_024363685.1.p1, XM_024361971.1.p1, XM_014431458.1.p1, XM_014431448.1.p1, XM_024361969.1.p1, XM_014431438.1.p1, XM_014431460.1.p1, XM_024361974.1.p1, XM_014420360.1.p1, XM_014420437.1.p1, XR_001344870.1.p1
OG0000005	gnl|WGS_AAJJ|TC034813-RA.p1, gnl|WGS_AAJJ|TC008675-RA.p1, gnl|WGS_AAJJ|TC010152-RA.p1	XM_014423115.2.p1, XM_014432700.1.p1, XM_014432699.1.p1, XM_014432704.2.p1
OG0000006	gnl|WGS_AAJJ|TC003369-RA.p1, gnl|WGS_AAJJ|TC003368-RA.p1, gnl|WGS_AAJJ|TC002721-RA.p1, gnl|WGS_AAJJ|TC002722-RB.p1, gnl|WGS_AAJJ|TC010423-RA.p1, gnl|WGS_AAJJ|TC014125-RA.p1, gnl|WGS_AAJJ|TC013679-RA.p1, gnl|WGS_AAJJ|TC013680-RA.p1, gnl|WGS_AAJJ|TC015992-RA.p1, gnl|WGS_AAJJ|TC013681-RA.p1, gnl|WGS_AAJJ|TC014641-RA.p1, gnl|WGS_AAJJ|TC013773-RA.p1, gnl|WGS_AAJJ|TC033050-RA.p1	XM_014428852.2.p1, XM_014429447.2.p1, XM_014429449.1.p1, XM_014435170.1.p1, XM_024359672.1.p1, XM_014429533.1.p1, XM_014428830.2.p1, XM_014417173.2.p1, XM_024361397.1.p1, XM_014423392.1.p1, XM_024358352.1.p1
OG0000006	gnl|WGS_AAJJ|TC008058-RA.p1	XM_014419470.1.p1, XM_014419499.1.p1
OG0000007	gnl|WGS_AAJJ|TC031613-RA.p1	XM_014427800.1.p1, XM_014419310.1.p1
OG0000007	gnl|WGS_AAJJ|TC012952-RA.p1, gnl|WGS_AAJJ|TC031727-RA.p1, gnl|WGS_AAJJ|TC033506-RA.p1, gnl|WGS_AAJJ|TC031778-RA.p1, gnl|WGS_AAJJ|TC004268-RA.p1, gnl|WGS_AAJJ|TC002641-RA.p1, gnl|WGS_AAJJ|TC002008-RA.p1, gnl|WGS_AAJJ|TC012949-RA.p1, gnl|WGS_AAJJ|TC031670-RA.p1, gnl|WGS_AAJJ|TC002946-RA.p1, gnl|WGS_AAJJ|TC001491-RA.p1, gnl|WGS_AAJJ|TC016130-RA.p1, gnl|WGS_AAJJ|TC006847-RA.p1	XM_014422608.1.p1
OG0000007	gnl|WGS_AAJJ|TC016404-RA.p1, gnl|WGS_AAJJ|TC031295-RA.p1, gnl|WGS_AAJJ|TC012951-RA.p2	XM_014437843.1.p1
OG0000007	gnl|WGS_AAJJ|TC016332-RA.p1, gnl|WGS_AAJJ|TC034897-RA.p1, gnl|WGS_AAJJ|TC010691-RA.p1	XM_024364120.1.p1
OG0000008	gnl|WGS_AAJJ|TC013135-RA.p1	XM_014423145.1.p1, XM_014423157.1.p1, XM_014423146.1.p1
OG0000008	gnl|WGS_AAJJ|TC003832-RA.p1	XM_014417008.1.p1, XM_014423152.2.p1, XM_024364144.1.p1
OG0000008	gnl|WGS_AAJJ|TC013138-RA.p1	XM_014435603.1.p1
OG0000008	gnl|WGS_AAJJ|TC013128-RA.p1	XM_014423151.1.p1
OG0000008	gnl|WGS_AAJJ|TC000442-RA.p1	XM_014436400.2.p1, XM_014437791.1.p1
OG0000008	gnl|WGS_AAJJ|TC004500-RA.p1	XM_014416569.2.p1
OG0000009	gnl|WGS_AAJJ|TC009681-RA.p1, gnl|WGS_AAJJ|TC009682-RA.p1, gnl|WGS_AAJJ|TC033441-RA.p1, gnl|WGS_AAJJ|TC032878-RA.p1, gnl|WGS_AAJJ|TC007235-RA.p1, gnl|WGS_AAJJ|TC003287-RA.p1, gnl|WGS_AAJJ|TC003289-RA.p1, gnl|WGS_AAJJ|TC003288-RA.p1, gnl|WGS_AAJJ|TC008120-RA.p1, gnl|WGS_AAJJ|TC000733-RA.p1, gnl|WGS_AAJJ|TC012290-RA.p1, gnl|WGS_AAJJ|TC012289-RA.p1, gnl|WGS_AAJJ|TC012291-RA.p1, gnl|WGS_AAJJ|TC034243-RA.p1	XM_014416818.1.p1, XM_014435775.2.p1, XM_014435937.2.p1, XM_014426274.1.p1, XM_014421787.2.p1, XM_014436443.1.p1, XM_014436447.1.p1, XM_014416414.1.p1, XM_014436445.1.p1, XM_024363775.1.p1, XM_014416302.2.p1, XM_014421616.2.p1, XM_024363231.1.p1, XM_024363233.1.p1, XM_014434812.2.p1, XM_014421621.1.p1, XM_014437779.1.p1, XM_014422380.1.p1, XM_014427841.1.p1, XM_014421618.1.p1, XM_014421622.1.p1, XM_024363444.1.p1, XM_024362214.1.p1, XM_014424142.1.p1, XM_014424140.1.p1, XM_014424146.1.p1, XM_014424147.1.p1, XM_014424148.2.p1, XM_014421197.1.p1, XM_014424143.2.p1, XM_014417747.1.p1, XM_014417746.2.p1, XM_014427055.1.p1, XM_014434176.1.p1, XM_014429888.2.p1, XM_024364137.1.p1
OG0000009	gnl|WGS_AAJJ|TC001412-RA.p1, gnl|WGS_AAJJ|TC034160-RA.p1, gnl|WGS_AAJJ|TC034161-RA.p1, gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1, gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1, gnl|WGS_AAJJ|TC034222-RA.p1	XM_014428216.1.p1, XM_024361051.1.p1, XM_014428050.1.p1, XM_014428085.1.p1, XM_014428053.2.p1, XM_014428056.1.p1, XM_014437050.1.p1
OG0000009	gnl|WGS_AAJJ|TC003228-RA.p1, gnl|WGS_AAJJ|TC034087-RA.p1	XM_014434072.2.p1
OG0000009	gnl|WGS_AAJJ|TC012566-RA.p1	XM_014424578.1.p1, XM_014424633.1.p1, XM_014424625.2.p1, XM_014424635.1.p1
OG0000009	gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	XM_014430508.2.p1
OG0000010	gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1	XM_014427238.2.p1
OG0000010	gnl|WGS_AAJJ|TC014795-RA.p1	XM_014417574.2.p1, XM_014417575.2.p1, XM_014417093.2.p1, XM_014438652.1.p1, XM_014416238.1.p1, XM_014416244.2.p1, XM_024361521.1.p1, XM_014437485.2.p1, XM_014421689.1.p1, XM_024363197.1.p1, XM_024363199.1.p1, XM_024363996.1.p1, XM_014433443.2.p1, XM_024358974.1.p1, XM_014419737.2.p1
OG0000010	gnl|WGS_AAJJ|TC005165-RA.p1	XM_014422893.2.p1
OG0000011	gnl|WGS_AAJJ|TC033320-RA.p1	XM_014438713.2.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1, gnl|WGS_AAJJ|TC012913-RA.p1	XM_024358446.1.p1
OG0000011	gnl|WGS_AAJJ|TC008459-RA.p1	XM_014426271.1.p1
OG0000011	gnl|WGS_AAJJ|TC003405-RA.p1	XM_014423571.2.p1
OG0000011	gnl|WGS_AAJJ|TC005437-RA.p1, gnl|WGS_AAJJ|TC005438-RA.p1, gnl|WGS_AAJJ|TC034169-RA.p1, gnl|WGS_AAJJ|TC005443-RA.p1, gnl|WGS_AAJJ|TC005436-RA.p1, gnl|WGS_AAJJ|TC005865-RA.p1	XM_024359363.1.p1, XM_014429699.1.p1, XM_014429696.2.p1, XM_024358876.1.p1, XM_024358877.1.p1, XM_024358875.1.p1, XM_014429698.1.p1, XM_014421112.2.p1, XM_014427796.1.p1, XM_014428320.2.p1, XM_014428327.2.p1, XM_014425731.1.p1, XM_014425730.1.p1
OG0000011	gnl|WGS_AAJJ|TC006633-RA.p1, gnl|WGS_AAJJ|TC005491-RA.p1, gnl|WGS_AAJJ|TC034047-RA.p1, gnl|WGS_AAJJ|TC005490-RA.p1, gnl|WGS_AAJJ|TC034141-RA.p1, gnl|WGS_AAJJ|TC006631-RA.p1	XM_014426807.2.p1, XM_024362674.1.p1, XM_024362583.1.p1, XM_014433433.1.p1, XM_014425014.1.p1, XM_014435506.1.p1, XM_014425004.1.p1, XM_014435504.1.p1, XM_014435503.2.p1
OG0000011	gnl|WGS_AAJJ|TC006413-RA.p1	XM_014427242.2.p1
OG0000011	gnl|WGS_AAJJ|TC006128-RA.p1	XM_014415434.1.p1
OG0000013	gnl|WGS_AAJJ|TC006533-RA.p1	XM_014418541.2.p1
OG0000013	gnl|WGS_AAJJ|TC015715-RA.p1	XM_014423309.2.p1
OG0000013	gnl|WGS_AAJJ|TC015712-RA.p1	XM_014430676.2.p1
OG0000013	gnl|WGS_AAJJ|TC015717-RA.p1	XM_014423311.2.p1
OG0000013	gnl|WGS_AAJJ|TC015718-RA.p1	XM_014423310.2.p1
OG0000013	gnl|WGS_AAJJ|TC033300-RA.p1	XM_014421367.1.p1
OG0000013	gnl|WGS_AAJJ|TC033429-RA.p1	XM_014433148.2.p1
OG0000013	gnl|WGS_AAJJ|TC015700-RA.p1, gnl|WGS_AAJJ|TC015719-RA.p1	XM_014420712.1.p1
OG0000013	gnl|WGS_AAJJ|TC034017-RA.p1	XM_014420507.1.p1
OG0000013	gnl|WGS_AAJJ|TC033430-RA.p1, gnl|WGS_AAJJ|TC015721-RA.p1, gnl|WGS_AAJJ|TC008348-RA.p1	XM_014419478.1.p1, XM_014419508.1.p1, XM_014425895.2.p1, XM_014425931.2.p1, XM_014418521.1.p1, XM_014425943.2.p1, XM_014425946.1.p1, XM_014432711.1.p1
OG0000014	gnl|WGS_AAJJ|TC007334-RA.p1	XM_014434031.1.p1
OG0000014	gnl|WGS_AAJJ|TC006788-RA.p1	XM_024363583.1.p1
OG0000014	gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	XM_014414831.1.p1, XM_014414833.1.p1
OG0000014	gnl|WGS_AAJJ|TC007194-RA.p1	XM_014438795.2.p1
OG0000014	gnl|WGS_AAJJ|TC007133-RA.p1, gnl|WGS_AAJJ|TC007132-RA.p1	XM_014432630.1.p1, XM_014432629.1.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_014421107.2.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	XM_014415963.1.p1
OG0000014	gnl|WGS_AAJJ|TC033171-RA.p1	XM_024362503.1.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	XM_014415738.1.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_024363512.1.p1
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	XM_014415827.1.p1, XM_014415828.1.p1
OG0000014	gnl|WGS_AAJJ|TC003354-RA.p1	XM_014438657.1.p1
OG0000014	gnl|WGS_AAJJ|TC003355-RB.p1	XM_024359529.1.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	XM_014418900.1.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1	XM_014424850.1.p1
OG0000014	gnl|WGS_AAJJ|TC013309-RA.p1	XM_014420801.2.p1
OG0000014	gnl|WGS_AAJJ|TC005661-RA.p1	XM_024362030.1.p1
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	XM_024361328.1.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_024363803.1.p1, XM_014418332.2.p1, XM_014418327.2.p1, XM_014429497.1.p1, XM_014423202.2.p1, XM_014423201.2.p1, XM_024362055.1.p1, XM_014423204.1.p1, XM_024362058.1.p1, XM_024362056.1.p1, XM_014420935.1.p1, XM_014423205.1.p1
OG0000015	gnl|WGS_AAJJ|TC010434-RA.p1	XM_014420155.2.p1, XM_014420175.2.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_014422357.2.p1
OG0000018	gnl|WGS_AAJJ|TC032992-RA.p1	XM_014433621.1.p1
OG0000018	gnl|WGS_AAJJ|TC013559-RA.p1	XM_014435494.2.p1
OG0000018	gnl|WGS_AAJJ|TC013560-RA.p1	XM_014435492.2.p1
OG0000018	gnl|WGS_AAJJ|TC013561-RA.p1	XM_014435499.1.p1
OG0000018	gnl|WGS_AAJJ|TC014248-RA.p1	XM_014433612.2.p1, XM_024359824.1.p1, XM_014433618.2.p1, XM_014433624.2.p1, XM_014433611.2.p1, XM_014433623.2.p1
OG0000018	gnl|WGS_AAJJ|TC013657-RA.p1	XM_014433619.1.p1
OG0000018	gnl|WGS_AAJJ|TC013404-RA.p1	XM_014433620.1.p1
OG0000018	gnl|WGS_AAJJ|TC013403-RA.p1	XM_014433614.2.p1
OG0000018	gnl|WGS_AAJJ|TC001182-RA.p1, gnl|WGS_AAJJ|TC001183-RA.p1	XM_014416758.2.p1, XM_014416823.1.p1, XM_014424739.1.p1, XM_024362606.1.p1, XM_014424050.1.p1, XM_014423023.1.p1, XM_014423022.2.p1
OG0000018	gnl|WGS_AAJJ|TC015517-RA.p1, gnl|WGS_AAJJ|TC015531-RA.p1, gnl|WGS_AAJJ|TC015194-RA.p1	XM_014417080.2.p1, XM_014429842.2.p1, XM_024361140.1.p1, XM_014423802.2.p1, XM_014434849.2.p1, XM_014437803.2.p1, XM_014429840.1.p1, XM_014429839.2.p1, XM_014431896.1.p1, XM_014431897.2.p1
OG0000018	gnl|WGS_AAJJ|TC033355-RA.p1, gnl|WGS_AAJJ|TC015195-RA.p1, gnl|WGS_AAJJ|TC016232-RA.p1, gnl|WGS_AAJJ|TC015189-RA.p1, gnl|WGS_AAJJ|TC015190-RA.p1, gnl|WGS_AAJJ|TC032229-RA.p1, gnl|WGS_AAJJ|TC033465-RA.p1, gnl|WGS_AAJJ|TC033466-RA.p1, gnl|WGS_AAJJ|TC034730-RA.p1, gnl|WGS_AAJJ|TC033464-RA.p1, gnl|WGS_AAJJ|TC030901-RA.p1, gnl|WGS_AAJJ|TC016086-RA.p1, gnl|WGS_AAJJ|TC015843-RA.p1, gnl|WGS_AAJJ|TC015841-RA.p1, gnl|WGS_AAJJ|TC033467-RA.p1, gnl|WGS_AAJJ|TC015842-RA.p1, gnl|WGS_AAJJ|TC014878-RA.p1, gnl|WGS_AAJJ|TC015844-RA.p1	XM_014435063.1.p1, XM_024362947.1.p1, XM_014425483.2.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	XM_014419605.2.p1
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	XM_014428488.1.p1, XM_014428487.1.p1
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	XM_014419312.2.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1	XM_014419263.1.p1
OG0000020	gnl|WGS_AAJJ|TC000903-RA.p2	XM_024358546.1.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	XM_014419631.1.p1
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	XM_014417490.1.p1
OG0000020	gnl|WGS_AAJJ|TC001164-RA.p1	XM_014428762.1.p1
OG0000020	gnl|WGS_AAJJ|TC033532-RA.p1	XM_014415184.1.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	XM_014416511.1.p1
OG0000020	gnl|WGS_AAJJ|TC006888-RA.p1	XM_014435702.2.p1
OG0000020	gnl|WGS_AAJJ|TC030982-RA.p1	XM_014433808.1.p1
OG0000020	gnl|WGS_AAJJ|TC000925-RA.p1	XM_014428467.1.p1
OG0000021	gnl|WGS_AAJJ|TC015753-RA.p1	XM_024363800.1.p1
OG0000021	gnl|WGS_AAJJ|TC015052-RA.p1	XM_014438379.2.p1
OG0000021	gnl|WGS_AAJJ|TC015051-RA.p1	XM_014430773.1.p1
OG0000021	gnl|WGS_AAJJ|TC006096-RA.p1	XM_014414850.2.p1
OG0000021	gnl|WGS_AAJJ|TC000107-RA.p1	XM_014436743.2.p1
OG0000021	gnl|WGS_AAJJ|TC015576-RA.p1, gnl|WGS_AAJJ|TC015379-RA.p1, gnl|WGS_AAJJ|TC033309-RA.p1	XM_024363533.1.p1
OG0000021	gnl|WGS_AAJJ|TC015203-RA.p1, gnl|WGS_AAJJ|TC033617-RA.p1, gnl|WGS_AAJJ|TC014982-RA.p1, gnl|WGS_AAJJ|TC015111-RA.p1	XM_024358798.1.p1
OG0000021	gnl|WGS_AAJJ|TC009785-RB.p1, gnl|WGS_AAJJ|TC009785-RA.p1	XM_024361999.1.p1
OG0000022	gnl|WGS_AAJJ|TC000877-RA.p1	XM_014415830.2.p1, XM_014422308.1.p1, XM_024364260.1.p1, XM_014436873.2.p1
OG0000022	gnl|WGS_AAJJ|TC005890-RA.p1	XM_024358562.1.p1, XM_014431764.1.p1, XM_024359114.1.p1, XM_024364202.1.p1, XM_024359115.1.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	XM_024358495.1.p1, XM_024358501.1.p1
OG0000023	gnl|WGS_AAJJ|TC007517-RA.p1	XM_024360776.1.p1
OG0000023	gnl|WGS_AAJJ|TC014710-RB.p1	XM_014428644.1.p1
OG0000023	gnl|WGS_AAJJ|TC010801-RA.p1	XM_024360874.1.p1
OG0000023	gnl|WGS_AAJJ|TC031238-RA.p1, gnl|WGS_AAJJ|TC034873-RA.p1	XM_014421280.2.p1
OG0000023	gnl|WGS_AAJJ|TC008640-RA.p1	XM_024360104.1.p1
OG0000023	gnl|WGS_AAJJ|TC010846-RA.p1	XM_014424971.1.p1
OG0000023	gnl|WGS_AAJJ|TC000076-RA.p1	XM_024360536.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_014435128.2.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	XM_024362428.1.p1
OG0000024	gnl|WGS_AAJJ|TC006095-RA.p1	XM_014439048.2.p1, XM_024358532.1.p1
OG0000024	gnl|WGS_AAJJ|TC033776-RA.p1	XM_014439148.2.p1
OG0000024	gnl|WGS_AAJJ|TC012362-RA.p1	XM_024360246.1.p1
OG0000024	gnl|WGS_AAJJ|TC004432-RB.p1	XM_014423557.2.p1
OG0000024	gnl|WGS_AAJJ|TC009510-RA.p2	XM_024363548.1.p1, XM_024362743.1.p1, XM_014416755.1.p1, XM_024359202.1.p1
OG0000024	gnl|WGS_AAJJ|TC002095-RA.p1	XM_014431397.1.p1
OG0000024	gnl|WGS_AAJJ|TC006574-RA.p1	XM_024362489.1.p1, XM_014421975.2.p1, XM_014421978.1.p1
OG0000025	gnl|WGS_AAJJ|TC010506-RA.p1	XM_024361805.1.p1
OG0000025	gnl|WGS_AAJJ|TC014673-RA.p1	XM_014429050.1.p1
OG0000025	gnl|WGS_AAJJ|TC003564-RA.p1	XM_024362237.1.p1
OG0000025	gnl|WGS_AAJJ|TC000585-RA.p1	XM_014415214.1.p1, XM_014428316.2.p1, XM_014428308.2.p1, XM_014416972.1.p1
OG0000025	gnl|WGS_AAJJ|TC001230-RA.p1	XM_014433296.1.p1, XM_014433299.1.p1, XM_014433292.1.p1
OG0000025	gnl|WGS_AAJJ|TC000561-RA.p1, gnl|WGS_AAJJ|TC012933-RA.p1, gnl|WGS_AAJJ|TC010997-RA.p1	XM_014432499.1.p1, XM_024361810.1.p1
OG0000025	gnl|WGS_AAJJ|TC002947-RA.p1	XM_014420448.2.p1
OG0000025	gnl|WGS_AAJJ|TC011448-RA.p1, gnl|WGS_AAJJ|TC014155-RA.p1, gnl|WGS_AAJJ|TC014156-RA.p1	XM_014415223.2.p1
OG0000027	gnl|WGS_AAJJ|TC007186-RA.p1	XM_024359987.1.p1, XM_024359988.1.p1, XM_014429737.1.p1, XM_014429745.1.p1, XM_024362865.1.p1, XM_014418848.1.p1, XM_014436301.1.p1, XM_014436300.2.p1
OG0000027	gnl|WGS_AAJJ|TC032874-RA.p1	XM_014438267.2.p1
OG0000027	gnl|WGS_AAJJ|TC007914-RA.p1	XM_024361215.1.p1, XM_014422425.2.p1, XM_024359456.1.p1, XM_014431422.2.p1, XM_014431411.1.p1, XM_014434968.2.p1, XM_014428051.2.p1, XM_014429874.2.p1, XM_024360479.1.p1, XM_014429846.2.p1, XM_024360384.1.p1, XM_014420318.2.p1
OG0000028	gnl|WGS_AAJJ|TC016280-RA.p1	XM_014419451.2.p1, XM_024359572.1.p1, XM_024359573.1.p1
OG0000028	gnl|WGS_AAJJ|TC011121-RA.p1	XM_014419543.1.p1
