OG0000006	gnl|WGS_AAJJ|TC003478-RA.p1, gnl|WGS_AAJJ|TC012662-RA.p1, gnl|WGS_AAJJ|TC012501-RA.p1, gnl|WGS_AAJJ|TC012500-RA.p1, gnl|WGS_AAJJ|TC012499-RA.p1, gnl|WGS_AAJJ|TC012502-RA.p1, gnl|WGS_AAJJ|TC012495-RA.p1, gnl|WGS_AAJJ|TC034363-RA.p1, gnl|WGS_AAJJ|TC012498-RA.p1, gnl|WGS_AAJJ|TC012503-RA.p1, gnl|WGS_AAJJ|TC012504-RA.p1	NR_178060.1.p1, NM_178033.2.p1, NM_178134.3.p1, NM_000778.4.p1, NM_001199209.2.p1, NM_001128932.2.p1, NM_023944.4.p1, NM_007253.4.p1, XM_054321032.1.p1, NM_173483.4.p1
OG0000007	gnl|WGS_AAJJ|TC016404-RA.p1, gnl|WGS_AAJJ|TC031295-RA.p1, gnl|WGS_AAJJ|TC012951-RA.p2	NR_144687.2.p1, XR_007072625.1.p1
OG0000009	gnl|WGS_AAJJ|TC009681-RA.p1, gnl|WGS_AAJJ|TC009682-RA.p1, gnl|WGS_AAJJ|TC033441-RA.p1, gnl|WGS_AAJJ|TC032878-RA.p1, gnl|WGS_AAJJ|TC007235-RA.p1, gnl|WGS_AAJJ|TC003287-RA.p1, gnl|WGS_AAJJ|TC003289-RA.p1, gnl|WGS_AAJJ|TC003288-RA.p1, gnl|WGS_AAJJ|TC008120-RA.p1, gnl|WGS_AAJJ|TC000733-RA.p1, gnl|WGS_AAJJ|TC012290-RA.p1, gnl|WGS_AAJJ|TC012289-RA.p1, gnl|WGS_AAJJ|TC012291-RA.p1, gnl|WGS_AAJJ|TC034243-RA.p1, gnl|WGS_AAJJ|TC001412-RA.p1, gnl|WGS_AAJJ|TC034160-RA.p1, gnl|WGS_AAJJ|TC034161-RA.p1, gnl|WGS_AAJJ|TC012233-RA.p1, gnl|WGS_AAJJ|TC012232-RA.p1, gnl|WGS_AAJJ|TC012235-RA.p1, gnl|WGS_AAJJ|TC012230-RA.p1, gnl|WGS_AAJJ|TC012234-RA.p1, gnl|WGS_AAJJ|TC012228-RA.p1, gnl|WGS_AAJJ|TC012229-RA.p1, gnl|WGS_AAJJ|TC012231-RA.p1, gnl|WGS_AAJJ|TC034222-RA.p1, gnl|WGS_AAJJ|TC003228-RA.p1, gnl|WGS_AAJJ|TC034087-RA.p1, gnl|WGS_AAJJ|TC012566-RA.p1, gnl|WGS_AAJJ|TC012830-RA.p1, gnl|WGS_AAJJ|TC013653-RA.p1, gnl|WGS_AAJJ|TC000121-RA.p1	NM_014580.5.p1, XM_054362849.1.p1, XM_054362847.1.p1, XM_054362834.1.p1, XM_054362835.1.p1, XM_054362838.1.p1, NM_017585.4.p1, NM_001145099.2.p1, XM_054361878.1.p1
OG0000010	gnl|WGS_AAJJ|TC006732-RA.p1, gnl|WGS_AAJJ|TC006733-RA.p1, gnl|WGS_AAJJ|TC000804-RA.p1, gnl|WGS_AAJJ|TC000803-RA.p1, gnl|WGS_AAJJ|TC016251-RB.p1, gnl|WGS_AAJJ|TC032046-RA.p1, gnl|WGS_AAJJ|TC003375-RA.p1, gnl|WGS_AAJJ|TC003379-RA.p1, gnl|WGS_AAJJ|TC033919-RA.p1, gnl|WGS_AAJJ|TC005133-RA.p1, gnl|WGS_AAJJ|TC007922-RA.p1, gnl|WGS_AAJJ|TC032047-RA.p1, gnl|WGS_AAJJ|TC015089-RA.p1, gnl|WGS_AAJJ|TC012856-RA.p1, gnl|WGS_AAJJ|TC009693-RA.p1, gnl|WGS_AAJJ|TC009692-RA.p1, gnl|WGS_AAJJ|TC009694-RA.p1, gnl|WGS_AAJJ|TC009691-RA.p1, gnl|WGS_AAJJ|TC005499-RA.p1, gnl|WGS_AAJJ|TC009690-RA.p1, gnl|WGS_AAJJ|TC015229-RA.p1, gnl|WGS_AAJJ|TC015230-RA.p1, gnl|WGS_AAJJ|TC009697-RA.p1, gnl|WGS_AAJJ|TC033626-RA.p1, gnl|WGS_AAJJ|TC009698-RA.p1, gnl|WGS_AAJJ|TC033627-RA.p1, gnl|WGS_AAJJ|TC034086-RA.p1, gnl|WGS_AAJJ|TC005190-RA.p1, gnl|WGS_AAJJ|TC033340-RA.p1, gnl|WGS_AAJJ|TC033339-RA.p1, gnl|WGS_AAJJ|TC031257-RA.p1, gnl|WGS_AAJJ|TC031398-RA.p1, gnl|WGS_AAJJ|TC011376-RA.p1, gnl|WGS_AAJJ|TC013193-RA.p1, gnl|WGS_AAJJ|TC014795-RA.p1, gnl|WGS_AAJJ|TC003378-RA.p1, gnl|WGS_AAJJ|TC006241-RA.p1, gnl|WGS_AAJJ|TC014687-RA.p1, gnl|WGS_AAJJ|TC005165-RA.p1	XM_054380106.1.p1, XM_054380103.1.p1, XM_054380098.1.p1, XM_054380100.1.p1, XM_054380102.1.p1, XM_054380110.1.p1, NM_145024.3.p1, NM_001025195.2.p1, NR_033740.1.p1
OG0000011	gnl|WGS_AAJJ|TC033320-RA.p1	NM_001302643.2.p1, XR_008485289.1.p1
OG0000011	gnl|WGS_AAJJ|TC010895-RA.p1, gnl|WGS_AAJJ|TC012913-RA.p1, gnl|WGS_AAJJ|TC008459-RA.p1	NM_001145288.2.p1, NM_139319.3.p1, NM_020309.4.p1, NM_020346.3.p1
OG0000014	gnl|WGS_AAJJ|TC007334-RA.p1	NR_187403.1.p1
OG0000014	gnl|WGS_AAJJ|TC005342-RA.p1, gnl|WGS_AAJJ|TC006788-RA.p1, gnl|WGS_AAJJ|TC015804-RB.p1, gnl|WGS_AAJJ|TC015804-RA.p1	NM_181459.4.p1, NM_002584.3.p1
OG0000014	gnl|WGS_AAJJ|TC032832-RA.p1	NM_001368921.2.p1, NM_001368922.2.p1
OG0000014	gnl|WGS_AAJJ|TC007133-RA.p1, gnl|WGS_AAJJ|TC007132-RA.p1	NM_005169.4.p1, XM_054368780.1.p1, NM_003924.4.p1
OG0000014	gnl|WGS_AAJJ|TC005600-RA.p1	XM_054366590.1.p1, NM_001276451.2.p1
OG0000014	gnl|WGS_AAJJ|TC006110-RA.p1	NM_139058.3.p1
OG0000014	gnl|WGS_AAJJ|TC011539-RA.p1	NM_021926.4.p1, NM_006982.3.p1, NM_006492.3.p1, NM_001303508.2.p1
OG0000014	gnl|WGS_AAJJ|TC033748-RA.p1	NM_032109.3.p1
OG0000014	gnl|WGS_AAJJ|TC000527-RA.p1	XM_054363084.1.p1, NM_016307.4.p1, NM_022716.4.p1
OG0000014	gnl|WGS_AAJJ|TC001726-RB.p1, gnl|WGS_AAJJ|TC031568-RA.p1	NM_006884.3.p1, NM_003030.4.p1, NM_000451.4.p1
OG0000014	gnl|WGS_AAJJ|TC007335-RA.p1	NM_006261.5.p1
OG0000014	gnl|WGS_AAJJ|TC003355-RB.p1	NM_000554.6.p1, NM_001199770.2.p1, NM_001270525.2.p1
OG0000014	gnl|WGS_AAJJ|TC009911-RA.p1	NM_013435.3.p1
OG0000014	gnl|WGS_AAJJ|TC008926-RA.p1, gnl|WGS_AAJJ|TC013309-RA.p1, gnl|WGS_AAJJ|TC005661-RA.p1	NM_001080461.3.p2
OG0000014	gnl|WGS_AAJJ|TC032750-RB.p1	NM_182894.3.p1
OG0000015	gnl|WGS_AAJJ|TC012253-RB.p1, gnl|WGS_AAJJ|TC012253-RC.p1	XM_054380348.1.p1, XM_054380353.1.p1, XM_054380365.1.p1, XM_054380368.1.p1, XM_054380374.1.p1, XM_054380360.1.p1, XM_054380350.1.p1, NM_003786.4.p1, NM_001171.6.p1, NR_003569.1.p1, NM_000392.5.p1
OG0000015	gnl|WGS_AAJJ|TC010434-RA.p1	NM_001079528.4.p1
OG0000015	gnl|WGS_AAJJ|TC014386-RA.p1, gnl|WGS_AAJJ|TC014383-RA.p1, gnl|WGS_AAJJ|TC014379-RA.p1	NM_001301830.2.p1, NM_005845.5.p1, NM_001301829.2.p1
OG0000015	gnl|WGS_AAJJ|TC008035-RA.p1	XM_054356700.1.p1
OG0000016	gnl|WGS_AAJJ|TC006999-RA.p1	NM_170725.3.p1, NM_001386059.1.p1, NM_001277058.2.p1
OG0000020	gnl|WGS_AAJJ|TC000917-RA.p1	NM_002147.4.p1, NM_019102.4.p1, NM_018953.4.p2
OG0000020	gnl|WGS_AAJJ|TC000920-RA.p1	NM_024015.5.p2, NM_014620.6.p1, NM_014621.3.p1, NM_002141.5.p1
OG0000020	gnl|WGS_AAJJ|TC000912-RA.p1	NM_024016.4.p1, NM_022658.4.p1, NM_019558.4.p1, NM_001199747.2.p1, NM_006896.4.p1, NM_004502.4.p1
OG0000020	gnl|WGS_AAJJ|TC000894-RA.p1, gnl|WGS_AAJJ|TC000903-RA.p2	NM_024014.4.p1, XM_054315925.1.p1, NM_004503.4.p1
OG0000020	gnl|WGS_AAJJ|TC000889-RB.p1	NM_017409.4.p1, NM_002148.4.p1, NM_018951.4.p1, NM_024017.5.p1, NM_006897.3.p1, NM_152739.4.p2, NM_014213.4.p1, NM_021193.4.p1, NM_173860.3.p1, NM_021192.3.p1
OG0000020	gnl|WGS_AAJJ|TC032769-RA.p1, gnl|WGS_AAJJ|TC032769-RB.p1	NM_001354700.2.p1, XM_054374015.1.p1, NM_005193.2.p1, NM_001804.3.p1
OG0000020	gnl|WGS_AAJJ|TC009309-RA.p1	NM_001098834.3.p1
OG0000020	gnl|WGS_AAJJ|TC030553-RA.p1	NM_012476.3.p1
OG0000020	gnl|WGS_AAJJ|TC006888-RA.p1	NM_133267.3.p1, NM_145657.3.p1
OG0000020	gnl|WGS_AAJJ|TC030982-RA.p1	NM_005924.5.p1, NM_004527.4.p1
OG0000020	gnl|WGS_AAJJ|TC009461-RA.p1	NM_005515.4.p2
OG0000020	gnl|WGS_AAJJ|TC000926-RA.p1	NM_024501.3.p1, NM_005522.5.p1, NM_002144.4.p1
OG0000020	gnl|WGS_AAJJ|TC000925-RA.p1	NM_002145.4.p1, NM_006735.4.p1
OG0000023	gnl|WGS_AAJJ|TC008801-RA.p1	NM_001376.5.p1
OG0000023	gnl|WGS_AAJJ|TC007517-RA.p1	NM_015512.5.p1
OG0000023	gnl|WGS_AAJJ|TC005485-RA.p1	XM_054313434.1.p1, XM_054313433.1.p1, XM_054313436.1.p1, NM_017539.2.p1
OG0000023	gnl|WGS_AAJJ|TC014710-RB.p1	NM_018897.3.p1
OG0000023	gnl|WGS_AAJJ|TC010960-RA.p1, gnl|WGS_AAJJ|TC010801-RA.p1	NM_001366028.2.p1, XM_054345643.1.p1, XM_054345644.1.p1
OG0000023	gnl|WGS_AAJJ|TC000119-RA.p1	XM_054340891.1.p1, XM_054340892.1.p1, XM_054340890.1.p1, NM_001370.2.p1
OG0000023	gnl|WGS_AAJJ|TC031238-RA.p1, gnl|WGS_AAJJ|TC034873-RA.p1	XM_054315149.1.p1, XM_054315151.1.p1
OG0000023	gnl|WGS_AAJJ|TC008640-RA.p1, gnl|WGS_AAJJ|TC010846-RA.p1	XM_054317644.1.p1, XM_054317645.1.p1, XM_054315300.1.p1, NM_001277115.2.p1
OG0000023	gnl|WGS_AAJJ|TC034619-RA.p1, gnl|WGS_AAJJ|TC000077-RA.p1, gnl|WGS_AAJJ|TC000076-RA.p1	XM_054354406.1.p1, XM_054354407.1.p1, NM_001206927.2.p1, XM_054351938.1.p1
OG0000023	gnl|WGS_AAJJ|TC009719-RA.p1	XM_054371370.1.p1, XM_054371368.1.p1, XM_054371371.1.p1, XM_054371366.1.p1, XM_054371369.1.p1, NM_001372106.1.p1
OG0000023	gnl|WGS_AAJJ|TC032813-RB.p1	NM_001080463.2.p1
OG0000025	gnl|WGS_AAJJ|TC010506-RA.p1, gnl|WGS_AAJJ|TC014673-RA.p1, gnl|WGS_AAJJ|TC003564-RA.p1, gnl|WGS_AAJJ|TC010761-RA.p1	XM_054356250.1.p1, NM_003058.4.p1, NM_021977.4.p1
OG0000025	gnl|WGS_AAJJ|TC032218-RA.p1	NM_020372.4.p1
OG0000025	gnl|WGS_AAJJ|TC002947-RA.p1	NM_001308122.2.p1, XM_054353247.1.p1, XM_054353254.1.p1, XM_054353248.1.p1, NM_003059.3.p1, NM_003060.4.p1, XM_054356628.1.p1, XM_054356632.1.p1, NM_033125.4.p1
OG0000028	gnl|WGS_AAJJ|TC011121-RA.p1	NM_001242830.2.p1, NM_001242828.2.p1, NM_021814.5.p1, XM_054355747.1.p1, NM_022726.4.p1
OG0000028	gnl|WGS_AAJJ|TC034274-RA.p1, gnl|WGS_AAJJ|TC016278-RB.p1, gnl|WGS_AAJJ|TC034275-RA.p1, gnl|WGS_AAJJ|TC011937-RA.p1, gnl|WGS_AAJJ|TC011938-RA.p1, gnl|WGS_AAJJ|TC010977-RA.p1, gnl|WGS_AAJJ|TC034276-RA.p1	NM_001104558.2.p1, NM_001256401.2.p1, NM_001256399.2.p1
OG0000030	gnl|WGS_AAJJ|TC007020-RA.p1, gnl|WGS_AAJJ|TC004575-RA.p1, gnl|WGS_AAJJ|TC033510-RA.p1, gnl|WGS_AAJJ|TC033941-RA.p1, gnl|WGS_AAJJ|TC015989-RA.p1, gnl|WGS_AAJJ|TC000011-RA.p1	XM_054368536.1.p1, NM_173811.4.p1
OG0000034	gnl|WGS_AAJJ|TC031718-RA.p1, gnl|WGS_AAJJ|TC007127-RA.p1, gnl|WGS_AAJJ|TC009917-RA.p1, gnl|WGS_AAJJ|TC007090-RA.p1, gnl|WGS_AAJJ|TC031689-RA.p1, gnl|WGS_AAJJ|TC007433-RA.p1, gnl|WGS_AAJJ|TC032724-RA.p1, gnl|WGS_AAJJ|TC032993-RA.p1, gnl|WGS_AAJJ|TC032717-RA.p1, gnl|WGS_AAJJ|TC032889-RA.p1, gnl|WGS_AAJJ|TC031341-RA.p1, gnl|WGS_AAJJ|TC031342-RA.p1, gnl|WGS_AAJJ|TC031628-RA.p1, gnl|WGS_AAJJ|TC007784-RA.p1, gnl|WGS_AAJJ|TC007784-RB.p1, gnl|WGS_AAJJ|TC031654-RA.p1, gnl|WGS_AAJJ|TC007002-RA.p1	NR_024021.3.p1
OG0000036	gnl|WGS_AAJJ|TC032369-RA.p1, gnl|WGS_AAJJ|TC031709-RA.p1, gnl|WGS_AAJJ|TC014813-RA.p1, gnl|WGS_AAJJ|TC033775-RA.p1, gnl|WGS_AAJJ|TC001958-RA.p1, gnl|WGS_AAJJ|TC031707-RA.p1, gnl|WGS_AAJJ|TC002171-RA.p1, gnl|WGS_AAJJ|TC007930-RA.p1, gnl|WGS_AAJJ|TC006176-RA.p1, gnl|WGS_AAJJ|TC034674-RA.p1, gnl|WGS_AAJJ|TC035042-RA.p1, gnl|WGS_AAJJ|TC005765-RA.p1	NM_005191.4.p1
OG0000037	gnl|WGS_AAJJ|TC012153-RB.p1, gnl|WGS_AAJJ|TC011211-RA.p1, gnl|WGS_AAJJ|TC011212-RA.p1, gnl|WGS_AAJJ|TC034252-RA.p1, gnl|WGS_AAJJ|TC009725-RA.p1, gnl|WGS_AAJJ|TC009724-RA.p1, gnl|WGS_AAJJ|TC033487-RA.p1, gnl|WGS_AAJJ|TC005503-RA.p1, gnl|WGS_AAJJ|TC000236-RA.p1, gnl|WGS_AAJJ|TC003022-RA.p1, gnl|WGS_AAJJ|TC004657-RA.p1, gnl|WGS_AAJJ|TC004656-RA.p1	NM_015900.4.p1
OG0000039	gnl|WGS_AAJJ|TC012547-RA.p1	XM_054315915.1.p1
OG0000039	gnl|WGS_AAJJ|TC030733-RA.p1	NM_057162.3.p1, NM_020866.3.p1, NM_001286725.2.p1, NM_199039.4.p1, XM_054350132.1.p1
OG0000039	gnl|WGS_AAJJ|TC006676-RA.p1	XM_054345878.1.p1
OG0000039	gnl|WGS_AAJJ|TC015037-RA.p1	XM_054336257.1.p1, XM_054336254.1.p1, NM_198317.3.p1
OG0000039	gnl|WGS_AAJJ|TC005972-RA.p1	XM_054348838.1.p1, XM_054348840.1.p1, NM_017415.3.p1
OG0000039	gnl|WGS_AAJJ|TC013883-RA.p1	XM_054338019.1.p1, XM_054338017.1.p1, XM_054338022.1.p1, XM_054336042.1.p1, XM_054336043.1.p1
OG0000039	gnl|WGS_AAJJ|TC012628-RA.p1	NM_005897.3.p1
OG0000039	gnl|WGS_AAJJ|TC016270-RB.p1	NM_012289.4.p1
OG0000039	gnl|WGS_AAJJ|TC012393-RA.p1	XM_054313944.1.p1, NM_001303451.2.p1, NM_001323257.2.p1, XM_054354165.1.p1, NM_001323252.2.p1, NM_030624.3.p1, NM_153270.3.p1, NM_018316.3.p1, NM_001345981.2.p1, NM_001168303.4.p1, NM_001003760.5.p1
OG0000040	gnl|WGS_AAJJ|TC031512-RA.p1, gnl|WGS_AAJJ|TC011998-RA.p1, gnl|WGS_AAJJ|TC011997-RA.p1	NM_001348986.1.p1
OG0000040	gnl|WGS_AAJJ|TC008293-RA.p1	XM_054324962.1.p1, XM_054324965.1.p1, XM_054324967.1.p1, NM_022169.5.p1
OG0000041	gnl|WGS_AAJJ|TC002763-RA.p1	XM_054315214.1.p1, XM_054315219.1.p1, NM_031217.4.p1
OG0000041	gnl|WGS_AAJJ|TC005733-RA.p1	XM_054314998.1.p1, XM_054314995.1.p1
OG0000041	gnl|WGS_AAJJ|TC015915-RA.p1	NM_001099293.3.p1
OG0000041	gnl|WGS_AAJJ|TC014207-RA.p1	NM_001300792.2.p1, NM_001300791.2.p1
OG0000041	gnl|WGS_AAJJ|TC004397-RA.p1	NM_004798.4.p1, NM_002254.8.p1
OG0000041	gnl|WGS_AAJJ|TC030775-RA.p1	XM_054337838.1.p1, XM_054337840.1.p1, XM_054337853.1.p1
OG0000042	gnl|WGS_AAJJ|TC003133-RA.p1, gnl|WGS_AAJJ|TC009753-RA.p1	NM_001010898.4.p1, NM_018057.7.p1, NM_182767.6.p1, NM_182632.3.p1, NM_001003841.3.p1, NM_022405.4.p1, NM_001385683.1.p1
OG0000042	gnl|WGS_AAJJ|TC002347-RA.p1	NM_001045.6.p1
OG0000042	gnl|WGS_AAJJ|TC034283-RA.p1, gnl|WGS_AAJJ|TC033778-RA.p1	XM_054313749.1.p1, NM_001172504.1.p1, NM_001044.5.p1
OG0000042	gnl|WGS_AAJJ|TC013646-RA.p1	NM_001348250.2.p1
OG0000042	gnl|WGS_AAJJ|TC014132-RA.p1, gnl|WGS_AAJJ|TC006378-RA.p1, gnl|WGS_AAJJ|TC006379-RA.p1, gnl|WGS_AAJJ|TC011284-RB.p1	NM_201649.4.p1, XM_054338429.1.p1, NM_001328630.2.p1, XM_054353242.1.p1, XM_054353241.1.p1, NM_004211.5.p1, NM_007231.5.p1
OG0000044	gnl|WGS_AAJJ|TC003750-RA.p1	NR_171028.1.p1
OG0000045	gnl|WGS_AAJJ|TC009371-RA.p1, gnl|WGS_AAJJ|TC032089-RA.p1, gnl|WGS_AAJJ|TC000863-RA.p1, gnl|WGS_AAJJ|TC000701-RA.p1, gnl|WGS_AAJJ|TC004958-RB.p1, gnl|WGS_AAJJ|TC004955-RA.p1, gnl|WGS_AAJJ|TC031539-RA.p1, gnl|WGS_AAJJ|TC031541-RA.p1, gnl|WGS_AAJJ|TC010786-RC.p1, gnl|WGS_AAJJ|TC004659-RA.p1, gnl|WGS_AAJJ|TC014162-RA.p1, gnl|WGS_AAJJ|TC000861-RA.p1, gnl|WGS_AAJJ|TC000861-RC.p1	NM_001101372.3.p1, XR_008485153.1.p1, NM_001318915.2.p1, NR_170361.1.p1, NR_170360.1.p1, NM_001352001.2.p1, NM_001386967.1.p1, NM_001352008.2.p1, NR_170346.1.p1, XM_054368975.1.p1
OG0000046	gnl|WGS_AAJJ|TC032586-RA.p1, gnl|WGS_AAJJ|TC032585-RA.p1, gnl|WGS_AAJJ|TC010353-RA.p1, gnl|WGS_AAJJ|TC032843-RA.p1, gnl|WGS_AAJJ|TC032844-RA.p1, gnl|WGS_AAJJ|TC008209-RA.p1, gnl|WGS_AAJJ|TC008191-RA.p1	NM_005506.4.p1, NM_001204255.2.p1, NM_000072.3.p1, NM_001289908.1.p1, NM_001289909.1.p1
OG0000046	gnl|WGS_AAJJ|TC014951-RA.p1, gnl|WGS_AAJJ|TC015854-RA.p1, gnl|WGS_AAJJ|TC015144-RA.p1, gnl|WGS_AAJJ|TC000948-RA.p1, gnl|WGS_AAJJ|TC014954-RA.p1	NM_001367988.1.p1, NR_160418.1.p1, NM_001367987.1.p1, NM_001367981.1.p1
OG0000048	gnl|WGS_AAJJ|TC001556-RA.p1	XM_054359756.1.p1, NM_144651.5.p1, NM_012293.3.p1
OG0000049	gnl|WGS_AAJJ|TC002814-RA.p1	NM_001452.2.p1, NM_001451.3.p2
OG0000049	gnl|WGS_AAJJ|TC013630-RA.p1, gnl|WGS_AAJJ|TC014185-RA.p1	NM_012182.3.p1, NM_001013735.1.p1
OG0000049	gnl|WGS_AAJJ|TC013245-RA.p1	NM_004497.3.p1, NM_021784.5.p1, NM_004496.5.p1
OG0000049	gnl|WGS_AAJJ|TC002813-RA.p1	NM_001453.3.p1, NM_005251.3.p1
OG0000049	gnl|WGS_AAJJ|TC015957-RA.p1	NM_004474.4.p1, NM_004472.3.p1
OG0000049	gnl|WGS_AAJJ|TC030577-RB.p1	NM_023067.4.p1
OG0000049	gnl|WGS_AAJJ|TC031071-RA.p1	NM_001374838.1.p1
OG0000049	gnl|WGS_AAJJ|TC032748-RB.p1	XM_054341692.1.p1, NM_001375442.1.p1, NM_005197.4.p1, NM_001085471.2.p1
OG0000049	gnl|WGS_AAJJ|TC005573-RA.p1	NM_001454.4.p1
OG0000049	gnl|WGS_AAJJ|TC008064-RA.p1, gnl|WGS_AAJJ|TC008062-RA.p1	NM_005249.5.p1
OG0000051	gnl|WGS_AAJJ|TC015665-RA.p1, gnl|WGS_AAJJ|TC033583-RA.p1, gnl|WGS_AAJJ|TC009178-RA.p1, gnl|WGS_AAJJ|TC033582-RA.p1, gnl|WGS_AAJJ|TC009179-RA.p1, gnl|WGS_AAJJ|TC009625-RA.p1, gnl|WGS_AAJJ|TC009630-RA.p1, gnl|WGS_AAJJ|TC034771-RA.p1, gnl|WGS_AAJJ|TC009626-RA.p1, gnl|WGS_AAJJ|TC009627-RA.p1, gnl|WGS_AAJJ|TC009624-RA.p1, gnl|WGS_AAJJ|TC009180-RA.p1, gnl|WGS_AAJJ|TC009629-RA.p1, gnl|WGS_AAJJ|TC009177-RA.p1, gnl|WGS_AAJJ|TC009176-RA.p1, gnl|WGS_AAJJ|TC009872-RA.p1, gnl|WGS_AAJJ|TC001770-RA.p1, gnl|WGS_AAJJ|TC003876-RA.p1, gnl|WGS_AAJJ|TC015481-RA.p1	NM_201653.4.p1, NR_003928.2.p1, XM_054333993.1.p1, XM_054333989.1.p1, XM_054333991.1.p1, XM_054333988.1.p1, NM_001025199.2.p1, NM_002557.4.p1, XM_054334001.1.p1
OG0000053	gnl|WGS_AAJJ|TC008308-RA.p1, gnl|WGS_AAJJ|TC007197-RA.p1	NR_136241.2.p1, NM_001082533.1.p1
OG0000053	gnl|WGS_AAJJ|TC003286-RA.p1	NM_001321839.2.p1, NM_001412131.1.p1, NM_198584.3.p1, NM_001128829.4.p1, NM_000067.3.p1, NM_005181.4.p1, NM_005182.3.p1, NM_007220.4.p1, NR_159799.1.p2, NM_001739.2.p1
OG0000053	gnl|WGS_AAJJ|TC000977-RA.p1, gnl|WGS_AAJJ|TC000976-RA.p1, gnl|WGS_AAJJ|TC000608-RA.p1	XM_054338623.1.p1, NM_001270501.2.p1, NM_001218.5.p1, NM_001293642.2.p1, NM_012113.3.p1, XM_054335735.1.p1, NM_001216.3.p1, XM_054317054.1.p1, NM_000717.5.p1
OG0000054	gnl|WGS_AAJJ|TC006978-RB.p1, gnl|WGS_AAJJ|TC006978-RC.p1, gnl|WGS_AAJJ|TC006978-RA.p1	NM_000655.5.p1
OG0000056	gnl|WGS_AAJJ|TC009139-RA.p1	NM_001145971.2.p1
OG0000056	gnl|WGS_AAJJ|TC010879-RA.p1	NM_001252650.2.p1, NM_016026.4.p1, NM_152443.3.p1
OG0000056	gnl|WGS_AAJJ|TC002262-RA.p1, gnl|WGS_AAJJ|TC012773-RA.p1, gnl|WGS_AAJJ|TC011737-RA.p1, gnl|WGS_AAJJ|TC011735-RA.p1, gnl|WGS_AAJJ|TC011736-RA.p1, gnl|WGS_AAJJ|TC012772-RA.p1, gnl|WGS_AAJJ|TC011721-RA.p1, gnl|WGS_AAJJ|TC012769-RA.p1, gnl|WGS_AAJJ|TC011722-RA.p1, gnl|WGS_AAJJ|TC012771-RA.p1, gnl|WGS_AAJJ|TC034082-RA.p1, gnl|WGS_AAJJ|TC034279-RA.p1, gnl|WGS_AAJJ|TC012770-RA.p1, gnl|WGS_AAJJ|TC012027-RA.p1	NM_144683.4.p1
OG0000057	gnl|WGS_AAJJ|TC030950-RC.p1, gnl|WGS_AAJJ|TC030950-RB.p1	NM_001977.4.p1, NM_001379613.1.p1
OG0000057	gnl|WGS_AAJJ|TC004641-RA.p1	XM_054352582.1.p1, NM_001349244.2.p1, NM_001329229.1.p1, NM_001130140.2.p1, XM_054353077.1.p1
OG0000057	gnl|WGS_AAJJ|TC004557-RA.p1, gnl|WGS_AAJJ|TC004830-RA.p1, gnl|WGS_AAJJ|TC004952-RA.p1, gnl|WGS_AAJJ|TC001362-RA.p1, gnl|WGS_AAJJ|TC001262-RA.p1, gnl|WGS_AAJJ|TC001261-RA.p1, gnl|WGS_AAJJ|TC001260-RA.p1, gnl|WGS_AAJJ|TC001259-RA.p1	NM_013381.3.p1, NM_173800.5.p1, NM_001150.3.p1
OG0000057	gnl|WGS_AAJJ|TC031122-RA.p1	NM_001411130.1.p1, XM_054317876.1.p1
OG0000058	gnl|WGS_AAJJ|TC009844-RA.p1	NM_003793.4.p1, NM_001335.4.p1
OG0000058	gnl|WGS_AAJJ|TC009366-RA.p1	NR_027917.1.p1, NR_033405.1.p1
